-0.0042298,-5e-05,1.0084e-06
-0.0041986,-4.9606e-05,1.0004e-06
-0.0041636,-4.9213e-05,9.9315e-07
-0.0041352,-4.8819e-05,9.8447e-07
-0.0040988,-4.8425e-05,9.7748e-07
-0.0040708,-4.8031e-05,9.694e-07
-0.0040364,-4.7638e-05,9.6172e-07
-0.0040085,-4.7244e-05,9.5394e-07
-0.0039692,-4.685e-05,9.4573e-07
-0.003938,-4.6457e-05,9.3775e-07
-0.0039067,-4.6063e-05,9.2952e-07
-0.0038752,-4.5669e-05,9.2312e-07
-0.0038452,-4.5276e-05,9.1482e-07
-0.0038133,-4.4882e-05,9.0654e-07
-0.0037848,-4.4488e-05,8.9883e-07
-0.0037491,-4.4094e-05,8.9194e-07
-0.0037211,-4.3701e-05,8.839e-07
-0.0036865,-4.3307e-05,8.758e-07
-0.0036591,-4.2913e-05,8.6801e-07
-0.0036266,-4.252e-05,8.5958e-07
-0.0035929,-4.2126e-05,8.5224e-07
-0.0035631,-4.1732e-05,8.4446e-07
-0.0035296,-4.1339e-05,8.3743e-07
-0.0035023,-4.0945e-05,8.2922e-07
-0.0034631,-4.0551e-05,8.2204e-07
-0.0034338,-4.0157e-05,8.1322e-07
-0.0033997,-3.9764e-05,8.0597e-07
-0.0033724,-3.937e-05,7.9906e-07
-0.0033393,-3.8976e-05,7.8987e-07
-0.0033057,-3.8583e-05,7.8284e-07
-0.0032783,-3.8189e-05,7.742e-07
-0.0032446,-3.7795e-05,7.6722e-07
-0.0032181,-3.7402e-05,7.5944e-07
-0.0031822,-3.7008e-05,7.5171e-07
-0.0031532,-3.6614e-05,7.4445e-07
-0.0031203,-3.622e-05,7.3592e-07
-0.0030902,-3.5827e-05,7.2895e-07
-0.0030582,-3.5433e-05,7.2011e-07
-0.0030262,-3.5039e-05,7.1355e-07
-0.0029964,-3.4646e-05,7.0458e-07
-0.002959,-3.4252e-05,6.9762e-07
-0.0029323,-3.3858e-05,6.9052e-07
-0.0028946,-3.3465e-05,6.8157e-07
-0.0028647,-3.3071e-05,6.7414e-07
-0.0028329,-3.2677e-05,6.6572e-07
-0.0028048,-3.2283e-05,6.5887e-07
-0.0027749,-3.189e-05,6.5074e-07
-0.0027423,-3.1496e-05,6.4459e-07
-0.0027144,-3.1102e-05,6.3414e-07
-0.0026811,-3.0709e-05,6.2741e-07
-0.0026551,-3.0315e-05,6.1901e-07
-0.0026222,-2.9921e-05,6.1341e-07
-0.0025978,-2.9528e-05,6.0423e-07
-0.0025621,-2.9134e-05,5.9697e-07
-0.0025399,-2.874e-05,5.8935e-07
-0.0025073,-2.8346e-05,5.8168e-07
-0.0024785,-2.7953e-05,5.7278e-07
-0.0024484,-2.7559e-05,5.6617e-07
-0.0024196,-2.7165e-05,5.5932e-07
-0.0023891,-2.6772e-05,5.5038e-07
-0.0023584,-2.6378e-05,5.4414e-07
-0.0023309,-2.5984e-05,5.3513e-07
-0.0023005,-2.5591e-05,5.2884e-07
-0.0022704,-2.5197e-05,5.2036e-07
-0.0022409,-2.4803e-05,5.1385e-07
-0.0022111,-2.4409e-05,5.0563e-07
-0.0021806,-2.4016e-05,4.9695e-07
-0.0021548,-2.3622e-05,4.9084e-07
-0.0021242,-2.3228e-05,4.8193e-07
-0.0021,-2.2835e-05,4.7553e-07
-0.0020704,-2.2441e-05,4.6648e-07
-0.0020415,-2.2047e-05,4.6011e-07
-0.0020147,-2.1654e-05,4.5086e-07
-0.0019873,-2.126e-05,4.439e-07
-0.0019634,-2.0866e-05,4.3753e-07
-0.0019314,-2.0472e-05,4.2797e-07
-0.0019088,-2.0079e-05,4.2313e-07
-0.0018776,-1.9685e-05,4.1414e-07
-0.0018573,-1.9291e-05,4.0926e-07
-0.00183,-1.8898e-05,3.9781e-07
-0.0018015,-1.8504e-05,3.9457e-07
-0.0017823,-1.811e-05,3.8399e-07
-0.0017531,-1.7717e-05,3.7807e-07
-0.00173,-1.7323e-05,3.6975e-07
-0.0017023,-1.6929e-05,3.6137e-07
-0.001682,-1.6535e-05,3.5701e-07
-0.0016568,-1.6142e-05,3.4675e-07
-0.001634,-1.5748e-05,3.405e-07
-0.001608,-1.5354e-05,3.3352e-07
-0.0015829,-1.4961e-05,3.2757e-07
-0.0015618,-1.4567e-05,3.1692e-07
-0.0015373,-1.4173e-05,3.1136e-07
-0.0015183,-1.378e-05,3.0365e-07
-0.0014973,-1.3386e-05,2.9607e-07
-0.0014788,-1.2992e-05,2.9037e-07
-0.0014536,-1.2598e-05,2.8088e-07
-0.0014324,-1.2205e-05,2.7546e-07
-0.0014141,-1.1811e-05,2.6815e-07
-0.0013957,-1.1417e-05,2.6434e-07
-0.0013779,-1.1024e-05,2.5469e-07
-0.0013566,-1.063e-05,2.5064e-07
-0.0013381,-1.0236e-05,2.3998e-07
-0.0013169,-9.8425e-06,2.3434e-07
-0.0013027,-9.4488e-06,2.286e-07
-0.0012775,-9.0551e-06,2.2357e-07
-0.0012603,-8.6614e-06,2.17e-07
-0.0012411,-8.2677e-06,2.0881e-07
-0.0012238,-7.874e-06,2.0429e-07
-0.0012054,-7.4803e-06,1.9889e-07
-0.0011855,-7.0866e-06,1.9434e-07
-0.0011663,-6.6929e-06,1.8477e-07
-0.0011443,-6.2992e-06,1.8076e-07
-0.0011328,-5.9055e-06,1.7489e-07
-0.0011083,-5.5118e-06,1.7246e-07
-0.0010912,-5.1181e-06,1.6689e-07
-0.0010681,-4.7244e-06,1.5706e-07
-0.0010498,-4.3307e-06,1.5719e-07
-0.0010275,-3.937e-06,1.5055e-07
-0.0010061,-3.5433e-06,1.4714e-07
-0.00098186,-3.1496e-06,1.4147e-07
-0.00094826,-2.7559e-06,1.4188e-07
-0.00092141,-2.3622e-06,1.3459e-07
-0.00088156,-1.9685e-06,1.4145e-07
-0.00084406,-1.5748e-06,1.3265e-07
-0.00078938,-1.1811e-06,1.313e-07
-0.00072033,-7.874e-07,1.4924e-07
-0.00060354,-3.937e-07,1.5601e-07
0.00065496,0,2.0626e-06
0.0012569,3.937e-07,1.3427e-07
0.0013828,7.874e-07,1.5192e-07
0.0014469,1.1811e-06,1.3392e-07
0.001503,1.5748e-06,1.3134e-07
0.001543,1.9685e-06,1.3868e-07
0.00158,2.3622e-06,1.3811e-07
0.0016102,2.7559e-06,1.4804e-07
0.0016406,3.1496e-06,1.3952e-07
0.0016672,3.5433e-06,1.5087e-07
0.0016897,3.937e-06,1.5205e-07
0.0017142,4.3307e-06,1.6016e-07
0.0017324,4.7244e-06,1.6131e-07
