N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
100,1.2,3,0.005,0.1,50000,100,0,1,0,4,FALSE,FALSE,data,FALSE,,1,TRUE,50,FALSE,FALSE,50000,50000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,c_v,std_c_v,chi,std_chi,,,,,,,,,,,,,,
1.45,50000,-1.893580048,0.00663728,,,2.09E-05,8.13E-07,0.001958857,8.05E-05,,,,,,,,,,,,,,
1.455,50000,-1.956414974,0.006202402,-0.988075674,0.001836735,1.81E-05,8.92E-07,2.31E-06,1.13E-07,,,,,,,,,,,,,,
1.46,50000,-1.955559078,0.006303838,-0.987835642,0.001869891,1.86E-05,8.93E-07,2.39E-06,1.07E-07,,,,,,,,,,,,,,
1.465,50000,-1.954722478,0.006479161,-0.98757609,0.001923978,1.95E-05,9.22E-07,2.52E-06,1.15E-07,,,,,,,,,,,,,,
1.47,50000,-1.889857119,0.006693849,,,2.07E-05,9.79E-07,0.00073175,3.90E-05,,,,,,,,,,,,,,
1.475,50000,-1.952661638,0.006714539,-0.986963305,0.002045103,2.07E-05,9.15E-07,2.83E-06,1.49E-07,,,,,,,,,,,,,,
1.48,50000,-1.887358799,0.006996271,,,2.23E-05,9.52E-07,0.003478206,0.000122864,,,,,,,,,,,,,,
1.485,50000,-1.885928718,0.007103214,,,2.28E-05,1.10E-06,0.00206693,5.46E-05,,,,,,,,,,,,,,
1.49,50000,-1.949910638,0.006767613,-0.986184841,0.002045356,2.06E-05,1.04E-06,2.81E-06,1.30E-07,,,,,,,,,,,,,,
1.495,50000,-1.948824318,0.00673124,0.985873021,0.002022921,2.02E-05,8.99E-07,2.73E-06,8.94E-08,,,,,,,,,,,,,,
1.5,50000,-1.947493094,0.006938577,0.985459185,0.002111443,2.14E-05,9.34E-07,2.97E-06,1.49E-07,,,,,,,,,,,,,,
1.505,50000,-1.947069135,0.007107451,0.985361545,0.002156512,2.23E-05,1.07E-06,3.08E-06,1.46E-07,,,,,,,,,,,,,,
1.51,50000,-1.945329383,0.007084557,0.984833825,0.002162555,2.20E-05,9.90E-07,3.10E-06,1.46E-07,,,,,,,,,,,,,,
1.515,50000,-1.944745136,0.007112628,0.984670433,0.002162,2.20E-05,9.70E-07,3.08E-06,1.25E-07,,,,,,,,,,,,,,
1.52,50000,-1.877882031,0.007782595,,,2.62E-05,1.24E-06,0.001452103,4.83E-05,,,,,,,,,,,,,,
1.525,50000,-1.942270721,0.007217259,-0.983944917,0.002204509,2.24E-05,8.02E-07,3.18E-06,1.46E-07,,,,,,,,,,,,,,
1.53,50000,-1.940993889,0.007263337,-0.983544309,0.002228725,2.25E-05,1.07E-06,3.25E-06,1.39E-07,,,,,,,,,,,,,,
1.535,50000,-1.940030641,0.007497965,-0.98325934,0.002307572,2.38E-05,1.19E-06,3.46E-06,1.71E-07,,,,,,,,,,,,,,
1.54,50000,-1.938919193,0.007649124,-0.982948464,0.002361406,2.47E-05,1.00E-06,3.62E-06,1.73E-07,,,,,,,,,,,,,,
1.545,50000,-1.937743529,0.007462571,0.982578444,0.002311635,2.33E-05,1.15E-06,3.45E-06,1.57E-07,,,,,,,,,,,,,,
1.55,50000,-1.936437225,0.007874211,-0.982225868,0.002439883,2.58E-05,1.13E-06,3.83E-06,1.74E-07,,,,,,,,,,,,,,
1.555,50000,-1.935240033,0.007738896,0.981840352,0.002416533,2.47E-05,1.04E-06,3.75E-06,1.81E-07,,,,,,,,,,,,,,
1.56,50000,-1.933079145,0.007775903,0.981142236,0.002443656,2.48E-05,1.17E-06,3.82E-06,1.65E-07,,,,,,,,,,,,,,
1.565,50000,-1.932479817,0.007943333,0.980966532,0.002530616,2.57E-05,1.13E-06,4.08E-06,2.02E-07,,,,,,,,,,,,,,
1.57,50000,-1.931506289,0.007961658,-0.980701507,0.002510729,2.57E-05,1.42E-06,4.01E-06,1.98E-07,,,,,,,,,,,,,,
1.575,50000,-1.929900457,0.008201121,-0.980185223,0.002594252,2.71E-05,1.26E-06,4.27E-06,1.76E-07,,,,,,,,,,,,,,
1.58,50000,-1.92817404,0.008172162,-0.979680275,0.002573842,2.67E-05,1.33E-06,4.19E-06,1.88E-07,,,,,,,,,,,,,,
1.585,50000,-1.926733903,0.008226977,0.979228199,0.002623927,2.69E-05,1.31E-06,4.33E-06,2.22E-07,,,,,,,,,,,,,,
1.59,50000,-1.925256463,0.008420291,0.978744611,0.002690305,2.80E-05,1.03E-06,4.54E-06,1.73E-07,,,,,,,,,,,,,,
1.595,50000,-1.857073752,0.0088266,,,3.06E-05,1.35E-06,0.002830653,0.000125245,,,,,,,,,,,,,,
1.6,50000,-1.855586592,0.008984906,,,3.15E-05,1.51E-06,0.002951935,7.10E-05,,,,,,,,,,,,,,
1.605,50000,-1.921446206,0.008491436,-0.977602379,0.002744666,2.79E-05,1.20E-06,4.69E-06,2.33E-07,,,,,,,,,,,,,,
1.61,50000,-1.920384535,0.008666983,-0.977291522,0.002791172,2.89E-05,1.41E-06,4.84E-06,2.32E-07,,,,,,,,,,,,,,
1.615,50000,-1.91854047,0.008769005,-0.97669189,0.002863737,2.95E-05,1.28E-06,5.08E-06,2.48E-07,,,,,,,,,,,,,,
1.62,50000,-1.848366735,0.009420336,,,3.37E-05,1.66E-06,0.003202934,8.95E-05,,,,,,,,,,,,,,
1.625,50000,-1.915210247,0.008920608,-0.975629579,0.002944568,3.01E-05,1.27E-06,5.33E-06,2.50E-07,,,,,,,,,,,,,,
1.63,50000,-1.845008111,0.009660637,,,3.51E-05,1.42E-06,0.001590867,5.52E-05,,,,,,,,,,,,,,
1.635,50000,-1.911730967,0.009147698,-0.974538503,0.003000603,3.13E-05,1.40E-06,5.50E-06,2.18E-07,,,,,,,,,,,,,,
1.64,50000,-1.84369064,0.009453825,,,3.32E-05,1.45E-06,0.00227105,0.00012678,,,,,,,,,,,,,,
1.645,50000,-1.909484672,0.009189133,0.973870047,0.003061555,3.12E-05,1.37E-06,5.69E-06,3.30E-07,,,,,,,,,,,,,,
1.65,50000,-1.907128744,0.009305052,0.973093487,0.00312929,3.18E-05,1.25E-06,5.93E-06,2.60E-07,,,,,,,,,,,,,,
1.655,50000,-1.905678457,0.009402023,-0.97265046,0.003142501,3.22E-05,1.45E-06,5.96E-06,2.37E-07,,,,,,,,,,,,,,
1.66,50000,-1.835650913,0.010086219,,,3.69E-05,1.59E-06,0.00113498,7.07E-05,,,,,,,,,,,,,,
1.665,50000,-1.903069417,0.009676394,-0.971822568,0.003249797,3.37E-05,1.66E-06,6.34E-06,2.72E-07,,,,,,,,,,,,,,
1.67,50000,-1.900258937,0.009738281,-0.970880129,0.003322585,3.40E-05,1.21E-06,6.59E-06,2.55E-07,,,,,,,,,,,,,,
1.675,50000,-1.830188217,0.010430022,,,3.87E-05,1.87E-06,,,,,,,,,,,,,,,,
1.68,50000,-1.897081168,0.010060118,0.969916849,0.003419575,3.58E-05,1.37E-06,6.95E-06,3.01E-07,,,,,,,,,,,,,,
1.685,50000,-1.825751657,0.010474326,,,3.86E-05,1.89E-06,0.002490841,6.78E-05,,,,,,,,,,,,,,
1.69,50000,-1.893373464,0.01023626,0.968672081,0.00347554,3.66E-05,1.68E-06,7.14E-06,3.06E-07,,,,,,,,,,,,,,
1.695,50000,-1.891469504,0.010259023,-0.968053801,0.003544021,3.66E-05,1.18E-06,7.40E-06,3.61E-07,,,,,,,,,,,,,,
1.7,50000,-1.890389696,0.01044447,0.967726377,0.003560673,3.76E-05,1.52E-06,7.46E-06,3.61E-07,,,,,,,,,,,,,,
1.705,50000,-1.817601536,0.011102268,,,4.23E-05,2.04E-06,0.000926395,2.90E-05,,,,,,,,,,,,,,
1.71,50000,-1.885932727,0.010599219,-0.966246933,0.003695663,3.83E-05,1.82E-06,7.96E-06,3.50E-07,,,,,,,,,,,,,,
1.715,50000,-1.884100087,0.010694536,0.965541532,0.003774769,3.88E-05,1.79E-06,8.31E-06,3.49E-07,,,,,,,,,,,,,,
1.72,50000,-1.882054247,0.010998302,-0.964848608,0.003904122,4.08E-05,1.76E-06,8.85E-06,4.62E-07,,,,,,,,,,,,,,
1.725,50000,-1.880297287,0.011012923,0.964387468,0.003872416,4.07E-05,1.85E-06,8.69E-06,3.17E-07,,,,,,,,,,,,,,
1.73,50000,,,,,,,,,,,,,,,,,,,,,,
1.735,50000,-1.87495564,0.011229521,0.962510612,0.004033397,4.18E-05,2.00E-06,9.36E-06,4.06E-07,,,,,,,,,,,,,,
1.74,50000,-1.874330664,0.011022879,0.962320208,0.004010747,4.00E-05,1.59E-06,9.24E-06,4.05E-07,,,,,,,,,,,,,,
1.745,50000,-1.871032304,0.01173207,0.961110703,0.004366139,4.51E-05,1.76E-06,1.09E-05,5.11E-07,,,,,,,,,,,,,,
1.75,50000,-1.869277272,0.011471247,-0.960522171,0.004223246,4.29E-05,1.44E-06,1.02E-05,4.84E-07,,,,,,,,,,,,,,
1.755,50000,-1.86715148,0.01173754,0.959855275,0.00432629,4.47E-05,1.68E-06,1.07E-05,4.75E-07,,,,,,,,,,,,,,
1.76,50000,-1.791983449,0.012410379,,,4.97E-05,2.06E-06,0.00359893,0.00012624,,,,,,,,,,,,,,
1.765,50000,-1.862088768,0.012018543,-0.958071527,0.004534507,4.63E-05,2.17E-06,1.16E-05,5.10E-07,,,,,,,,,,,,,,
1.77,50000,-1.860047648,0.012229642,-0.957463807,0.004548765,4.77E-05,1.91E-06,1.17E-05,5.06E-07,,,,,,,,,,,,,,
1.775,50000,-1.859403825,0.012032866,-0.957301115,0.004428259,4.59E-05,2.14E-06,1.10E-05,5.76E-07,,,,,,,,,,,,,,
1.78,50000,-1.855875968,0.012158748,-0.955991952,0.004500191,4.65E-05,2.12E-06,1.14E-05,6.02E-07,,,,,,,,,,,,,,
1.785,50000,-1.8539934,0.012352031,-0.955320883,0.004596829,4.79E-05,2.06E-06,1.18E-05,5.08E-07,,,,,,,,,,,,,,
1.79,50000,-1.850968104,0.012163598,0.954189548,0.00461709,4.61E-05,1.75E-06,1.19E-05,5.07E-07,,,,,,,,,,,,,,
1.795,50000,-1.847876088,0.01270055,-0.953197292,0.004789588,5.00E-05,2.15E-06,1.28E-05,4.73E-07,,,,,,,,,,,,,,
1.8,50000,-1.846168744,0.012599119,0.95250748,0.004833214,4.90E-05,1.91E-06,1.29E-05,6.01E-07,,,,,,,,,,,,,,
1.805,50000,-1.843536216,0.012638817,0.95167634,0.004783781,4.89E-05,2.18E-06,1.27E-05,5.40E-07,,,,,,,,,,,,,,
1.81,50000,-1.840780672,0.012887238,-0.95054666,0.005042157,5.07E-05,2.08E-06,1.40E-05,4.45E-07,,,,,,,,,,,,,,
1.815,50000,-1.838848048,0.012879384,-0.949950405,0.004948385,5.03E-05,2.35E-06,1.35E-05,6.35E-07,,,,,,,,,,,,,,
1.82,50000,-1.836580576,0.013000834,-0.948985308,0.005105132,5.09E-05,1.83E-06,1.43E-05,6.52E-07,,,,,,,,,,,,,,
1.825,50000,-1.760752649,0.013346446,,,5.35E-05,2.51E-06,0.001302077,5.09E-05,,,,,,,,,,,,,,
1.83,50000,-1.831036992,0.013516359,0.946986184,0.00552858,5.44E-05,2.13E-06,1.67E-05,8.93E-07,,,,,,,,,,,,,,
1.835,50000,-1.82804724,0.013366039,0.945896812,0.005266181,5.29E-05,2.38E-06,1.51E-05,5.78E-07,,,,,,,,,,,,,,
1.84,50000,-1.825885209,0.013354094,0.94517634,0.005358182,5.26E-05,2.48E-06,1.56E-05,6.97E-07,,,,,,,,,,,,,,
1.845,50000,-1.823375104,0.013831329,0.944083684,0.005798044,5.62E-05,2.44E-06,1.82E-05,8.82E-07,,,,,,,,,,,,,,
1.85,50000,-1.745363704,0.014298468,,,5.96E-05,3.43E-06,,,,,,,,,,,,,,,,
1.855,50000,-1.81823032,0.013964512,-0.94244986,0.005744026,5.66E-05,2.64E-06,1.78E-05,8.27E-07,,,,,,,,,,,,,,
1.86,50000,-1.813518072,0.014150647,-0.940383852,0.005853001,5.79E-05,2.22E-06,1.84E-05,9.97E-07,,,,,,,,,,,,,,
1.865,50000,-1.8108332,0.013693088,-0.939330184,0.005674087,5.38E-05,2.67E-06,1.72E-05,7.99E-07,,,,,,,,,,,,,,
1.87,50000,-1.807203536,0.014562002,0.93794364,0.006084535,6.05E-05,2.58E-06,1.98E-05,1.00E-06,,,,,,,,,,,,,,
1.875,50000,-1.732017679,0.014857316,,,6.26E-05,2.60E-06,0.000679902,2.46E-05,,,,,,,,,,,,,,
1.88,50000,-1.803366504,0.014268755,-0.936553964,0.006114177,5.75E-05,2.59E-06,1.98E-05,9.20E-07,,,,,,,,,,,,,,
1.885,50000,-1.799025752,0.014551014,0.93492682,0.006133067,5.95E-05,2.42E-06,2.00E-05,9.07E-07,,,,,,,,,,,,,,
1.89,50000,-1.796588945,0.014698412,-0.933993584,0.006362611,6.05E-05,2.10E-06,2.14E-05,9.35E-07,,,,,,,,,,,,,,
1.895,50000,-1.793355737,0.014807149,0.932615296,0.006625427,6.09E-05,2.79E-06,2.32E-05,1.05E-06,,,,,,,,,,,,,,
1.9,50000,-1.715063072,0.015134219,,,6.33E-05,2.73E-06,0.002143037,7.78E-05,,,,,,,,,,,,,,
1.905,50000,-1.78692064,0.014869378,-0.93015966,0.00635183,6.08E-05,2.97E-06,2.11E-05,1.24E-06,,,,,,,,,,,,,,
1.91,50000,-1.783674689,0.015212219,-0.928825156,0.006773411,6.34E-05,2.84E-06,2.39E-05,1.31E-06,,,,,,,,,,,,,,
1.915,50000,-1.706031304,0.01651542,,,7.43E-05,3.18E-06,0.002285019,8.13E-05,,,,,,,,,,,,,,
1.92,50000,-1.77623852,0.015709346,-0.92563886,0.007167826,6.68E-05,2.86E-06,2.67E-05,1.31E-06,,,,,,,,,,,,,,
1.925,50000,-1.772023345,0.015950568,-0.924015092,0.007206108,6.85E-05,2.67E-06,2.70E-05,1.01E-06,,,,,,,,,,,,,,
1.93,50000,-1.768740121,0.016613382,0.922635524,0.007461061,7.40E-05,3.03E-06,2.88E-05,1.16E-06,,,,,,,,,,,,,,
1.935,50000,-1.689871648,0.016971845,,,7.69E-05,3.05E-06,0.004126592,0.000136325,,,,,,,,,,,,,,
1.94,50000,-1.764330752,0.016367029,0.92104168,0.00747593,7.11E-05,2.91E-06,2.88E-05,1.38E-06,,,,,,,,,,,,,,
1.945,50000,-1.760060224,0.016457525,0.91925476,0.007600939,7.15E-05,2.66E-06,2.97E-05,1.35E-06,,,,,,,,,,,,,,
1.95,50000,-1.681277824,0.01647209,,,7.12E-05,3.13E-06,0.002220259,0.000141307,,,,,,,,,,,,,,
1.955,50000,-1.679090088,0.017181273,,,7.71E-05,3.42E-06,0.005290384,0.000229386,,,,,,,,,,,,,,
1.96,50000,-1.74671032,0.017097106,-0.91317522,0.008469669,7.60E-05,2.67E-06,3.65E-05,1.72E-06,,,,,,,,,,,,,,
1.965,50000,-1.74450568,0.016916526,0.912642568,0.008290946,7.39E-05,3.14E-06,3.49E-05,1.30E-06,,,,,,,,,,,,,,
1.97,50000,-1.740180104,0.01752597,0.91066502,0.00857615,7.90E-05,3.87E-06,3.73E-05,1.73E-06,,,,,,,,,,,,,,
1.975,50000,-1.735435584,0.01813557,0.907964132,0.00936308,8.42E-05,3.03E-06,4.44E-05,1.93E-06,,,,,,,,,,,,,,
1.98,50000,-1.732377592,0.018094904,0.906999216,0.009081588,8.35E-05,3.92E-06,4.15E-05,1.86E-06,,,,,,,,,,,,,,
1.985,50000,-1.726724279,0.017848722,-0.903825828,0.009342252,8.08E-05,3.73E-06,4.40E-05,1.81E-06,,,,,,,,,,,,,,
1.99,50000,-1.647948064,0.018239766,,,8.39E-05,3.48E-06,0.000993705,3.11E-05,,,,,,,,,,,,,,
1.995,50000,-1.720585424,0.018192382,0.901655156,0.00942681,8.30E-05,3.20E-06,4.45E-05,2.08E-06,,,,,,,,,,,,,,
2,50000,-1.669626904,0.03729686,,,,,0.029160607,0.000519033,,,,,,,,,,,,,,
2.005,50000,-1.711495999,0.018890276,0.896241156,0.011565511,8.87E-05,4.03E-06,6.66E-05,3.17E-06,,,,,,,,,,,,,,
2.01,50000,-1.706275208,0.019153873,-0.894265304,0.010890689,9.07E-05,3.50E-06,5.89E-05,2.53E-06,,,,,,,,,,,,,,
2.015,50000,-1.694873008,0.024076434,0.857837172,0.082723071,,,0.003376902,0.000241816,,,,,,,,,,,,,,
2.02,50000,-1.699344232,0.019139218,0.891654492,0.010420105,8.96E-05,3.71E-06,5.37E-05,2.26E-06,,,,,,,,,,,,,,
2.025,50000,-1.692418776,0.019117041,0.887794696,0.010869557,8.90E-05,4.20E-06,5.82E-05,2.71E-06,,,,,,,,,,,,,,
2.03,50000,-1.662303544,0.033596758,,,,,0.016471597,0.00088365,,,,,,,,,,,,,,
2.035,50000,-1.684408184,0.020017114,0.883761828,0.012406862,9.66E-05,4.10E-06,7.56E-05,4.89E-06,,,,,,,,,,,,,,
2.04,50000,-1.680741464,0.01942883,0.882079968,0.011302115,9.05E-05,3.61E-06,6.25E-05,2.77E-06,,,,,,,,,,,,,,
2.045,50000,-1.673204112,0.020842649,-0.8773201,0.013490356,0.000103663,4.23E-06,8.88E-05,4.34E-06,,,,,,,,,,,,,,
2.05,50000,-1.668741088,0.020590047,-0.875153288,0.014140272,0.000100783,4.41E-06,9.74E-05,5.15E-06,,,,,,,,,,,,,,
2.055,50000,-1.663632368,0.021400733,-0.872414936,0.013919707,0.0001083,3.77E-06,9.41E-05,3.75E-06,,,,,,,,,,,,,,
2.06,50000,-1.658678688,0.021330608,-0.871161428,0.013563489,0.000107001,5.00E-06,8.91E-05,4.50E-06,,,,,,,,,,,,,,
2.065,50000,-1.656107736,0.021458933,0.869805008,0.013324678,0.000107759,3.78E-06,8.59E-05,3.30E-06,,,,,,,,,,,,,,
2.07,50000,-1.64771864,0.021650407,0.862449764,0.01697634,0.000109201,4.98E-06,0.000138955,8.75E-06,,,,,,,,,,,,,,
2.075,50000,-1.587680552,0.038755453,,,,,0.026506365,0.000728736,,,,,,,,,,,,,,
2.08,50000,-1.63891076,0.021858503,0.858840864,0.015796484,0.00011003,4.96E-06,0.000119743,6.74E-06,,,,,,,,,,,,,,
2.085,50000,-1.609078464,0.030221575,0.740122404,0.13598626,,,0.008847337,0.000359432,,,,,,,,,,,,,,
2.09,50000,-1.601338952,0.042721512,-0.723014684,0.189512886,,,0.017161238,0.000608601,,,,,,,,,,,,,,
2.095,50000,-1.62021376,0.023052335,0.848800832,0.016110991,0.000120871,5.94E-06,0.000123724,6.06E-06,,,,,,,,,,,,,,
2.1,50000,-1.61454992,0.022987651,0.84350652,0.016863047,0.00011948,4.90E-06,0.000135302,5.60E-06,,,,,,,,,,,,,,
2.105,50000,-1.597867296,0.028269409,-0.801126572,0.074557685,,,0.002638456,0.00016302,,,,,,,,,,,,,,
2.11,50000,-1.60300616,0.023075733,0.837545948,0.01748401,0.000119501,5.86E-06,0.000144818,5.62E-06,,,,,,,,,,,,,,
2.115,50000,-1.60029388,0.023757113,-0.836723388,0.016841636,0.000126097,5.34E-06,0.000134047,6.67E-06,,,,,,,,,,,,,,
2.12,50000,-1.590355344,0.023272004,-0.829823856,0.018181938,0.000120585,5.52E-06,0.000155275,8.78E-06,,,,,,,,,,,,,,
2.125,50000,-1.578871833,0.027571491,0.80697992,0.041549795,,,0.000811406,5.73E-05,,,,,,,,,,,,,,
2.13,50000,-1.57786964,0.025179436,0.821186228,0.020692495,0.000139606,5.33E-06,0.000200999,7.96E-06,,,,,,,,,,,,,,
2.135,50000,-1.567062376,0.027974715,-0.802992428,0.048594346,,,0.00110466,7.98E-05,,,,,,,,,,,,,,
2.14,50000,-1.56385528,0.025202811,0.81011216,0.022087509,0.000138341,6.63E-06,0.000227498,9.92E-06,,,,,,,,,,,,,,
2.145,50000,-1.561594104,0.024985952,-0.81202452,0.020458199,0.000135612,6.00E-06,0.000194535,1.17E-05,,,,,,,,,,,,,,
2.15,50000,-1.542875592,0.032334035,-0.772807864,0.068691814,,,0.002192316,0.000144056,,,,,,,,,,,,,,
2.155,50000,-1.535702304,0.028236523,0.77368192,0.047687734,0.000171388,6.74E-06,0.001053217,6.35E-05,,,,,,,,,,,,,,
2.16,50000,-1.539734345,0.026580151,-0.794038368,0.024342009,0.00015113,7.00E-06,0.000274125,1.27E-05,,,,,,,,,,,,,,
2.165,50000,-1.529441121,0.026683315,-0.786564908,0.025403527,0.000151766,6.22E-06,0.00029773,1.23E-05,,,,,,,,,,,,,,
2.17,50000,-1.49538848,0.037314653,-0.67343014,0.12202716,0.000295027,1.20E-05,0.006838155,0.000378025,,,,,,,,,,,,,,
2.175,50000,-1.519848961,0.025594976,0.77918708,0.0261783,0.000138369,7.09E-06,0.000314757,1.20E-05,,,,,,,,,,,,,,
2.18,50000,-1.44255796,0.028525636,,,0.000170772,6.54E-06,0.026335371,0.000877931,,,,,,,,,,,,,,
2.185,50000,-1.491262144,0.029895615,0.738274364,0.045073046,0.000186722,9.49E-06,0.000927558,5.50E-05,,,,,,,,,,,,,,
2.19,50000,-1.479883832,0.028477793,-0.711175444,0.056567195,0.000168912,6.57E-06,0.001458212,6.47E-05,,,,,,,,,,,,,,
2.195,50000,-1.475982632,0.02907655,-0.72816504,0.044270456,0.000175207,8.56E-06,0.000892656,3.99E-05,,,,,,,,,,,,,,
2.2,50000,-1.42888652,0.037336234,-0.428808844,0.257706378,0.000287693,1.31E-05,0.030158238,0.000598479,,,,,,,,,,,,,,
2.205,50000,-1.458065087,0.028444924,0.717589264,0.033463843,0.000166186,8.28E-06,0.000507025,2.44E-05,,,,,,,,,,,,,,
2.21,50000,-1.436512752,0.039797954,-0.64746918,0.102784113,0.000323431,1.48E-05,0.004769606,0.000191037,,,,,,,,,,,,,,
2.215,50000,-1.44739428,0.028847708,0.704012432,0.041766969,0.000169142,7.39E-06,0.000786433,2.95E-05,,,,,,,,,,,,,,
2.22,50000,-1.427522096,0.035621842,0.657393732,0.075630276,0.000256966,1.16E-05,0.002571648,0.000116672,,,,,,,,,,,,,,
2.225,50000,-1.367789432,0.037493251,-0.249372192,0.283915745,0.00028377,1.28E-05,0.036183184,0.001094451,,,,,,,,,,,,,,
2.23,50000,-1.355176576,0.027793177,,,0.000155112,6.75E-06,0.011576328,0.000462847,,,,,,,,,,,,,,
2.235,50000,-1.357167264,0.027401221,,,0.000150199,7.32E-06,0.007428824,0.000204583,,,,,,,,,,,,,,
2.24,50000,-1.383010024,0.036817679,0.582996072,0.103002032,0.000269723,1.12E-05,0.00473463,0.000147659,,,,,,,,,,,,,,
2.245,50000,-1.315839928,0.027296321,-0.174144552,0.106023204,0.000147651,5.21E-06,0.004995507,0.000168104,,,,,,,,,,,,,,
2.25,50000,-1.326045704,0.035344145,0.253341248,0.280561361,0.000246403,1.20E-05,0.034915544,0.000885183,,,,,,,,,,,,,,
2.255,50000,-1.307806633,0.030383716,0.189021096,0.119623401,0.000180953,8.98E-06,0.006336874,0.000215578,,,,,,,,,,,,,,
2.26,50000,-1.31855752,0.029595488,0.383081804,0.100512576,0.000171227,9.30E-06,0.004466867,0.000179517,,,,,,,,,,,,,,
2.265,50000,-1.297414504,0.031289749,0.1689498,0.209654846,0.000190611,8.97E-06,0.019381171,0.000606904,,,,,,,,,,,,,,
2.27,50000,-1.291843832,0.032164563,0.269906272,0.192401778,0.000200672,9.95E-06,0.01629995,0.000325688,,,,,,,,,,,,,,
2.275,50000,-1.273227976,0.027940203,-0.142431616,0.105658402,0.000150777,8.50E-06,0.004899458,0.000155961,,,,,,,,,,,,,,
2.28,50000,-1.274103,0.029084457,,,0.000162542,6.84E-06,0.005530805,0.000210829,,,,,,,,,,,,,,
2.285,50000,-1.2604246,0.027170858,-0.030612216,0.102932709,0.000141141,6.64E-06,0.004633151,0.000168851,,,,,,,,,,,,,,
2.29,50000,-1.257738968,0.026515452,-0.06984498,0.198407285,0.000133724,6.01E-06,0.017161178,0.00058781,,,,,,,,,,,,,,
2.295,50000,-1.245249176,0.027910419,-0.098317496,0.119472423,0.000147941,6.05E-06,0.006210944,0.000323883,,,,,,,,,,,,,,
2.3,50000,-1.236888312,0.026770626,-0.0257845,0.188394144,0.000135354,5.97E-06,0.015409729,0.000524777,,,,,,,,,,,,,,
2.305,50000,-1.232965624,0.028108763,0.09287502,0.169544721,0.000148363,7.20E-06,0.012446661,0.000416448,,,,,,,,,,,,,,
2.31,50000,-1.225318184,0.02659418,0.067774852,0.160195756,0.000132387,5.60E-06,0.011096454,0.000330506,,,,,,,,,,,,,,
2.315,50000,-1.215882991,0.027830448,-0.062212244,0.155105416,0.000144344,6.41E-06,0.010386101,0.000495266,,,,,,,,,,,,,,
2.32,50000,-1.21424628,0.029430072,0.072158276,0.139276929,0.000160599,5.86E-06,0.008349922,0.000256071,,,,,,,,,,,,,,
2.325,50000,-1.1979438,0.025913084,0.07545768,0.124942343,0.000123934,5.49E-06,0.006719047,0.000333226,,,,,,,,,,,,,,
2.33,50000,-1.191842168,0.028567816,-0.060030792,0.123098427,0.000150061,6.44E-06,0.006480366,0.000289727,,,,,,,,,,,,,,
2.335,50000,-1.1879194,0.027813056,0.011604572,0.157351516,0.000141688,5.30E-06,0.010586448,0.000415399,,,,,,,,,,,,,,
2.34,50000,-1.181393776,0.026661534,0.033363712,0.127069567,0.000129435,5.27E-06,0.006881282,0.000331628,,,,,,,,,,,,,,
2.345,50000,-1.179443568,0.027375889,-0.039613248,0.111188426,0.000135973,4.93E-06,0.005264256,0.000180127,,,,,,,,,,,,,,
2.35,50000,-1.175348192,0.026016989,0.070477524,0.118929511,0.000122481,4.96E-06,0.006010622,0.000255535,,,,,,,,,,,,,,
2.355,50000,-1.160070128,0.026310785,-0.049361796,0.129605263,0.000124545,6.19E-06,0.007128112,0.000296432,,,,,,,,,,,,,,
2.36,50000,-1.156653888,0.025896717,0.046858024,0.117298118,0.000120358,4.88E-06,0.005828187,0.000197173,,,,,,,,,,,,,,
2.365,50000,-1.153517456,0.025363944,0.022032524,0.082757811,0.000114913,4.36E-06,,,,,,,,,,,,,,,,
2.37,50000,-1.144522816,0.025077361,-0.013279836,0.074624914,0.000111803,4.46E-06,,,,,,,,,,,,,,,,
2.375,50000,-1.139535832,0.026223933,0.044455788,0.116427881,0.000121791,5.28E-06,0.005701181,0.000184209,,,,,,,,,,,,,,
2.38,50000,-1.134957912,0.027098189,0.047522712,0.096467057,0.000129515,5.72E-06,0.003899585,0.000183948,,,,,,,,,,,,,,
2.385,50000,-1.132185192,0.024406837,-0.014488236,0.113238603,0.000104635,4.64E-06,0.005369056,0.000162157,,,,,,,,,,,,,,
