1e-005,2e-007,0.0020429,1.1908e-005
9.9213e-006,1.9843e-007,0.0020514,1.2393e-005
9.8425e-006,1.9685e-007,0.0020383,1.3036e-005
9.7638e-006,1.9528e-007,0.0020231,1.215e-005
9.685e-006,1.937e-007,0.0020044,1.2417e-005
9.6063e-006,1.9213e-007,0.0020133,1.2281e-005
9.5276e-006,1.9055e-007,0.0020102,1.3286e-005
9.4488e-006,1.8898e-007,0.0020254,1.2164e-005
9.3701e-006,1.874e-007,0.0020066,1.3974e-005
9.2913e-006,1.8583e-007,0.0020099,1.1327e-005
9.2126e-006,1.8425e-007,0.0020133,1.2437e-005
9.1339e-006,1.8268e-007,0.0020028,1.1907e-005
9.0551e-006,1.8111e-007,0.0020122,1.1845e-005
8.9764e-006,1.7953e-007,0.0019973,1.2522e-005
8.8976e-006,1.7796e-007,0.0020021,1.2976e-005
8.8189e-006,1.7638e-007,0.001998,1.2721e-005
8.7402e-006,1.7481e-007,0.0019936,1.1523e-005
8.6614e-006,1.7323e-007,0.001989,1.3238e-005
8.5827e-006,1.7166e-007,0.0019868,1.1958e-005
8.5039e-006,1.7008e-007,0.0019812,1.2224e-005
8.4252e-006,1.6851e-007,0.0019749,1.2218e-005
8.3465e-006,1.6693e-007,0.00197,1.2796e-005
8.2677e-006,1.6536e-007,0.0019662,1.2334e-005
8.189e-006,1.6378e-007,0.0019712,1.1829e-005
8.1102e-006,1.6221e-007,0.0019606,1.2571e-005
8.0315e-006,1.6063e-007,0.0019532,1.2013e-005
7.9528e-006,1.5906e-007,0.0019469,1.2514e-005
7.874e-006,1.5748e-007,0.0019483,1.1973e-005
7.7953e-006,1.5591e-007,0.0019475,1.2187e-005
7.7165e-006,1.5433e-007,0.0019428,1.2113e-005
7.6378e-006,1.5276e-007,0.0019401,1.1287e-005
7.5591e-006,1.5118e-007,0.0019095,2.5076e-005
7.4803e-006,1.4961e-007,0.0019309,1.2644e-005
7.4016e-006,1.4803e-007,0.0019454,1.2013e-005
7.3228e-006,1.4646e-007,0.0019979,1.2265e-005
7.2441e-006,1.4489e-007,0.0019573,1.2107e-005
7.1654e-006,1.4331e-007,0.0019665,1.237e-005
7.0866e-006,1.4174e-007,0.0019655,1.2456e-005
7.0079e-006,1.4016e-007,0.0019515,1.1937e-005
6.9291e-006,1.3859e-007,0.001949,1.1543e-005
6.8504e-006,1.3701e-007,0.0019437,1.2597e-005
6.7717e-006,1.3544e-007,0.0019366,1.1811e-005
6.6929e-006,1.3386e-007,0.0019172,1.1496e-005
6.6142e-006,1.3229e-007,0.0019125,1.161e-005
6.5354e-006,1.3071e-007,0.0019012,1.2489e-005
6.4567e-006,1.2914e-007,0.0018931,1.1469e-005
6.378e-006,1.2756e-007,0.0018758,1.2033e-005
6.2992e-006,1.2599e-007,0.0018741,1.229e-005
6.2205e-006,1.2441e-007,0.0018939,1.2349e-005
6.1417e-006,1.2284e-007,0.0018705,1.3267e-005
6.063e-006,1.2126e-007,0.0018735,1.191e-005
5.9843e-006,1.1969e-007,0.0018506,1.2132e-005
5.9055e-006,1.1811e-007,0.0018458,1.2485e-005
5.8268e-006,1.1654e-007,0.0018863,1.2043e-005
5.748e-006,1.1496e-007,0.0018884,1.2055e-005
5.6693e-006,1.1339e-007,0.0018851,1.1725e-005
5.5906e-006,1.1182e-007,0.0018841,1.2305e-005
5.5118e-006,1.1024e-007,0.0018726,1.5223e-005
5.4331e-006,1.0867e-007,0.0018957,1.1761e-005
5.3543e-006,1.0709e-007,0.0018931,1.1719e-005
5.2756e-006,1.0552e-007,0.0018896,1.1892e-005
5.1969e-006,1.0394e-007,0.0018871,1.184e-005
5.1181e-006,1.0237e-007,0.0018845,1.1926e-005
5.0394e-006,1.0079e-007,0.0018788,1.2075e-005
4.9606e-006,9.9218e-008,0.0018897,1.1811e-005
4.8819e-006,9.7643e-008,0.0018816,1.2177e-005
4.8031e-006,9.6068e-008,0.0018869,1.163e-005
4.7244e-006,9.4493e-008,0.001882,1.1712e-005
4.6457e-006,9.2919e-008,0.0018535,2.0315e-005
4.5669e-006,9.1344e-008,0.0018668,1.3041e-005
4.4882e-006,8.9769e-008,0.0018647,1.3221e-005
4.4094e-006,8.8195e-008,0.0018706,1.2047e-005
4.3307e-006,8.662e-008,0.001865,1.2049e-005
4.252e-006,8.5045e-008,0.0018676,1.1921e-005
4.1732e-006,8.3471e-008,0.0018675,1.253e-005
4.0945e-006,8.1896e-008,0.001844,1.2437e-005
4.0157e-006,8.0321e-008,0.001843,1.2491e-005
3.937e-006,7.8747e-008,0.0018326,1.2043e-005
