-0.0020102,-1e-05,1.1881e-07
-0.0020112,-9.9213e-06,1.1889e-07
-0.0020082,-9.8425e-06,1.2024e-07
-0.0020068,-9.7638e-06,1.1701e-07
-0.0020004,-9.685e-06,1.1881e-07
-0.002,-9.6063e-06,1.1872e-07
-0.0019947,-9.5276e-06,1.1821e-07
-0.0019949,-9.4488e-06,1.1876e-07
-0.0019907,-9.3701e-06,1.1556e-07
-0.0019856,-9.2913e-06,1.2116e-07
-0.0019799,-9.2126e-06,1.1712e-07
-0.0019733,-9.1339e-06,1.2142e-07
-0.0019744,-9.0551e-06,1.1886e-07
-0.0019688,-8.9764e-06,1.1952e-07
-0.0019639,-8.8976e-06,1.1991e-07
-0.0019607,-8.8189e-06,1.1551e-07
-0.0019586,-8.7402e-06,1.2181e-07
-0.0019539,-8.6614e-06,1.1829e-07
-0.0019528,-8.5827e-06,1.2383e-07
-0.001952,-8.5039e-06,1.2036e-07
-0.0019431,-8.4252e-06,1.1353e-07
-0.0019427,-8.3465e-06,1.2034e-07
-0.0019348,-8.2677e-06,1.142e-07
-0.0019342,-8.189e-06,1.1905e-07
-0.0019321,-8.1102e-06,1.1801e-07
-0.0019257,-8.0315e-06,1.196e-07
-0.0019263,-7.9528e-06,1.1821e-07
-0.001919,-7.874e-06,1.2148e-07
-0.0019183,-7.7953e-06,1.2651e-07
-0.0019122,-7.7165e-06,1.1322e-07
-0.001907,-7.6378e-06,1.2347e-07
-0.0019044,-7.5591e-06,1.1637e-07
-0.0019045,-7.4803e-06,1.2433e-07
-0.001899,-7.4016e-06,1.2217e-07
-0.0018932,-7.3228e-06,1.2157e-07
-0.0018895,-7.2441e-06,1.1321e-07
-0.0018749,-7.1654e-06,1.1944e-07
-0.001875,-7.0866e-06,1.1297e-07
-0.0018733,-7.0079e-06,1.1918e-07
-0.0018741,-6.9291e-06,1.2148e-07
-0.0018626,-6.8504e-06,1.2239e-07
-0.0018655,-6.7717e-06,1.2201e-07
-0.0018602,-6.6929e-06,1.1487e-07
-0.0018537,-6.6142e-06,1.2076e-07
-0.0018521,-6.5354e-06,1.1741e-07
-0.0018455,-6.4567e-06,1.1611e-07
-0.0018444,-6.378e-06,1.2079e-07
-0.0018381,-6.2992e-06,1.1611e-07
-0.0018408,-6.2205e-06,1.2564e-07
-0.0018331,-6.1417e-06,1.1783e-07
-0.0018337,-6.063e-06,1.2347e-07
-0.0018301,-5.9843e-06,1.1872e-07
-0.0018285,-5.9055e-06,1.1752e-07
-0.0018287,-5.8268e-06,1.1889e-07
-0.0018291,-5.748e-06,1.2457e-07
-0.0018272,-5.6693e-06,1.207e-07
-0.0018205,-5.5906e-06,1.116e-07
-0.0018208,-5.5118e-06,1.206e-07
-0.0018189,-5.4331e-06,1.166e-07
-0.0018171,-5.3543e-06,1.1827e-07
-0.0018194,-5.2756e-06,1.1751e-07
-0.0018189,-5.1969e-06,1.206e-07
-0.0018148,-5.1181e-06,1.1698e-07
-0.0018145,-5.0394e-06,1.2342e-07
-0.0018172,-4.9606e-06,1.1667e-07
