-0.0042191,-5e-05,1.154e-07
-0.0041946,-4.9606e-05,1.1802e-07
-0.0041694,-4.9213e-05,1.207e-07
-0.0041384,-4.8819e-05,1.1568e-07
-0.0041119,-4.8425e-05,1.2379e-07
-0.0040845,-4.8031e-05,1.1518e-07
-0.0040537,-4.7638e-05,1.2451e-07
-0.004027,-4.7244e-05,1.1889e-07
-0.0039907,-4.685e-05,1.2335e-07
-0.0039645,-4.6457e-05,1.1809e-07
-0.0039323,-4.6063e-05,1.1564e-07
-0.0039058,-4.5669e-05,1.2059e-07
-0.0038752,-4.5276e-05,1.2136e-07
-0.003848,-4.4882e-05,1.2104e-07
-0.0038187,-4.4488e-05,1.1622e-07
-0.0037892,-4.4094e-05,1.1899e-07
-0.0037627,-4.3701e-05,1.1777e-07
-0.0037316,-4.3307e-05,1.2254e-07
-0.0037059,-4.2913e-05,1.1701e-07
-0.0036709,-4.252e-05,1.1631e-07
-0.0036434,-4.2126e-05,1.2548e-07
-0.0036126,-4.1732e-05,1.185e-07
-0.0035848,-4.1339e-05,1.2242e-07
-0.0035553,-4.0945e-05,1.1398e-07
-0.0035208,-4.0551e-05,1.1882e-07
-0.0034955,-4.0157e-05,1.1761e-07
-0.0034715,-3.9764e-05,1.2563e-07
-0.0034477,-3.937e-05,1.2006e-07
-0.0034204,-3.8976e-05,1.2195e-07
-0.0033951,-3.8583e-05,1.1796e-07
-0.0033616,-3.8189e-05,1.1866e-07
-0.0033346,-3.7795e-05,1.1809e-07
-0.0033068,-3.7402e-05,1.1409e-07
-0.003276,-3.7008e-05,1.2205e-07
-0.0032482,-3.6614e-05,1.1978e-07
-0.0032205,-3.622e-05,1.2285e-07
-0.0031936,-3.5827e-05,1.1558e-07
-0.0031628,-3.5433e-05,1.2048e-07
-0.003138,-3.5039e-05,1.2057e-07
-0.0031059,-3.4646e-05,1.1521e-07
-0.0030777,-3.4252e-05,1.2386e-07
-0.003048,-3.3858e-05,1.2175e-07
-0.0030199,-3.3465e-05,1.261e-07
-0.0029933,-3.3071e-05,1.1113e-07
-0.0029667,-3.2677e-05,1.2288e-07
-0.002942,-3.2283e-05,1.224e-07
-0.0029121,-3.189e-05,1.258e-07
-0.0028861,-3.1496e-05,1.2064e-07
-0.0028543,-3.1102e-05,1.2012e-07
-0.0028298,-3.0709e-05,1.2663e-07
-0.0028005,-3.0315e-05,1.1564e-07
-0.002775,-2.9921e-05,1.2075e-07
-0.0027489,-2.9528e-05,1.1783e-07
-0.0027206,-2.9134e-05,1.2319e-07
-0.002694,-2.874e-05,1.1809e-07
-0.0026628,-2.8346e-05,1.1968e-07
-0.0026381,-2.7953e-05,1.2435e-07
-0.0026096,-2.7559e-05,1.1624e-07
-0.0025842,-2.7165e-05,1.1915e-07
-0.0025567,-2.6772e-05,1.2057e-07
-0.0025341,-2.6378e-05,1.236e-07
-0.0025073,-2.5984e-05,1.2116e-07
-0.0024771,-2.5591e-05,1.1957e-07
-0.0024535,-2.5197e-05,1.1508e-07
-0.0024262,-2.4803e-05,1.2227e-07
-0.0024008,-2.4409e-05,1.1322e-07
-0.0023724,-2.4016e-05,1.1432e-07
-0.0023527,-2.3622e-05,1.2097e-07
-0.0023247,-2.3228e-05,1.1521e-07
-0.0022984,-2.2835e-05,1.2704e-07
-0.0022749,-2.2441e-05,1.1669e-07
-0.0022437,-2.2047e-05,1.2122e-07
-0.0022209,-2.1654e-05,1.1978e-07
-0.0021923,-2.126e-05,1.1968e-07
-0.0021676,-2.0866e-05,1.1968e-07
-0.0021422,-2.0472e-05,1.2247e-07
-0.0021178,-2.0079e-05,1.2126e-07
-0.0020947,-1.9685e-05,1.1399e-07
-0.0020696,-1.9291e-05,1.1524e-07
-0.0020456,-1.8898e-05,1.1728e-07
-0.0020187,-1.8504e-05,1.2559e-07
-0.001995,-1.811e-05,1.1653e-07
-0.0019688,-1.7717e-05,1.164e-07
-0.0019451,-1.7323e-05,1.2561e-07
-0.0019194,-1.6929e-05,1.1927e-07
-0.001897,-1.6535e-05,1.2161e-07
-0.0018703,-1.6142e-05,1.1697e-07
-0.0018431,-1.5748e-05,1.2267e-07
-0.0018177,-1.5354e-05,1.1889e-07
-0.0017892,-1.4961e-05,1.1575e-07
-0.0017673,-1.4567e-05,1.1957e-07
-0.0017423,-1.4173e-05,1.1705e-07
-0.0017183,-1.378e-05,1.2059e-07
-0.0016945,-1.3386e-05,1.1283e-07
-0.0016669,-1.2992e-05,1.2148e-07
-0.0016439,-1.2598e-05,1.1365e-07
-0.0016166,-1.2205e-05,1.1984e-07
-0.0015905,-1.1811e-05,1.1564e-07
-0.0015639,-1.1417e-05,1.1538e-07
-0.0015362,-1.1024e-05,1.2291e-07
-0.001512,-1.063e-05,1.1737e-07
-0.0014869,-1.0236e-05,1.2083e-07
-0.0014582,-9.8425e-06,1.1367e-07
-0.0014281,-9.4488e-06,1.215e-07
-0.0014022,-9.0551e-06,1.1927e-07
-0.0013705,-8.6614e-06,1.1449e-07
-0.0013456,-8.2677e-06,1.1895e-07
-0.0013092,-7.874e-06,1.1748e-07
-0.0012817,-7.4803e-06,1.2578e-07
-0.0012517,-7.0866e-06,1.1728e-07
-0.0012154,-6.6929e-06,1.2255e-07
-0.0011843,-6.2992e-06,1.1968e-07
-0.0011479,-5.9055e-06,1.1767e-07
-0.0011137,-5.5118e-06,1.1704e-07
-0.0010711,-5.1181e-06,1.198e-07
-0.0010344,-4.7244e-06,1.2407e-07
-0.00099082,-4.3307e-06,1.1617e-07
-0.00094228,-3.937e-06,1.2936e-07
-0.00089736,-3.5433e-06,1.1799e-07
-0.00084033,-3.1496e-06,1.2472e-07
-0.00077714,-2.7559e-06,1.2301e-07
-0.00070683,-2.3622e-06,1.2621e-07
-0.00063349,-1.9685e-06,1.3881e-07
-0.00054619,-1.5748e-06,1.2851e-07
-0.00044023,-1.1811e-06,1.3931e-07
-0.00032275,-7.874e-07,1.1847e-07
-0.00016337,-3.937e-07,1.6834e-07
0,0,1.2775e-07
0.00017706,3.937e-07,1.6793e-07
0.00032305,7.874e-07,1.3578e-07
0.00045284,1.1811e-06,1.424e-07
0.00055635,1.5748e-06,1.3171e-07
0.00064268,1.9685e-06,1.3341e-07
0.00071937,2.3622e-06,1.3436e-07
0.00078987,2.7559e-06,1.2018e-07
0.00085717,3.1496e-06,1.3013e-07
0.00090547,3.5433e-06,1.1772e-07
0.00095607,3.937e-06,1.1984e-07
0.00099837,4.3307e-06,1.1315e-07
0.0010496,4.7244e-06,1.233e-07
0.0010828,5.1181e-06,1.1616e-07
0.0011248,5.5118e-06,1.2444e-07
