N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,T_c_guess,T_localize,T_localize_range,T_localize_spacing,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
20,1.2,3,0.01,0.1,5000,100,0,1,0,4,2.269,TRUE,0.2,0.002,FALSE,FALSE,data,FALSE,,1,TRUE,10,TRUE,FALSE,10000,2000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,C_mean,C_std,chi_mean,chi_std,,,,,,,,,,,,,,,,,,
2.079,5000,-1.692756,0.099696863,0.891157,0.048958108,0.002274582,0.000147467,0.00115862,7.14E-05,,,,,,,,,,,,,,,,,,
2.081,5000,-1.679365,0.093045536,-0.888724,0.04371169,0.001990751,0.000118048,0.000914354,8.75E-05,,,,,,,,,,,,,,,,,,
2.083,5000,-1.672173,0.093502637,0.878522,0.05154353,0.00199721,0.000113408,0.00127251,7.02E-05,,,,,,,,,,,,,,,,,,
2.085,5000,-1.669092,0.097241943,-0.878371,0.052627097,0.002164895,0.000142239,0.001312207,0.000133415,,,,,,,,,,,,,,,,,,
2.087,5000,-1.636327,0.108694867,0.854071,0.075056392,0.002719465,0.000211724,0.00269709,0.000196289,,,,,,,,,,,,,,,,,,
2.089,5000,-1.655336,0.099367988,-0.871669,0.057605898,0.002254332,0.000131721,0.001592934,0.000145672,,,,,,,,,,,,,,,,,,
2.091,5000,-1.667428,0.100986261,0.875456,0.054081624,0.002326384,0.000138601,0.001399263,8.34E-05,,,,,,,,,,,,,,,,,,
2.093,5000,-1.640093,0.119673123,0.858579,0.078802701,0.003275931,0.000217329,0.003001535,0.000418554,,,,,,,,,,,,,,,,,,
2.095,5000,-1.66817,0.093579918,0.879617,0.047447321,0.002010834,0.000109093,0.001073877,4.82E-05,,,,,,,,,,,,,,,,,,
2.097,5000,-1.666502,0.08488041,0.881565,0.038379236,0.0016444,0.000121151,0.000706201,3.68E-05,,,,,,,,,,,,,,,,,,
2.099,5000,-1.677189,0.105549104,-0.886002,0.049633618,0.002535814,9.38E-05,0.001159115,5.48E-05,,,,,,,,,,,,,,,,,,
2.101,5000,-1.659617,0.101342086,0.872345,0.05325576,0.002341324,0.000183716,0.00135254,7.88E-05,,,,,,,,,,,,,,,,,,
2.103,5000,-1.65505,0.102392077,0.868478,0.059413496,0.002374445,0.000106542,0.001655983,0.000125746,,,,,,,,,,,,,,,,,,
2.105,5000,-1.667558,0.090599485,-0.883817,0.042980059,0.001857227,0.000134909,0.000887949,5.93E-05,,,,,,,,,,,,,,,,,,
2.107,5000,-1.665765,0.106122758,-0.876612,0.058099066,0.002515286,0.000106513,0.00158669,6.73E-05,,,,,,,,,,,,,,,,,,
2.109,5000,-1.627889,0.11488733,0.85667,0.063627597,0.002965307,0.000158249,0.001921158,0.000175649,,,,,,,,,,,,,,,,,,
2.111,5000,-1.642976,0.101503564,0.867906,0.054440841,0.002302219,0.000142513,0.001389313,6.23E-05,,,,,,,,,,,,,,,,,,
2.113,5000,-1.624213,0.106349074,-0.850338,0.067019518,0.002494261,0.000153759,0.002103887,0.00022981,,,,,,,,,,,,,,,,,,
2.115,5000,-1.664095,0.095380428,0.87648,0.056155762,0.002030891,0.000130513,0.001487692,0.000149242,,,,,,,,,,,,,,,,,,
2.117,5000,-1.647625,0.11668965,0.866124,0.07357008,0.003014329,0.000152642,0.002573605,0.000333993,,,,,,,,,,,,,,,,,,
2.119,5000,-1.604017,0.110156565,0.832212,0.084933133,0.002714427,0.000204333,0.003378548,0.00024688,,,,,,,,,,,,,,,,,,
2.121,5000,-1.626556,0.096056748,0.855662,0.052989449,0.002032375,0.000147071,0.001316821,6.69E-05,,,,,,,,,,,,,,,,,,
2.123,5000,-1.616455,0.119223982,-0.845661,0.072628769,0.003158839,0.000103249,0.002476196,0.000130269,,,,,,,,,,,,,,,,,,
2.125,5000,-1.638362,0.098613827,0.863594,0.05799632,0.002134259,9.65E-05,0.001574778,0.000189931,,,,,,,,,,,,,,,,,,
2.127,5000,-1.637137,0.098940175,-0.867605,0.049791656,0.00214601,0.000145787,0.001154492,5.64E-05,,,,,,,,,,,,,,,,,,
2.129,5000,-1.652119,0.099714316,0.874816,0.049591089,0.002181407,8.93E-05,0.001152851,8.02E-05,,,,,,,,,,,,,,,,,,
2.131,5000,-1.618059,0.116368542,0.852684,0.07887925,0.002966729,0.00019634,0.002853135,0.000292283,,,,,,,,,,,,,,,,,,
2.133,5000,-1.588088,0.106085127,-0.827787,0.070818978,0.002447364,0.000144126,0.002342724,0.000176439,,,,,,,,,,,,,,,,,,
2.135,5000,-1.611513,0.107420044,-0.84586,0.067017538,0.002495055,0.000136265,0.002093561,0.00014197,,,,,,,,,,,,,,,,,,
2.137,5000,-1.635785,0.102161582,0.868622,0.049438053,0.002290675,0.000118167,0.001149791,6.61E-05,,,,,,,,,,,,,,,,,,
2.139,5000,-1.617749,0.105423897,0.854178,0.058795275,0.002431136,9.40E-05,0.001620992,6.53E-05,,,,,,,,,,,,,,,,,,
2.141,5000,-1.593718,0.123215853,0.821502,0.091143919,0.00332203,0.000126163,0.003892777,0.000182381,,,,,,,,,,,,,,,,,,
2.143,5000,-1.610885,0.123159578,0.842406,0.081314581,0.003266681,0.000188309,0.003085447,0.000250951,,,,,,,,,,,,,,,,,,
2.145,5000,-1.584376,0.12169762,-0.81972,0.083522881,0.00324284,9.87E-05,0.00321558,0.000292543,,,,,,,,,,,,,,,,,,
2.147,5000,-1.607556,0.112367553,0.844885,0.066789309,0.002734562,0.000212192,0.002103269,0.000130413,,,,,,,,,,,,,,,,,,
2.149,5000,-1.624359,0.100835877,-0.85875,0.057551173,0.002186742,0.000202303,0.001549824,0.000148516,,,,,,,,,,,,,,,,,,
2.151,5000,-1.561765,0.119362053,-0.809015,0.097430153,0.003046792,0.00012728,0.004397737,0.000259612,,,,,,,,,,,,,,,,,,
2.153,5000,-1.605726,0.098332563,0.837089,0.066685164,0.002108708,0.000118986,0.002062804,9.36E-05,,,,,,,,,,,,,,,,,,
2.155,5000,-1.589025,0.110465354,-0.828934,0.069678861,0.002642692,0.000150964,0.002260793,7.64E-05,,,,,,,,,,,,,,,,,,
2.157,5000,-1.586492,0.116762939,-0.829837,0.077753254,0.002948,0.000254496,0.002823084,0.000211273,,,,,,,,,,,,,,,,,,
2.159,5000,-1.60381,0.113518386,0.84335,0.074118874,0.002752252,0.000149988,0.002538219,0.000195406,,,,,,,,,,,,,,,,,,
2.161,5000,-1.578876,0.116442203,-0.834618,0.071108959,0.00289844,0.000141797,0.002306533,0.000135518,,,,,,,,,,,,,,,,,,
2.163,5000,-1.536479,0.155461048,0.761241,0.164403877,0.005170472,0.000227503,0.01250475,0.00048186,,,,,,,,,,,,,,,,,,
2.165,5000,-1.59301,0.101817336,-0.840741,0.058262303,0.002218349,0.000128539,0.001566393,0.000126728,,,,,,,,,,,,,,,,,,
2.167,5000,-1.547717,0.11742122,0.793846,0.114755254,0.002954593,0.000127922,0.006095363,0.000255471,,,,,,,,,,,,,,,,,,
2.169,5000,-1.591969,0.097118268,-0.846647,0.05144961,0.002003094,9.06E-05,0.001204616,4.63E-05,,,,,,,,,,,,,,,,,,
2.171,5000,-1.541337,0.150483047,-0.780445,0.136550199,0.004807044,0.000223793,0.008678375,0.000501526,,,,,,,,,,,,,,,,,,
2.173,5000,-1.537429,0.136396059,-0.778254,0.126498583,0.003924992,0.000252901,0.007404743,0.000405793,,,,,,,,,,,,,,,,,,
2.175,5000,-1.573214,0.114395368,0.828564,0.074796243,0.002784935,0.000193032,0.002571366,0.000228141,,,,,,,,,,,,,,,,,,
2.177,5000,-1.573878,0.115924722,-0.823845,0.089198828,0.002831056,0.00016396,0.003571198,0.000469978,,,,,,,,,,,,,,,,,,
2.179,5000,-1.530445,0.138165578,-0.772024,0.131014669,0.004047133,0.000249358,0.007852478,0.000482042,,,,,,,,,,,,,,,,,,
2.181,5000,-1.562445,0.110806394,-0.811233,0.090380776,0.002534025,0.000157171,0.00376058,0.000337328,,,,,,,,,,,,,,,,,,
2.183,5000,-1.606533,0.116403286,-0.847028,0.075718672,0.002842853,0.000154113,0.002640165,0.000220923,,,,,,,,,,,,,,,,,,
2.185,5000,-1.548383,0.1283949,0.801802,0.105038768,0.003419338,0.000160297,0.005087817,0.00059865,,,,,,,,,,,,,,,,,,
2.187,5000,-1.567587,0.114295242,-0.821539,0.081940018,0.002708793,0.000105419,0.003053262,0.000259641,,,,,,,,,,,,,,,,,,
2.189,5000,-1.539298,0.133497967,-0.790602,0.102223567,0.003704911,0.000186778,0.004756904,0.000221209,,,,,,,,,,,,,,,,,,
2.191,5000,-1.585019,0.113610935,-0.835639,0.068740648,0.002646287,0.000108681,0.002185705,5.61E-05,,,,,,,,,,,,,,,,,,
2.193,5000,-1.528551,0.124458529,0.769419,0.1125868,0.00320493,0.000211923,0.005761729,0.000402981,,,,,,,,,,,,,,,,,,
2.195,5000,-1.544961,0.115850824,-0.806925,0.07622309,0.002772556,0.000104053,0.002608658,0.000160367,,,,,,,,,,,,,,,,,,
2.197,5000,-1.598284,0.109868901,0.852615,0.056822854,0.002487284,0.000100813,0.001460961,8.27E-05,,,,,,,,,,,,,,,,,,
2.199,5000,-1.563544,0.113026413,-0.828004,0.064849873,0.002658846,0.00013328,0.001908002,7.55E-05,,,,,,,,,,,,,,,,,,
2.201,5000,-1.494094,0.148626644,-0.700686,0.248221049,0.004520371,0.000299221,0.027961036,0.002319987,,,,,,,,,,,,,,,,,,
2.203,5000,-1.530593,0.119681257,0.79527,0.102361697,0.002934606,9.32E-05,0.004700439,0.000514903,,,,,,,,,,,,,,,,,,
2.205,5000,-1.507756,0.138010523,-0.773411,0.116371689,0.003920983,0.000354275,0.006127114,0.000358408,,,,,,,,,,,,,,,,,,
2.207,5000,-1.522135,0.122528677,0.785194,0.104154224,0.003088726,0.000288779,0.004885407,0.000273216,,,,,,,,,,,,,,,,,,
2.209,5000,-1.47907,0.125801928,0.755997,0.11403877,0.003222053,4.76E-05,0.005822192,0.000812737,,,,,,,,,,,,,,,,,,
2.211,5000,-1.484373,0.150928035,0.751766,0.137454833,0.004618224,0.000240857,0.008578543,0.000722615,,,,,,,,,,,,,,,,,,
2.213,5000,-1.50297,0.122119978,0.778672,0.084736748,0.003051969,0.000159157,0.003244936,0.000184829,,,,,,,,,,,,,,,,,,
2.215,5000,-1.575087,0.11778492,0.833289,0.072148995,0.002831357,0.000158583,0.002342435,0.000253512,,,,,,,,,,,,,,,,,,
2.217,5000,-1.440188,0.143343276,-0.665744,0.209580573,0.004176264,0.000156274,0.019912606,0.001104262,,,,,,,,,,,,,,,,,,
2.219,5000,-1.512967,0.119952707,-0.777025,0.097814336,0.00291898,0.000129038,0.004299078,0.000358493,,,,,,,,,,,,,,,,,,
2.221,5000,-1.515643,0.130495102,0.781287,0.103596325,0.003425726,0.000289389,0.004869252,0.000341631,,,,,,,,,,,,,,,,,,
2.223,5000,-1.488369,0.115753379,-0.778773,0.080239451,0.002703809,0.000140006,0.002876188,0.000123897,,,,,,,,,,,,,,,,,,
2.225,5000,-1.542219,0.107570772,-0.818414,0.060167056,0.002330635,0.000136411,0.001628566,9.03E-05,,,,,,,,,,,,,,,,,,
2.227,5000,-1.396131,0.160794203,-0.500811,0.342004557,0.005174667,0.000315386,0.052468166,0.001884567,,,,,,,,,,,,,,,,,,
2.229,5000,-1.545868,0.115085388,0.819539,0.067211699,0.002671537,0.000122222,0.002006384,0.000123032,,,,,,,,,,,,,,,,,,
2.231,5000,-1.41185,0.119525259,0.684179,0.13474454,0.002864693,0.00017353,0.008141556,0.000313389,,,,,,,,,,,,,,,,,,
2.233,5000,-1.480357,0.117826812,0.764183,0.087153184,0.002772254,0.000102911,0.00338917,0.000182904,,,,,,,,,,,,,,,,,,
2.235,5000,-1.487409,0.128962133,-0.760914,0.112198104,0.00333064,0.000231429,0.005629149,0.000459678,,,,,,,,,,,,,,,,,,
2.237,5000,-1.489558,0.138954937,0.773497,0.106654517,0.003868944,0.000189685,0.005085765,0.000357457,,,,,,,,,,,,,,,,,,
2.239,5000,-1.510317,0.126168556,0.790724,0.086614236,0.00316119,0.00013024,0.003354546,0.000159838,,,,,,,,,,,,,,,,,,
2.241,5000,-1.460828,0.132509186,-0.732183,0.12784862,0.003484064,0.000127686,0.007249665,0.000601957,,,,,,,,,,,,,,,,,,
2.243,5000,-1.435901,0.144583897,-0.686961,0.209978307,0.004170146,0.000297279,0.019829867,0.001556224,,,,,,,,,,,,,,,,,,
2.245,5000,-1.424673,0.181033113,-0.606437,0.267888988,0.006520933,0.000204922,0.032061492,0.00167102,,,,,,,,,,,,,,,,,,
2.247,5000,-1.33488,0.170558657,-0.412537,0.341313256,0.005644883,0.00020173,0.051378324,0.002922449,,,,,,,,,,,,,,,,,,
2.249,5000,-1.53066,0.106642132,0.806956,0.076159727,0.002244113,0.000126113,0.002559963,0.000242749,,,,,,,,,,,,,,,,,,
2.251,5000,-1.497569,0.111605355,-0.780696,0.078886029,0.002450932,0.000138726,0.002776506,0.000160676,,,,,,,,,,,,,,,,,,
2.253,5000,-1.438869,0.159550669,0.71096,0.150432205,0.005036413,0.000307723,0.010050815,0.000677818,,,,,,,,,,,,,,,,,,
2.255,5000,-1.438466,0.143781942,0.703989,0.180718601,0.004102656,0.000184291,0.014439686,0.001293136,,,,,,,,,,,,,,,,,,
2.257,5000,-1.467901,0.146356002,-0.733339,0.184447787,0.004176188,0.000170215,0.014753634,0.001831016,,,,,,,,,,,,,,,,,,
2.259,5000,-1.452464,0.141692021,-0.724941,0.144102989,0.003950556,0.000132601,0.009166224,0.000371764,,,,,,,,,,,,,,,,,,
2.261,5000,-1.409606,0.150003616,0.677725,0.173543681,0.004427902,0.000197919,0.01335564,0.000540278,,,,,,,,,,,,,,,,,,
2.263,5000,-1.422197,0.149801362,0.666316,0.239145496,0.004403642,0.000279848,0.025568967,0.000632535,,,,,,,,,,,,,,,,,,
2.265,5000,-1.440971,0.124285728,0.707393,0.124879937,0.002982502,0.000176643,0.006901718,0.000352671,,,,,,,,,,,,,,,,,,
2.267,5000,-1.443824,0.118598512,0.74121,0.099913542,0.00272515,0.000227003,0.004412553,0.000398743,,,,,,,,,,,,,,,,,,
2.269,5000,-1.378962,0.152189101,0.611778,0.231306201,0.004495344,0.000264486,0.023165727,0.003430607,,,,,,,,,,,,,,,,,,
2.271,5000,-1.41383,0.129899812,0.707802,0.121347224,0.003253275,0.00024671,0.006403313,0.000568952,,,,,,,,,,,,,,,,,,
2.273,5000,-1.328771,0.139692894,0.525842,0.21981124,0.0037813,0.00021684,0.021192464,0.000908541,,,,,,,,,,,,,,,,,,
2.275,5000,-1.370848,0.140800571,0.669596,0.124617682,0.003809505,0.000157157,0.006824606,0.000181286,,,,,,,,,,,,,,,,,,
2.277,5000,-1.421773,0.119921355,0.720493,0.107430591,0.002781406,0.000210002,0.005020551,0.000261253,,,,,,,,,,,,,,,,,,
2.279,5000,-1.326791,0.153725233,-0.506381,0.273732384,0.004519186,0.000263695,0.032620052,0.001634294,,,,,,,,,,,,,,,,,,
2.281,5000,-1.378481,0.154360609,-0.61578,0.204898125,0.004525246,0.000235255,0.018360791,0.000750308,,,,,,,,,,,,,,,,,,
2.283,5000,-1.45719,0.146870024,-0.752252,0.118622757,0.004100853,0.000269058,0.006012612,0.000630758,,,,,,,,,,,,,,,,,,
2.285,5000,-1.451659,0.133825942,-0.748976,0.111135599,0.003428479,0.000180293,0.005457994,0.000304441,,,,,,,,,,,,,,,,,,
2.287,5000,-1.425167,0.133211963,-0.717973,0.119633299,0.003346703,0.000198115,0.006277049,0.000281897,,,,,,,,,,,,,,,,,,
2.289,5000,-1.423936,0.149562923,-0.706313,0.156134625,0.004254601,0.000205764,0.010647695,0.000488701,,,,,,,,,,,,,,,,,,
2.291,5000,-1.409476,0.134025988,0.710163,0.108321736,0.003393513,0.00025155,0.005132436,0.000320517,,,,,,,,,,,,,,,,,,
2.293,5000,-1.356646,0.161740597,0.587759,0.23036921,0.004988368,0.000271657,0.022821048,0.000392682,,,,,,,,,,,,,,,,,,
2.295,5000,-1.407778,0.144322218,0.703241,0.148721723,0.003934349,0.000101169,0.009551009,0.000626003,,,,,,,,,,,,,,,,,,
2.297,5000,-1.417427,0.141600405,-0.70721,0.147144881,0.003792707,0.000161623,0.009239667,0.000894718,,,,,,,,,,,,,,,,,,
2.299,5000,-1.364718,0.145640346,0.649149,0.158030917,0.003982736,0.00021569,0.010778015,0.000404755,,,,,,,,,,,,,,,,,,
2.301,5000,-1.352544,0.157801325,-0.201754,0.570681061,0.004647117,0.00020259,0.142270613,0.00475018,,,,,,,,,,,,,,,,,,
2.303,5000,-1.36745,0.14636826,-0.633791,0.200361931,0.004014816,0.000139926,0.017457002,0.000894028,,,,,,,,,,,,,,,,,,
2.305,5000,-1.354112,0.173464093,-0.432801,0.473632652,0.005588481,0.000177874,0.097381652,0.00610623,,,,,,,,,,,,,,,,,,
2.307,5000,-1.405853,0.144265163,-0.717992,0.11159896,0.003895129,0.00026822,0.005384999,0.000261347,,,,,,,,,,,,,,,,,,
2.309,5000,-1.356421,0.130772573,-0.639876,0.174812484,0.00319035,9.14E-05,0.0132969,0.001024754,,,,,,,,,,,,,,,,,,
2.311,5000,-1.30113,0.146291911,-0.554415,0.18634992,0.004027752,0.000261913,0.014818817,0.000961937,,,,,,,,,,,,,,,,,,
2.313,5000,-1.370854,0.128216889,-0.676948,0.113905949,0.003048117,0.000197518,0.005551619,0.000341514,,,,,,,,,,,,,,,,,,
2.315,5000,-1.44334,0.114653846,-0.755988,0.09011345,0.002432927,0.000189322,0.003482008,0.000430829,,,,,,,,,,,,,,,,,,
2.317,5000,-1.345117,0.139417364,-0.660185,0.119850368,0.00363941,0.000140979,0.006206467,0.000163518,,,,,,,,,,,,,,,,,,
2.319,5000,-1.417688,0.123335658,-0.73153,0.094775678,0.002845552,0.000163763,0.003878162,0.000196059,,,,,,,,,,,,,,,,,,
2.321,5000,-1.400078,0.1295375,0.72054,0.10161879,0.003089124,0.000182451,0.004457027,0.000261545,,,,,,,,,,,,,,,,,,
2.323,5000,-1.268463,0.131085402,0.119559,0.475760833,0.003205082,0.000192462,0.097119451,0.004670302,,,,,,,,,,,,,,,,,,
2.325,5000,-1.344801,0.14356537,0.642165,0.149662212,0.003818579,0.000169445,0.009571924,0.000474118,,,,,,,,,,,,,,,,,,
2.327,5000,-1.314839,0.143600449,-0.585101,0.176266658,0.003798554,0.000142784,0.013360547,0.000443307,,,,,,,,,,,,,,,,,,
2.329,5000,-1.245991,0.13892679,-0.436941,0.221188082,0.003563354,0.000160734,0.021027893,0.000726674,,,,,,,,,,,,,,,,,,
2.331,5000,-1.232475,0.160820675,-0.05535,0.483569362,0.004731548,0.000220963,0.100505672,0.004646083,,,,,,,,,,,,,,,,,,
2.333,5000,-1.410431,0.113811024,-0.742888,0.08205833,0.002338276,8.05E-05,0.002919705,0.000241559,,,,,,,,,,,,,,,,,,
2.335,5000,-1.359568,0.134182649,-0.680502,0.107686527,0.003319409,0.000217687,0.00492722,0.000228515,,,,,,,,,,,,,,,,,,
2.337,5000,-1.262601,0.162823001,0.342655,0.371428494,0.004810295,0.000250267,0.058365644,0.002320209,,,,,,,,,,,,,,,,,,
2.339,5000,-1.233805,0.152085722,0.408141,0.302205326,0.0042104,0.000208411,0.03907267,0.00199826,,,,,,,,,,,,,,,,,,
2.341,5000,-1.304731,0.135159582,-0.514828,0.268986599,0.003325463,0.000219332,0.030891536,0.001574884,,,,,,,,,,,,,,,,,,
2.343,5000,-1.277844,0.151858624,0.327163,0.4894318,0.0041936,0.000175033,0.101928758,0.005722081,,,,,,,,,,,,,,,,,,
2.345,5000,-1.364696,0.121237031,-0.683008,0.101555659,0.002638151,0.000100396,0.004423544,0.000311275,,,,,,,,,,,,,,,,,,
2.347,5000,-1.241069,0.158011273,0.446283,0.302127074,0.004506451,0.000142847,0.038669552,0.001555824,,,,,,,,,,,,,,,,,,
2.349,5000,-1.271544,0.163042222,0.404298,0.36779029,0.004789573,0.000236817,0.057584954,0.001267842,,,,,,,,,,,,,,,,,,
2.351,5000,-1.239574,0.144108496,0.468185,0.225307725,0.003720189,0.000225947,0.021698562,0.000918264,,,,,,,,,,,,,,,,,,
2.353,5000,-1.306122,0.136458276,0.590321,0.173147255,0.003358456,0.000172233,0.012697463,0.00063838,,,,,,,,,,,,,,,,,,
2.355,5000,-1.293209,0.127991356,-0.590092,0.154620508,0.002958341,0.000198629,0.010123062,0.000590497,,,,,,,,,,,,,,,,,,
2.357,5000,-1.240759,0.15872249,0.365859,0.379262293,0.004551124,0.00028171,0.060945423,0.000916182,,,,,,,,,,,,,,,,,,
2.359,5000,-1.214296,0.121806955,0.425332,0.213136833,0.002686235,0.000114128,0.019263953,0.001771094,,,,,,,,,,,,,,,,,,
2.361,5000,-1.2254,0.158895437,-0.453303,0.244510542,0.004517221,0.000194202,0.025273162,0.001089168,,,,,,,,,,,,,,,,,,
2.363,5000,-1.201252,0.138968531,0.169245,0.453282787,0.003438599,0.000197291,0.087487308,0.004450626,,,,,,,,,,,,,,,,,,
2.365,5000,-1.248105,0.185257912,-0.380369,0.400342839,0.006162115,0.000260224,0.067059722,0.002207428,,,,,,,,,,,,,,,,,,
2.367,5000,-1.293197,0.127037688,-0.617476,0.137871061,0.002887959,0.000184334,0.008100651,0.000422088,,,,,,,,,,,,,,,,,,
2.369,5000,-1.301541,0.127973397,-0.593114,0.149394454,0.002888182,0.00016493,0.009424672,0.000395575,,,,,,,,,,,,,,,,,,
2.371,5000,-1.303071,0.163526126,0.590131,0.175851494,0.00478538,0.000207378,0.013057478,0.000604187,,,,,,,,,,,,,,,,,,
2.373,5000,-1.244372,0.147738572,-0.493164,0.236337299,0.003853306,0.000257493,0.022886849,0.001437687,,,,,,,,,,,,,,,,,,
2.375,5000,-1.163492,0.132086774,-0.065037,0.420960287,0.003089087,0.000237135,0.074548549,0.003435541,,,,,,,,,,,,,,,,,,
2.377,5000,-1.234171,0.156408624,0.466045,0.289908956,0.004352123,0.000155623,0.035235033,0.001891571,,,,,,,,,,,,,,,,,,
2.379,5000,-1.215172,0.127184395,0.15774,0.464187368,0.002898369,0.000205211,0.090734167,0.003018215,,,,,,,,,,,,,,,,,,
2.381,5000,-1.274127,0.137984828,-0.577647,0.157246775,0.003349727,0.000141475,0.010428431,0.000600884,,,,,,,,,,,,,,,,,,
2.383,5000,-1.26644,0.152525068,0.617001,0.13358507,0.004115381,0.000210466,0.007465458,0.000267283,,,,,,,,,,,,,,,,,,
2.385,5000,-1.162374,0.11960587,-0.138295,0.377398898,0.002539183,0.000154296,0.059683011,0.002456849,,,,,,,,,,,,,,,,,,
2.387,5000,-1.207066,0.144494815,-0.30394,0.388066742,0.003675033,0.000178038,0.062946571,0.002870928,,,,,,,,,,,,,,,,,,
2.389,5000,-1.16975,0.142235746,-0.2215,0.364070666,0.003523703,0.000147308,0.055181177,0.001549305,,,,,,,,,,,,,,,,,,
2.391,5000,-1.140183,0.118576184,-0.289065,0.241490788,0.002474336,8.52E-05,0.024340444,0.001032233,,,,,,,,,,,,,,,,,,
2.393,5000,-1.205376,0.113278765,0.318099,0.366883471,0.002229087,0.000137101,0.056701865,0.004300429,,,,,,,,,,,,,,,,,,
2.395,5000,-1.244095,0.134422937,0.144644,0.538529055,0.003123955,0.000147751,0.121378185,0.00488365,,,,,,,,,,,,,,,,,,
2.397,5000,-1.172051,0.117325779,-0.42019,0.161810673,0.002376991,0.0001505,0.010971326,0.000468166,,,,,,,,,,,,,,,,,,
2.399,5000,-1.17579,0.122800961,0.261959,0.393228836,0.002550188,8.84E-05,0.064251362,0.002647075,,,,,,,,,,,,,,,,,,
2.401,5000,-1.1989,0.139965103,-0.403298,0.272629846,0.003384878,0.000157777,0.030950634,0.001228418,,,,,,,,,,,,,,,,,,
2.403,5000,-1.252938,0.145186219,-0.586135,0.149199855,0.003645554,0.000270862,0.00932441,0.000276752,,,,,,,,,,,,,,,,,,
2.405,5000,-1.175378,0.132946708,-0.354812,0.2816895,0.0030611,0.000147696,0.032752746,0.001689835,,,,,,,,,,,,,,,,,,
2.407,5000,-1.156387,0.115407977,0.00493,0.392804805,0.002305753,0.000119454,0.06341507,0.001960932,,,,,,,,,,,,,,,,,,
2.409,5000,-1.174455,0.143550158,0.358832,0.304986812,0.003562097,0.000144533,0.038584363,0.001955248,,,,,,,,,,,,,,,,,,
2.411,5000,-1.109416,0.120136834,-0.097193,0.367378886,0.002483761,8.88E-05,0.056246789,0.00226721,,,,,,,,,,,,,,,,,,
