N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
1.33,40000,-1.884211557,0.005056244,-0.12540631,0.072425212,1.44E-05,6.26E-07,0.003936452,0.000155028,,,,,,,,,,,,,,
1.335,40000,-1.975176722,0.004702915,-0.993393458,0.001324959,1.24E-05,6.88E-07,1.32E-06,5.36E-08,,,,,,,,,,,,,,
1.34,40000,-1.913363108,0.005264872,0.392350275,0.090157844,1.54E-05,7.16E-07,0.006055644,0.000179141,,,,,,,,,,,,,,
1.345,40000,-1.913191858,0.005278938,-0.080025755,0.037646156,1.54E-05,7.59E-07,0.001054307,6.32E-05,,,,,,,,,,,,,,
1.35,40000,-1.911787068,0.005309221,0.43459831,0.036686518,1.54E-05,7.71E-07,0.000995613,5.22E-05,,,,,,,,,,,,,,
1.355,40000,-1.971978452,0.00509274,-0.992486128,0.001447986,1.41E-05,7.04E-07,1.55E-06,6.53E-08,,,,,,,,,,,,,,
1.36,40000,-1.971996603,0.004852945,0.992510333,0.00137995,1.27E-05,4.51E-07,1.40E-06,5.90E-08,,,,,,,,,,,,,,
1.365,40000,-1.971064192,0.005020906,0.992246447,0.001424914,1.35E-05,6.77E-07,1.48E-06,7.74E-08,,,,,,,,,,,,,,
1.37,40000,-1.969783122,0.005090001,0.991870733,0.001464577,1.38E-05,8.81E-07,1.56E-06,9.29E-08,,,,,,,,,,,,,,
1.375,40000,-1.969787572,0.005217389,-0.991879813,0.001491032,1.44E-05,6.55E-07,1.61E-06,9.12E-08,,,,,,,,,,,,,,
1.38,40000,-1.969142152,0.005228806,-0.991707048,0.001492559,1.43E-05,6.59E-07,1.61E-06,9.34E-08,,,,,,,,,,,,,,
1.385,40000,-1.968201361,0.005170607,0.991430653,0.001494817,1.39E-05,6.71E-07,1.61E-06,7.23E-08,,,,,,,,,,,,,,
1.39,40000,-1.905549732,0.005931446,0.54716224,0.041583762,1.81E-05,1.05E-06,0.001242009,4.12E-05,,,,,,,,,,,,,,
1.395,40000,-1.966652671,0.005484869,0.990995499,0.001575741,1.55E-05,6.08E-07,1.78E-06,9.47E-08,,,,,,,,,,,,,,
1.4,40000,-1.904065653,0.005983356,0.05374245,0.046367587,1.83E-05,9.45E-07,0.001533656,6.29E-05,,,,,,,,,,,,,,
1.405,40000,-1.902444262,0.005969403,0.12823875,0.035372763,1.80E-05,7.76E-07,0.000889141,3.93E-05,,,,,,,,,,,,,,
1.41,40000,-1.96400384,0.005727191,-0.99022787,0.001681079,1.64E-05,9.61E-07,2.00E-06,1.04E-07,,,,,,,,,,,,,,
1.415,40000,-1.96366433,0.005730758,-0.99014759,0.001660423,1.63E-05,8.28E-07,1.94E-06,1.01E-07,,,,,,,,,,,,,,
1.42,40000,-1.96275195,0.005763848,0.98988885,0.001693736,1.65E-05,7.76E-07,2.02E-06,8.55E-08,,,,,,,,,,,,,,
1.425,40000,-1.961504169,0.00576092,-0.989520606,0.001686637,1.63E-05,8.28E-07,1.99E-06,1.00E-07,,,,,,,,,,,,,,
1.43,40000,-1.898030302,0.006243175,-0.46426508,0.061818971,1.90E-05,1.05E-06,0.002665116,0.000107198,,,,,,,,,,,,,,
1.435,40000,-1.897091031,0.00652034,0.06130333,0.041348984,2.06E-05,9.55E-07,0.001188733,5.18E-05,,,,,,,,,,,,,,
1.44,40000,-1.959565908,0.0060712,-0.988998251,0.00179054,1.77E-05,9.66E-07,2.22E-06,1.01E-07,,,,,,,,,,,,,,
1.445,40000,-1.958329718,0.00597253,-0.988632921,0.001765896,1.70E-05,9.13E-07,2.16E-06,8.55E-08,,,,,,,,,,,,,,
1.45,40000,-1.957385308,0.00614209,0.988351946,0.001813118,1.79E-05,9.65E-07,2.26E-06,1.12E-07,,,,,,,,,,,,,,
1.455,40000,-1.956622228,0.006288202,0.988131671,0.00187078,1.86E-05,1.11E-06,2.40E-06,1.28E-07,,,,,,,,,,,,,,
1.46,40000,-1.89207713,0.006754251,-0.014821365,0.042166358,2.13E-05,1.06E-06,0.001216148,6.43E-05,,,,,,,,,,,,,,
1.465,40000,-1.955045298,0.00637466,0.987681796,0.00190049,1.89E-05,8.78E-07,2.46E-06,1.32E-07,,,,,,,,,,,,,,
1.47,40000,-1.889758029,0.007149684,0.21668617,0.033766257,2.36E-05,1.18E-06,0.000773809,3.95E-05,,,,,,,,,,,,,,
1.475,40000,-1.952506527,0.006840329,-0.986237667,0.005498545,2.15E-05,1.07E-06,2.03E-05,4.58E-06,,,,,,,,,,,,,,
1.48,40000,-1.951886588,0.006680183,0.986771097,0.002008203,2.03E-05,1.14E-06,2.72E-06,1.55E-07,,,,,,,,,,,,,,
1.485,40000,-1.885461438,0.007170157,0.1273294,0.06121271,2.32E-05,9.64E-07,0.002519682,0.000102967,,,,,,,,,,,,,,
1.49,40000,-1.884470128,0.007113021,0.154761615,0.038194788,2.27E-05,1.04E-06,0.000978588,3.20E-05,,,,,,,,,,,,,,
1.495,40000,-1.949061808,0.006950455,-0.985935286,0.002089874,2.16E-05,8.69E-07,2.92E-06,1.40E-07,,,,,,,,,,,,,,
1.5,40000,-1.947648959,0.007009937,-0.985511031,0.00212548,2.18E-05,1.05E-06,3.01E-06,1.18E-07,,,,,,,,,,,,,,
1.505,40000,-1.946363489,0.007016114,-0.985135341,0.002139212,2.17E-05,1.01E-06,3.03E-06,1.51E-07,,,,,,,,,,,,,,
1.51,40000,-1.880796599,0.007463093,0.02316044,0.033107353,2.44E-05,1.35E-06,0.000725746,2.96E-05,,,,,,,,,,,,,,
1.515,40000,-1.94421439,0.007036121,0.984486421,0.002149724,2.15E-05,9.84E-07,3.05E-06,1.64E-07,,,,,,,,,,,,,,
1.52,40000,-1.94344961,0.007177922,-0.984289741,0.00218814,2.22E-05,1.12E-06,3.15E-06,1.64E-07,,,,,,,,,,,,,,
1.525,40000,-1.94231385,0.007263097,-0.983943076,0.002210432,2.27E-05,1.28E-06,3.20E-06,1.72E-07,,,,,,,,,,,,,,
1.53,40000,-1.940659701,0.007401764,-0.9834214,0.002300171,2.34E-05,1.17E-06,3.46E-06,1.84E-07,,,,,,,,,,,,,,
1.535,40000,-1.87357286,0.007884613,-0.38368682,0.063076422,2.64E-05,1.26E-06,0.002584161,7.48E-05,,,,,,,,,,,,,,
1.54,40000,-1.872773111,0.007969006,0.36105195,0.047792324,2.67E-05,1.21E-06,0.001480015,5.41E-05,,,,,,,,,,,,,,
1.545,40000,-1.937136232,0.007501929,0.98239823,0.002327772,2.35E-05,1.14E-06,3.50E-06,1.55E-07,,,,,,,,,,,,,,
1.55,40000,-1.936133001,0.007915319,0.98208926,0.00245663,2.60E-05,1.26E-06,3.89E-06,2.24E-07,,,,,,,,,,,,,,
1.555,40000,-1.868604722,0.008251417,-0.455601595,0.029577576,2.81E-05,1.23E-06,0.000560786,2.01E-05,,,,,,,,,,,,,,
1.56,40000,-1.934027081,0.007977703,0.981454995,0.002512577,2.61E-05,1.31E-06,4.04E-06,1.94E-07,,,,,,,,,,,,,,
1.565,40000,-1.865201062,0.008572718,0.26615243,0.159043692,2.99E-05,1.57E-06,0.016128712,0.000472742,,,,,,,,,,,,,,
1.57,40000,-1.864073462,0.008620308,0.08010267,0.075379689,3.01E-05,1.61E-06,0.003612694,0.000163164,,,,,,,,,,,,,,
1.575,40000,-1.92994064,0.008161264,0.980235964,0.002566483,2.68E-05,1.33E-06,4.18E-06,1.89E-07,,,,,,,,,,,,,,
1.58,40000,-1.92771042,0.008094289,-0.979516894,0.002589896,2.62E-05,1.41E-06,4.24E-06,1.85E-07,,,,,,,,,,,,,,
1.585,40000,-1.92715862,0.008029042,0.979384529,0.002554009,2.56E-05,1.21E-06,4.11E-06,2.02E-07,,,,,,,,,,,,,,
1.59,40000,-1.925868609,0.008350974,-0.978973314,0.00267216,2.76E-05,1.34E-06,4.48E-06,2.49E-07,,,,,,,,,,,,,,
1.595,40000,-1.924102779,0.008515957,0.978389484,0.002742242,2.85E-05,1.17E-06,4.70E-06,2.19E-07,,,,,,,,,,,,,,
1.6,40000,-1.922612589,0.008766659,0.977948764,0.00283039,2.99E-05,1.44E-06,5.00E-06,2.21E-07,,,,,,,,,,,,,,
1.605,40000,-1.921630029,0.00876805,0.977643959,0.002838198,2.98E-05,1.54E-06,5.01E-06,2.47E-07,,,,,,,,,,,,,,
1.61,40000,-1.919805379,0.008850296,-0.977086568,0.002859264,3.02E-05,1.65E-06,5.06E-06,2.79E-07,,,,,,,,,,,,,,
1.615,40000,-1.918322488,0.008908291,0.976611223,0.002866638,3.04E-05,1.59E-06,5.08E-06,2.80E-07,,,,,,,,,,,,,,
1.62,40000,-1.848919159,0.009122469,0.216376895,0.076341817,3.16E-05,1.82E-06,0.003592614,0.000100907,,,,,,,,,,,,,,
1.625,40000,-1.915183099,0.008881039,-0.975610489,0.002898037,2.98E-05,1.32E-06,5.16E-06,2.45E-07,,,,,,,,,,,,,,
1.63,40000,-1.913836629,0.008964649,0.975208094,0.002942244,3.02E-05,1.90E-06,5.29E-06,2.75E-07,,,,,,,,,,,,,,
1.635,40000,-1.910188019,0.012057101,-0.966100704,0.027991241,5.43E-05,3.01E-06,0.000477767,5.77E-05,,,,,,,,,,,,,,
1.64,40000,-1.91020594,0.009474045,-0.974115204,0.003123089,3.32E-05,1.47E-06,5.95E-06,3.01E-07,,,,,,,,,,,,,,
1.645,40000,-1.90864236,0.009309086,-0.973550849,0.003105032,3.19E-05,1.39E-06,5.85E-06,2.91E-07,,,,,,,,,,,,,,
1.65,40000,-1.90725281,0.009331003,-0.973119064,0.003175009,3.20E-05,1.33E-06,6.10E-06,3.01E-07,,,,,,,,,,,,,,
1.655,40000,-1.905654051,0.009316403,0.972650595,0.003125291,3.16E-05,1.59E-06,5.90E-06,2.99E-07,,,,,,,,,,,,,,
1.66,40000,-1.90429071,0.009650628,0.972256625,0.003212404,3.37E-05,1.61E-06,6.19E-06,2.65E-07,,,,,,,,,,,,,,
1.665,40000,-1.833774951,0.009746476,-0.391025935,0.048819693,3.42E-05,1.76E-06,0.001429602,6.85E-05,,,,,,,,,,,,,,
1.67,40000,-1.900262951,0.010103853,-0.97090327,0.003461263,3.65E-05,2.23E-06,7.16E-06,3.30E-07,,,,,,,,,,,,,,
1.675,40000,-1.829910271,0.01026968,-0.0314906,0.050370332,3.75E-05,2.32E-06,0.001514306,7.45E-05,,,,,,,,,,,,,,
1.68,40000,-1.896893751,0.010169541,0.969806026,0.003437174,3.65E-05,2.43E-06,7.00E-06,3.39E-07,,,,,,,,,,,,,,
1.685,40000,-1.826116161,0.01055778,0.315846475,0.118040164,3.93E-05,1.66E-06,0.008262993,0.000248905,,,,,,,,,,,,,,
1.69,40000,-1.82288249,0.010878881,0.21702414,0.07607149,4.13E-05,1.97E-06,0.003421408,0.000124252,,,,,,,,,,,,,,
1.695,40000,-1.82244258,0.010846038,0.01043746,0.053867328,4.10E-05,1.97E-06,0.001707715,5.17E-05,,,,,,,,,,,,,,
1.7,40000,-1.82006225,0.010563277,0.316119,0.050280832,3.85E-05,1.87E-06,0.001486789,4.95E-05,,,,,,,,,,,,,,
1.705,40000,-1.88708347,0.010463682,-0.966633605,0.003562263,3.76E-05,1.86E-06,7.45E-06,3.11E-07,,,,,,,,,,,,,,
1.71,40000,-1.88505548,0.010796038,-0.965920575,0.003774178,3.98E-05,2.07E-06,8.31E-06,4.45E-07,,,,,,,,,,,,,,
1.715,40000,-1.81485717,0.011086336,-0.12147132,0.0411949,4.16E-05,2.60E-06,0.000986901,4.42E-05,,,,,,,,,,,,,,
1.72,40000,-1.882514349,0.010844074,0.965151865,0.003763442,3.97E-05,2.02E-06,8.24E-06,4.55E-07,,,,,,,,,,,,,,
1.725,40000,-1.87984931,0.010590576,-0.964153115,0.003728751,3.76E-05,1.82E-06,8.05E-06,4.33E-07,,,,,,,,,,,,,,
1.73,40000,-1.878885859,0.011235864,-0.963894745,0.003948419,4.21E-05,1.96E-06,8.98E-06,4.91E-07,,,,,,,,,,,,,,
1.735,40000,-1.87534493,0.011164291,-0.962708315,0.003943377,4.12E-05,1.76E-06,8.95E-06,4.22E-07,,,,,,,,,,,,,,
1.74,40000,-1.80320274,0.012008174,0.286465815,0.085288705,4.75E-05,2.19E-06,0.004174846,0.000157728,,,,,,,,,,,,,,
1.745,40000,-1.87245675,0.011167688,0.961767314,0.004027931,4.09E-05,2.07E-06,9.28E-06,5.18E-07,,,,,,,,,,,,,,
1.75,40000,-1.797913061,0.011468691,-0.17936651,0.042912242,4.29E-05,2.22E-06,0.001050749,4.28E-05,,,,,,,,,,,,,,
1.755,40000,-1.86729792,0.011593911,0.959937684,0.004204114,4.35E-05,2.43E-06,1.00E-05,4.84E-07,,,,,,,,,,,,,,
1.76,40000,-1.791687901,0.012628571,-0.25705237,0.06861671,5.13E-05,2.63E-06,0.002671758,9.09E-05,,,,,,,,,,,,,,
1.765,40000,-1.8633109,0.011334276,-0.958489874,0.00431612,4.12E-05,1.97E-06,1.05E-05,5.56E-07,,,,,,,,,,,,,,
1.77,40000,-1.86035159,0.011572806,0.957514449,0.004295567,4.27E-05,2.14E-06,1.04E-05,5.06E-07,,,,,,,,,,,,,,
1.775,40000,-1.85869153,0.012209623,-0.956953394,0.004526637,4.72E-05,2.39E-06,1.15E-05,6.11E-07,,,,,,,,,,,,,,
1.78,40000,-1.85567498,0.01201947,-0.955876305,0.004493821,4.56E-05,2.70E-06,1.13E-05,6.00E-07,,,,,,,,,,,,,,
1.785,40000,-1.78095336,0.013185104,0.207526735,0.053594092,5.45E-05,2.82E-06,0.001609565,9.35E-05,,,,,,,,,,,,,,
1.79,40000,-1.85099348,0.012026158,-0.954309735,0.004456126,4.49E-05,2.47E-06,1.11E-05,4.72E-07,,,,,,,,,,,,,,
1.795,40000,-1.84769741,0.012546024,-0.953061135,0.004796164,4.87E-05,2.30E-06,1.28E-05,6.28E-07,,,,,,,,,,,,,,
1.8,40000,-1.84562978,0.012709416,0.952287111,0.004904732,4.97E-05,2.71E-06,1.33E-05,6.90E-07,,,,,,,,,,,,,,
1.805,40000,-1.771319231,0.013302123,-0.034211875,0.069831604,5.41E-05,2.31E-06,0.002699088,0.000127841,,,,,,,,,,,,,,
1.81,40000,-1.8419493,0.012572079,0.950977506,0.004791188,4.82E-05,2.52E-06,1.26E-05,6.51E-07,,,,,,,,,,,,,,
1.815,40000,-1.83765753,0.013019959,-0.949410836,0.005045107,5.14E-05,2.50E-06,1.40E-05,8.22E-07,,,,,,,,,,,,,,
1.82,40000,-1.835935851,0.012554812,-0.948821465,0.004890243,4.76E-05,2.43E-06,1.31E-05,5.98E-07,,,,,,,,,,,,,,
1.825,40000,-1.83343715,0.013239109,-0.947957595,0.005150991,5.24E-05,2.09E-06,1.45E-05,7.65E-07,,,,,,,,,,,,,,
1.83,40000,-1.756844141,0.01367738,-0.10355818,0.056594923,5.57E-05,2.58E-06,0.001747915,8.14E-05,,,,,,,,,,,,,,
1.835,40000,-1.82903339,0.013317774,0.94639472,0.005285435,5.26E-05,2.58E-06,1.52E-05,7.28E-07,,,,,,,,,,,,,,
1.84,40000,-1.826579441,0.013237077,0.94550318,0.005226914,5.18E-05,2.71E-06,1.48E-05,9.20E-07,,,,,,,,,,,,,,
1.845,40000,-1.82216681,0.014097748,-0.943698235,0.005859502,5.83E-05,2.72E-06,1.86E-05,9.76E-07,,,,,,,,,,,,,,
1.85,40000,-1.81919353,0.014077516,-0.942571325,0.005871168,5.78E-05,3.15E-06,1.86E-05,7.74E-07,,,,,,,,,,,,,,
1.855,40000,-1.81693159,0.014176542,-0.941429405,0.006949899,5.82E-05,2.61E-06,2.60E-05,2.91E-06,,,,,,,,,,,,,,
1.86,40000,-1.7388851,0.014810354,-0.22413712,0.082004773,6.32E-05,3.06E-06,0.003607882,0.00011715,,,,,,,,,,,,,,
1.865,40000,-1.81020477,0.015142646,-0.93697247,0.013401503,6.58E-05,3.17E-06,9.58E-05,1.01E-05,,,,,,,,,,,,,,
1.87,40000,-1.80884027,0.014703328,0.938589385,0.006313523,6.18E-05,2.72E-06,2.12E-05,1.33E-06,,,,,,,,,,,,,,
1.875,40000,-1.73242542,0.015366873,0.145615325,0.052805997,6.70E-05,3.82E-06,0.001485643,6.71E-05,,,,,,,,,,,,,,
1.88,40000,-1.803692181,0.014704529,0.936940295,0.006158848,6.10E-05,3.40E-06,2.02E-05,9.41E-07,,,,,,,,,,,,,,
1.885,40000,-1.80032724,0.014417974,0.935609485,0.006070008,5.84E-05,2.72E-06,1.95E-05,1.16E-06,,,,,,,,,,,,,,
1.89,40000,-1.796240751,0.014751609,-0.93380584,0.006504391,6.09E-05,2.53E-06,2.23E-05,1.15E-06,,,,,,,,,,,,,,
1.895,40000,-1.794703351,0.015215228,-0.933021965,0.006813419,6.44E-05,3.39E-06,2.45E-05,1.24E-06,,,,,,,,,,,,,,
1.9,40000,-1.7898001,0.015226642,0.93147932,0.006585937,6.41E-05,2.82E-06,2.28E-05,1.40E-06,,,,,,,,,,,,,,
1.905,40000,-1.78677616,0.015730756,-0.93003618,0.006830795,6.81E-05,3.01E-06,2.44E-05,1.21E-06,,,,,,,,,,,,,,
1.91,40000,-1.70817668,0.016204689,-0.00482768,0.045392305,7.19E-05,3.30E-06,0.001077447,5.25E-05,,,,,,,,,,,,,,
1.915,40000,-1.77793496,0.015654443,0.926069485,0.007136208,6.68E-05,3.17E-06,2.65E-05,1.35E-06,,,,,,,,,,,,,,
1.92,40000,-1.768030131,0.022636373,0.89252119,0.071109453,0.000138906,6.12E-06,0.002624531,0.000227476,,,,,,,,,,,,,,
1.925,40000,-1.77398511,0.016474863,-0.9249129,0.007323621,7.33E-05,3.48E-06,2.78E-05,1.21E-06,,,,,,,,,,,,,,
1.93,40000,-1.69410521,0.01697778,0.02820167,0.052752916,7.71E-05,3.99E-06,0.001440319,6.57E-05,,,,,,,,,,,,,,
1.935,40000,-1.76591685,0.016577283,0.9216891,0.007714342,7.33E-05,4.01E-06,3.07E-05,1.53E-06,,,,,,,,,,,,,,
1.94,40000,-1.74675416,0.028464378,0.845868905,0.12375675,0.000215051,1.06E-05,0.007865014,0.000497315,,,,,,,,,,,,,,
1.945,40000,-1.757850111,0.016851027,-0.918154795,0.007884573,7.48E-05,3.58E-06,3.18E-05,1.56E-06,,,,,,,,,,,,,,
1.95,40000,-1.75525036,0.016473098,0.91698137,0.007971709,7.13E-05,3.62E-06,3.25E-05,1.69E-06,,,,,,,,,,,,,,
1.955,40000,-1.75186047,0.016566701,-0.915398935,0.007784171,7.17E-05,3.43E-06,3.10E-05,1.44E-06,,,,,,,,,,,,,,
1.96,40000,-1.67031991,0.01714039,-0.14625248,0.09422102,7.65E-05,3.73E-06,0.004522361,0.000170131,,,,,,,,,,,,,,
1.965,40000,-1.66748432,0.017396485,-0.21401136,0.069665528,7.82E-05,4.62E-06,0.002467255,0.000124565,,,,,,,,,,,,,,
1.97,40000,-1.73980072,0.018552669,-0.90775283,0.015054963,8.85E-05,4.29E-06,0.000114274,1.30E-05,,,,,,,,,,,,,,
1.975,40000,-1.65801608,0.017723256,-0.07538642,0.124939286,8.04E-05,3.46E-06,0.007897511,0.000237648,,,,,,,,,,,,,,
1.98,40000,-1.65555118,0.018583527,-0.28107495,0.066289746,8.80E-05,4.10E-06,0.00221746,0.000118265,,,,,,,,,,,,,,
1.985,40000,-1.72933378,0.019329527,0.905370325,0.010088062,9.48E-05,4.68E-06,5.12E-05,3.01E-06,,,,,,,,,,,,,,
1.99,40000,-1.723958829,0.01748437,0.90325441,0.008733345,7.70E-05,3.17E-06,3.82E-05,1.90E-06,,,,,,,,,,,,,,
1.995,40000,-1.72042309,0.017391991,0.90199912,0.008594558,7.59E-05,4.06E-06,3.69E-05,2.03E-06,,,,,,,,,,,,,,
2,40000,-1.71616496,0.018189881,0.899513095,0.009620627,8.26E-05,4.14E-06,4.61E-05,2.49E-06,,,,,,,,,,,,,,
2.005,40000,-1.710908979,0.018639112,0.89732076,0.009998228,8.60E-05,4.38E-06,4.99E-05,2.59E-06,,,,,,,,,,,,,,
2.01,40000,-1.706913929,0.019239837,0.894970305,0.010668255,9.14E-05,4.78E-06,5.64E-05,2.95E-06,,,,,,,,,,,,,,
2.015,40000,-1.70302077,0.018326346,0.893823335,0.009780043,8.27E-05,4.28E-06,4.74E-05,2.81E-06,,,,,,,,,,,,,,
2.02,40000,-1.697369059,0.019395982,0.890000425,0.01161735,9.21E-05,3.63E-06,6.67E-05,4.02E-06,,,,,,,,,,,,,,
2.025,40000,-1.64385634,0.029415825,0.582282615,0.193246872,0.00021028,1.34E-05,0.018396765,0.000854029,,,,,,,,,,,,,,
2.03,40000,-1.68951548,0.019971463,0.886372315,0.011794051,9.67E-05,3.89E-06,6.83E-05,3.19E-06,,,,,,,,,,,,,,
2.035,40000,-1.66655681,0.027287341,-0.805920435,0.106154647,0.000179879,7.70E-06,0.005525345,0.000262365,,,,,,,,,,,,,,
2.04,40000,-1.60286169,0.024179483,-0.28522493,0.149068998,0.000140304,6.88E-06,0.010863597,0.000705154,,,,,,,,,,,,,,
2.045,40000,-1.67423022,0.0203758,-0.87877536,0.012664517,9.91E-05,5.46E-06,7.84E-05,5.03E-06,,,,,,,,,,,,,,
2.05,40000,-1.59607414,0.019741957,0.36759171,0.098173075,9.25E-05,4.44E-06,0.004688435,0.0002073,,,,,,,,,,,,,,
2.055,40000,-1.6285071,0.035743994,-0.684852885,0.192250183,0.00030135,1.12E-05,0.017968682,0.000558161,,,,,,,,,,,,,,
2.06,40000,-1.66105933,0.020315894,-0.87177935,0.012289453,9.72E-05,5.37E-06,7.31E-05,4.13E-06,,,,,,,,,,,,,,
2.065,40000,-1.58640568,0.025872608,-0.4306896,0.188664961,0.000156163,7.58E-06,0.01719713,0.000806214,,,,,,,,,,,,,,
2.07,40000,-1.65057319,0.021430116,-0.865736155,0.01485353,0.000106987,4.92E-06,0.000106289,8.73E-06,,,,,,,,,,,,,,
2.075,40000,-1.56923723,0.020594744,0.05568008,0.049148525,9.83E-05,5.17E-06,0.001162212,5.67E-05,,,,,,,,,,,,,,
2.08,40000,-1.56558497,0.02214745,-0.160750905,0.052566306,0.000113186,4.03E-06,0.001326767,5.98E-05,,,,,,,,,,,,,,
2.085,40000,-1.63336763,0.021940846,0.856262285,0.014524999,0.00011063,5.78E-06,0.000101196,5.53E-06,,,,,,,,,,,,,,
2.09,40000,-1.62927105,0.021999777,-0.854123355,0.014205424,0.000110747,3.76E-06,9.64E-05,4.34E-06,,,,,,,,,,,,,,
2.095,40000,-1.54175562,0.021944502,-0.099911905,0.104837497,0.000109248,6.02E-06,0.0052462,0.000154313,,,,,,,,,,,,,,
2.1,40000,-1.538284701,0.023636906,-0.036028805,0.138694208,0.000126397,4.82E-06,0.009149375,0.000252983,,,,,,,,,,,,,,
2.105,40000,-1.536099511,0.022716542,0.11020663,0.061946174,0.000116414,6.11E-06,0.001820216,7.70E-05,,,,,,,,,,,,,,
2.11,40000,-1.52865903,0.022028459,0.091897125,0.159880301,0.000108786,5.50E-06,0.012085974,0.000459045,,,,,,,,,,,,,,
