N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
1.27,100,-4.67E-06,-2.16E-05,-2.20E-05,-2.41E-05,-1.91E-05,-1.90E-05,-2.43E-05,-2.01E-05,-2.07E-05,8.79E-05,4.94E-05,4.79E-05,4.67E-05,4.92E-05,3.92E-05,4.71E-05,4.73E-05,3.29E-05,,,,
1.28,100,-5.41E-06,-2.86E-05,-3.05E-05,-2.59E-05,-2.79E-05,-2.86E-05,-3.17E-05,-3.15E-05,-3.07E-05,7.87E-05,3.19E-05,3.95E-05,3.71E-05,4.69E-05,4.57E-05,4.18E-05,4.14E-05,3.94E-05,,,,
1.29,100,8.63E-06,-2.95E-05,-3.15E-05,-2.93E-05,-2.98E-05,-3.10E-05,-2.86E-05,-2.78E-05,-2.89E-05,8.62E-05,4.22E-05,4.32E-05,3.85E-05,3.95E-05,4.20E-05,3.84E-05,3.80E-05,4.69E-05,,,,
1.3,100,-1.34E-05,-2.96E-05,-3.22E-05,-3.21E-05,-3.47E-05,-3.46E-05,-3.43E-05,-3.42E-05,-3.05E-05,7.06E-05,4.46E-05,3.77E-05,3.76E-05,3.62E-05,3.59E-05,3.46E-05,3.47E-05,3.99E-05,,,,
1.31,100,7.84E-06,-2.54E-05,-3.26E-05,-3.33E-05,-3.49E-05,-3.40E-05,-3.24E-05,-3.37E-05,-3.14E-05,9.55E-05,3.94E-05,5.35E-05,4.79E-05,4.94E-05,4.74E-05,4.97E-05,4.64E-05,4.51E-05,,,,
1.32,100,3.38E-06,-3.36E-05,-3.33E-05,-3.31E-05,-2.86E-05,-2.96E-05,-3.35E-05,-3.07E-05,-3.04E-05,7.78E-05,4.26E-05,4.04E-05,4.27E-05,3.94E-05,3.48E-05,4.20E-05,4.55E-05,4.45E-05,,,,
1.33,100,4.21E-07,-3.14E-05,-3.18E-05,-3.12E-05,-2.94E-05,-2.97E-05,-2.94E-05,-3.18E-05,-3.14E-05,8.33E-05,4.71E-05,4.63E-05,4.49E-05,4.85E-05,3.86E-05,4.39E-05,4.52E-05,4.54E-05,,,,
1.34,100,2.18E-06,-4.03E-05,-4.24E-05,-4.37E-05,-4.10E-05,-3.86E-05,-3.93E-05,-4.07E-05,-3.90E-05,9.92E-05,4.66E-05,4.85E-05,5.04E-05,4.95E-05,5.27E-05,5.25E-05,5.34E-05,5.32E-05,,,,
1.35,100,1.66E-05,-4.30E-05,-3.87E-05,-4.20E-05,-3.76E-05,-3.76E-05,-3.88E-05,-3.86E-05,-3.84E-05,0.000126364,6.10E-05,5.13E-05,6.32E-05,5.49E-05,5.27E-05,6.34E-05,5.53E-05,4.90E-05,,,,
1.36,100,3.79E-06,-4.16E-05,-4.07E-05,-4.09E-05,-3.78E-05,-4.13E-05,-4.06E-05,-4.07E-05,-4.09E-05,8.34E-05,4.18E-05,4.13E-05,4.06E-05,4.77E-05,4.10E-05,3.96E-05,4.04E-05,4.19E-05,,,,
1.37,100,9.36E-06,-3.70E-05,-4.09E-05,-4.25E-05,-4.17E-05,-4.04E-05,-4.34E-05,-4.60E-05,-4.33E-05,0.000148918,4.74E-05,7.07E-05,5.71E-05,6.12E-05,7.49E-05,7.01E-05,6.76E-05,5.62E-05,,,,
1.38,100,-4.51E-06,-3.66E-05,-3.43E-05,-3.93E-05,-4.20E-05,-4.06E-05,-4.24E-05,-4.24E-05,-3.89E-05,8.17E-05,4.77E-05,6.18E-05,4.52E-05,4.38E-05,4.15E-05,4.41E-05,4.36E-05,4.68E-05,,,,
1.39,100,2.00E-05,-4.24E-05,-4.56E-05,-5.36E-05,-5.49E-05,-5.58E-05,-5.37E-05,-5.90E-05,-5.88E-05,0.000186987,5.72E-05,5.66E-05,7.19E-05,0.000116823,9.12E-05,8.80E-05,0.000104944,9.35E-05,,,,
1.4,100,1.17E-05,-4.79E-05,-5.57E-05,-4.98E-05,-5.53E-05,-5.35E-05,-5.35E-05,-5.61E-05,-5.39E-05,0.00011034,6.05E-05,6.34E-05,6.19E-05,6.00E-05,6.39E-05,6.44E-05,6.26E-05,6.14E-05,,,,
1.41,100,-4.42E-06,-5.27E-05,-5.05E-05,-4.98E-05,-5.31E-05,-4.35E-05,-5.02E-05,-4.52E-05,-4.71E-05,9.65E-05,5.87E-05,4.83E-05,6.05E-05,5.36E-05,4.57E-05,5.07E-05,5.35E-05,6.06E-05,,,,
1.42,100,2.95E-05,-5.53E-05,-6.60E-05,-6.59E-05,-6.97E-05,-6.73E-05,-6.91E-05,-6.14E-05,-6.61E-05,0.000234552,7.37E-05,8.22E-05,7.80E-05,7.52E-05,8.01E-05,7.14E-05,7.56E-05,7.53E-05,,,,
1.43,100,3.14E-05,-6.19E-05,-7.06E-05,-6.83E-05,-6.97E-05,-6.27E-05,-6.84E-05,-6.73E-05,-6.73E-05,0.000217317,6.86E-05,6.62E-05,7.85E-05,8.04E-05,7.06E-05,7.02E-05,8.06E-05,7.86E-05,,,,
1.44,100,3.25E-05,-6.67E-05,-6.94E-05,-8.03E-05,-7.61E-05,-7.59E-05,-7.55E-05,-6.74E-05,-6.40E-05,0.000184612,6.46E-05,0.000103978,9.87E-05,8.57E-05,8.62E-05,9.95E-05,9.29E-05,9.21E-05,,,,
1.45,100,2.03E-06,-6.96E-05,-7.47E-05,-6.48E-05,-6.02E-05,-6.35E-05,-6.44E-05,-6.74E-05,-7.15E-05,0.000138636,6.81E-05,7.37E-05,8.27E-05,7.34E-05,7.26E-05,7.42E-05,7.41E-05,7.50E-05,,,,
1.46,100,1.86E-05,-6.66E-05,-6.51E-05,-6.74E-05,-7.42E-05,-6.88E-05,-6.54E-05,-5.11E-05,-5.46E-05,0.000183638,7.47E-05,8.57E-05,8.33E-05,8.90E-05,8.61E-05,7.77E-05,8.84E-05,1.00E-04,,,,
1.47,100,1.55E-05,-6.94E-05,-7.11E-05,-7.14E-05,-6.88E-05,-6.81E-05,-6.90E-05,-6.99E-05,-6.52E-05,0.000161821,5.93E-05,7.25E-05,7.15E-05,6.94E-05,6.61E-05,7.04E-05,6.58E-05,6.64E-05,,,,
1.48,100,3.67E-05,-7.64E-05,-7.62E-05,-8.08E-05,-6.56E-05,-7.34E-05,-7.62E-05,-6.54E-05,-7.10E-05,0.000152893,6.90E-05,6.96E-05,8.06E-05,8.14E-05,7.65E-05,7.94E-05,8.20E-05,8.43E-05,,,,
1.49,100,1.27E-05,-6.65E-05,-7.41E-05,-6.95E-05,-7.12E-05,-7.07E-05,-7.24E-05,-7.73E-05,-7.06E-05,0.000164792,6.17E-05,7.68E-05,6.20E-05,7.72E-05,7.13E-05,6.87E-05,6.80E-05,7.34E-05,,,,
1.5,100,1.34E-05,-7.49E-05,-8.32E-05,-8.54E-05,-7.66E-05,-7.88E-05,-7.06E-05,-7.98E-05,-7.59E-05,0.000176282,7.26E-05,8.03E-05,9.12E-05,7.68E-05,7.99E-05,8.60E-05,8.04E-05,0.000104006,,,,
1.51,100,-1.16E-05,-6.18E-05,-7.33E-05,-7.00E-05,-7.71E-05,-7.10E-05,-6.35E-05,-6.83E-05,-7.03E-05,0.000115355,6.36E-05,8.40E-05,8.14E-05,7.64E-05,8.04E-05,7.28E-05,6.86E-05,6.38E-05,,,,
1.52,100,4.22E-05,-7.99E-05,-8.94E-05,-9.02E-05,-8.79E-05,-9.79E-05,-9.06E-05,-9.15E-05,-8.41E-05,0.000215215,8.29E-05,9.97E-05,9.99E-05,8.56E-05,0.000106429,8.12E-05,9.51E-05,0.000100973,,,,
1.53,100,2.08E-05,-7.54E-05,-8.77E-05,-8.78E-05,-8.99E-05,-7.92E-05,-8.32E-05,-8.19E-05,-7.77E-05,0.000158603,7.01E-05,7.82E-05,7.61E-05,7.59E-05,7.84E-05,8.35E-05,7.54E-05,7.11E-05,,,,
1.54,100,4.58E-05,-7.68E-05,-7.93E-05,-9.21E-05,-0.000100697,-9.50E-05,-0.000100697,-0.000101355,-9.06E-05,0.00021543,9.59E-05,8.65E-05,9.66E-05,0.000105618,0.000109808,0.000113297,1.00E-04,0.000105661,,,,
1.55,100,1.52E-05,-8.90E-05,-8.24E-05,-9.25E-05,-8.48E-05,-9.84E-05,-0.000103974,-9.31E-05,-0.000103184,0.000182592,8.61E-05,0.000103767,8.44E-05,0.000105231,0.000109349,0.000109811,0.000113208,0.000104258,,,,
1.56,100,3.80E-05,-8.74E-05,-0.000103697,-0.000102908,-0.000110671,-0.000104618,-0.000113697,-0.000102908,-0.000114882,0.000205791,0.000105354,9.93E-05,9.15E-05,9.30E-05,0.000104554,0.000101977,0.000108081,8.26E-05,,,,
1.57,100,6.36E-05,-8.46E-05,-0.000114711,-0.000118789,-0.000103395,-0.000118132,-0.000106026,-0.000113,-0.000116684,0.000277302,8.79E-05,0.000105733,0.000107091,0.000106766,0.000103732,0.000125393,0.000122261,0.000110593,,,,
1.58,100,0.000146947,-8.73E-05,-0.000139632,-0.000169763,-0.000152921,-0.000154895,-0.000151342,-0.000143842,-0.000151868,0.000497309,0.000198759,0.000108195,0.00018802,0.000206297,0.000208052,0.000191522,0.000182812,0.00015152,,,,
1.59,100,3.23E-05,-8.53E-05,-0.000105342,-0.000114816,-0.000128368,-0.000117316,-0.000105342,-0.000126658,-0.0001135,0.000288856,0.000149077,0.000111398,0.000119985,0.000147876,0.000139347,0.000143594,0.000128558,0.000134209,,,,
1.6,100,0.000135303,-0.000128908,-0.000164697,-0.00015075,-0.000159566,-0.000133382,-0.00013575,-0.000152329,-0.000150618,0.000353079,0.000114706,0.000137534,0.000135791,0.000129712,0.000143175,0.000123109,0.000140863,0.000141274,,,,
1.61,100,9.44E-05,-0.000108013,-0.000133934,-0.000138013,-0.000139066,-0.000133145,-0.00012604,-0.000128276,-0.000130513,0.000314699,0.000111217,0.000114274,0.000112903,0.000113685,0.000120197,0.000115123,0.000115666,0.000119528,,,,
1.62,100,0.000136382,-9.47E-05,-0.000139408,-0.00015875,-0.000146513,-0.000142697,-0.000145724,-0.000142303,-0.000140329,0.000366214,0.000146048,0.000133368,0.00014514,0.000136056,0.000147608,0.000148066,0.000138101,0.000138678,,,,
1.63,100,0.000141184,-9.89E-05,-0.000159342,-0.000151974,-0.000154737,-0.000150789,-0.000141974,-0.000140395,-0.000132632,0.000417825,0.000149946,0.000140899,0.000157568,0.000154314,0.00015228,0.000138462,0.000161004,0.000141629,,,,
1.64,100,0.000178184,-8.96E-05,-0.000151421,-0.000172605,-0.000173526,-0.000165368,-0.000171289,-0.000179184,-0.000178,0.000498423,0.000178972,0.000111606,0.000163611,0.000171665,0.000189324,0.000186236,0.00019625,0.000212208,,,,
1.65,100,0.00011504,-0.000127855,-0.00015496,-0.000154039,-0.000165224,-0.000151276,-0.000149434,-0.000146934,-0.00014404,0.000334095,0.000119739,0.0001402,0.000147423,0.000118326,0.000141851,0.000140045,0.000117253,0.000126331,,,,
1.66,100,0.000159303,-0.000126487,-0.00016175,-0.00018425,-0.000199381,-0.00016925,-0.000180303,-0.00020925,-0.000187013,0.000404237,0.000151229,0.000165205,0.000174574,0.00019662,0.000192812,0.000165274,0.000177871,0.00017436,,,,
1.67,100,0.000151711,-0.000138553,-0.000176842,-0.000194605,-0.000188947,-0.000181842,-0.000193026,-0.000181316,-0.000191974,0.000362697,0.000142148,0.000152127,0.000150123,0.000167309,0.000171707,0.000160901,0.00015667,0.000134968,,,,
1.68,100,0.000190356,-0.000127671,-0.000167934,-0.000183066,-0.000178724,-0.000178329,-0.000190434,-0.000187803,-0.000158066,0.000488608,0.000166323,0.000142664,0.000201258,0.000195924,0.000197375,0.000188079,0.000209574,0.000194917,,,,
1.69,100,0.000202013,-0.000141013,-0.000204829,-0.000201145,-0.000211145,-0.00020075,-0.000194303,-0.000191408,-0.000199566,0.000398462,0.000145964,0.000179622,0.000179792,0.000184482,0.000160504,0.000183116,0.000170343,0.000176372,,,,
1.7,100,0.000219632,-0.000136816,-0.000209579,-0.000225895,-0.000214184,-0.000225237,-0.000221947,-0.000196552,-0.000205105,0.000515235,0.000152975,0.000214865,0.000274415,0.000249033,0.000208161,0.000206042,0.000223164,0.000173833,,,,
1.71,100,0.000219579,-0.000172789,-0.000207131,-0.000203579,-0.000200289,-0.000205553,-0.000192526,-0.000238579,-0.000206868,0.00042196,0.000180869,0.000152322,0.000144838,0.00018876,0.000206783,0.000176107,0.000170576,0.000156626,,,,
1.72,100,0.000308803,-0.000129618,-0.000217381,-0.000229224,-0.000241066,-0.000259223,-0.000243697,-0.000241592,-0.000214355,0.000558343,0.000221698,0.000169331,0.000213534,0.000206179,0.00022945,0.000213719,0.000208436,0.000223226,,,,
1.73,100,0.00027954,-9.23E-05,-0.000211381,-0.000235723,-0.000253487,-0.000241645,-0.000237171,-0.000234145,-0.000235987,0.00061434,0.000272236,0.000162667,0.000239317,0.000263312,0.000235326,0.000238075,0.000251094,0.000243905,,,,
1.74,100,0.000350448,-0.000138631,-0.00023021,-0.000261921,-0.000272316,-0.000254421,-0.000260079,-0.000252579,-0.00027771,0.000661729,0.000228683,0.000212437,0.000271056,0.000263358,0.000268535,0.000263478,0.000245663,0.00024184,,,,
1.75,100,0.00026725,-0.000110381,-0.000215513,-0.000241302,-0.000250776,-0.000224329,-0.000254066,-0.000259723,-0.000270645,0.000471486,0.000263463,0.000179435,0.000226601,0.00021771,0.000224531,0.000222994,0.000219144,0.000203692,,,,
1.76,100,0.000347843,-0.000160447,-0.000237158,-0.000225184,-0.000271763,-0.000277289,-0.000278737,-0.000305052,-0.000267289,0.000597913,0.00024969,0.000215799,0.000223151,0.000225811,0.000278923,0.000232492,0.000274064,0.00026075,,,,
1.77,100,0.000301356,-0.000177197,-0.000240092,-0.000244039,-0.000224829,-0.000248908,-0.000243776,-0.000246802,-0.000272987,0.000512555,0.000149059,0.00020067,0.000209638,0.000214355,0.000222901,0.000231281,0.000236213,0.000250931,,,,
1.78,100,0.000407619,-0.000150539,-0.000259618,-0.000298302,-0.000323302,-0.000337513,-0.000301723,-0.000303171,-0.000332907,0.000803935,0.000374656,0.000230773,0.000298016,0.000334081,0.000354625,0.000316575,0.000253418,0.000274078,,,,
1.79,100,0.00046058,-0.000147184,-0.000253763,-0.00031271,-0.00035021,-0.000314289,-0.000315342,-0.000327052,-0.000358763,0.000700821,0.000273982,0.000237359,0.000291089,0.000279866,0.000266603,0.000260409,0.000256021,0.000283883,,,,
1.8,100,0.000474659,-0.000173237,-0.000306394,-0.000331789,-0.000390605,-0.000349552,-0.000372578,-0.000370868,-0.000368499,0.000584342,0.000225842,0.00025634,0.00025372,0.000277406,0.000260437,0.000273656,0.000293502,0.000268414,,,,
1.81,100,0.000541382,-9.81E-05,-0.000267171,-0.000344671,-0.000367039,-0.000369407,-0.000374013,-0.000347302,-0.000357434,0.000935188,0.000361159,0.000219139,0.000329643,0.000357094,0.00039173,0.000409297,0.000364135,0.000389225,,,,
1.82,100,0.000860632,-5.36E-05,-0.000307394,-0.000415947,-0.000472526,-0.000505947,-0.000520815,-0.000488052,-0.000446868,0.001171056,0.000506859,0.000277696,0.000415881,0.000423021,0.00052071,0.00055028,0.00051549,0.000477022,,,,
1.83,100,0.000616395,-0.000139657,-0.000295973,-0.000335184,-0.000346763,-0.000399131,-0.00041492,-0.000430578,-0.000405841,0.000902749,0.00033988,0.000250933,0.000321365,0.000317403,0.000348478,0.000387633,0.000385789,0.000389748,,,,
1.84,100,0.000531659,-0.000202026,-0.000352157,-0.000352815,-0.000334394,-0.00036321,-0.000379526,-0.00039242,-0.000343605,0.000748552,0.000249914,0.000280814,0.000318908,0.000313115,0.000278468,0.000307983,0.000303421,0.000272084,,,,
1.85,100,0.000612159,-0.000161,-0.000328499,-0.000390736,-0.000386526,-0.000408631,-0.000395999,-0.000437052,-0.000402973,0.000891005,0.000295743,0.0003163,0.000320597,0.000347198,0.000336437,0.000361902,0.0004178,0.00040054,,,,
1.86,100,0.000824448,-0.000126868,-0.000352526,-0.00048621,-0.000455026,-0.000449368,-0.000465683,-0.00044371,-0.000478447,0.001313766,0.00054269,0.000332475,0.000457026,0.000500025,0.000473484,0.00046374,0.000471571,0.000528236,,,,
1.87,100,0.000676935,-0.000101355,-0.000346486,-0.00039596,-0.000410565,-0.00044267,-0.000445039,-0.000459512,-0.000418723,0.000990805,0.000406068,0.000335256,0.000330965,0.000346121,0.000426734,0.000393779,0.000457982,0.000493317,,,,
1.88,100,0.001093093,1.28E-05,-0.000266776,-0.000433881,-0.000509012,-0.000562302,-0.00066967,-0.000679407,-0.000668354,0.00180637,0.001067826,0.000630692,0.000374239,0.00047041,0.000608915,0.00082342,0.000984912,0.001048608,,,,
1.89,100,0.000910001,-0.000101052,-0.000363289,-0.000494868,-0.000531709,-0.000551973,-0.000530789,-0.000546052,-0.000548815,0.001123318,0.000471654,0.000331698,0.00040006,0.000468174,0.000466077,0.000503394,0.000521298,0.0004858,,,,
1.9,100,0.000681369,-0.000199421,-0.000388763,-0.000429026,-0.000451131,-0.000445341,-0.000443631,-0.000468631,-0.000458499,0.00089159,0.00027736,0.000294333,0.000349561,0.000352981,0.000329536,0.000297926,0.000362217,0.00039256,,,,
1.91,100,0.000740567,-0.000187986,-0.000367986,-0.000457854,-0.000481407,-0.000498907,-0.000482328,-0.000451012,-0.00046667,0.000945765,0.000381036,0.000362722,0.000332639,0.000347008,0.000378478,0.000364856,0.000444632,0.000458228,,,,
1.92,100,0.000955317,-9.68E-05,-0.000464289,-0.000491394,-0.000586262,-0.000609025,-0.000605341,-0.000547578,-0.000553104,0.001108359,0.000630005,0.000321371,0.000407608,0.000437621,0.000479969,0.000465405,0.000486392,0.000514825,,,,
1.93,100,0.000907014,-7.92E-05,-0.000391407,-0.000470091,-0.00049996,-0.000545354,-0.00058167,-0.00059167,-0.000587065,0.001261898,0.000516095,0.000300666,0.000412948,0.000489535,0.000475649,0.000558029,0.000566236,0.000535901,,,,
1.94,100,0.001087857,-0.000178723,-0.000488459,-0.000558986,-0.000607143,-0.000667538,-0.000612012,-0.000643986,-0.000623722,0.001096912,0.000463088,0.000300661,0.000356529,0.000416278,0.000463233,0.000478226,0.000507322,0.00048816,,,,
1.95,100,0.001097093,-0.000219749,-0.000510012,-0.000526196,-0.000578433,-0.000610538,-0.000581986,-0.000610801,-0.000619354,0.00102783,0.000370211,0.000316323,0.00042934,0.000425307,0.000418092,0.000401332,0.000420151,0.000483545,,,,
1.96,100,0.000872764,-0.000180657,-0.000442499,-0.000515657,-0.000575394,-0.000562762,-0.000567499,-0.000552894,-0.000577762,0.001107555,0.000436523,0.000341405,0.000368157,0.000483985,0.00050614,0.00041444,0.000410674,0.000481635,,,,
1.97,100,0.001432963,1.69E-05,-0.000435591,-0.000640327,-0.000690722,-0.000728354,-0.000822827,-0.000808222,-0.00082967,0.001765979,0.001004483,0.000453957,0.000431097,0.000535711,0.000700699,0.000866264,0.000944922,0.00103173,,,,
1.98,100,0.001074265,-0.000200341,-0.000542446,-0.00060442,-0.000663104,-0.000609551,-0.000620341,-0.000629551,-0.000606788,0.001201606,0.000568618,0.00033022,0.000462758,0.000458517,0.000447006,0.000503803,0.00048442,0.000548019,,,,
1.99,100,0.001437186,-9.60E-05,-0.000569788,-0.000762682,-0.00080084,-0.000833866,-0.000740972,-0.000749393,-0.000744524,0.001308755,0.000495833,0.000405597,0.000524423,0.000602411,0.000570352,0.000545937,0.000546958,0.000534265,,,,
2,100,0.001117936,-0.000212986,-0.000532328,-0.000580617,-0.000632459,-0.000646407,-0.000698643,-0.000662064,-0.000640485,0.001299403,0.000590712,0.00040518,0.000483306,0.000463577,0.000571477,0.000562431,0.000579954,0.00057731,,,,
2.01,100,0.001508147,-0.000161854,-0.000631196,-0.000742906,-0.000799748,-0.000802512,-0.000784485,-0.000803038,-0.000745011,0.001393648,0.000575107,0.000406995,0.000485722,0.000597767,0.000630363,0.0006161,0.000561711,0.000577999,,,,
2.02,100,0.001610476,-7.29E-06,-0.000556236,-0.000733867,-0.000826893,-0.000861104,-0.000880709,-0.000893867,-0.00084163,0.001604428,0.000747356,0.000514394,0.00047834,0.000610243,0.000708724,0.000721547,0.000743148,0.000653036,,,,
2.03,100,0.001828344,4.86E-05,-0.000501525,-0.000792445,-0.000933893,-0.000970604,-0.000981656,-0.000953104,-0.000909946,0.001810576,0.000887005,0.000482518,0.000522192,0.000656723,0.000737435,0.000774255,0.000850374,0.000907774,,,,
2.04,100,0.002014015,0.000181514,-0.000475459,-0.00087059,-0.000927301,-0.000985064,-0.001106117,-0.001070327,-0.001032959,0.002032502,0.001096603,0.000460246,0.000567871,0.00066465,0.000856254,0.000848728,0.000855583,0.000953486,,,,
2.05,100,0.002122344,0.000113396,-0.000539104,-0.000805024,-0.000938051,-0.001096077,-0.001128445,-0.001143709,-0.001067788,0.002277234,0.001088146,0.000487077,0.000562104,0.000813418,0.000942021,0.000967504,0.000983505,0.000975771,,,,
2.06,100,0.001916015,-4.35E-05,-0.000632275,-0.000885564,-0.001000301,-0.000955959,-0.00096359,-0.001077669,-0.001038063,0.001493249,0.000789093,0.000441711,0.000573049,0.00070242,0.000653735,0.00070255,0.000750439,0.000742172,,,,
2.07,100,0.001993462,-3.02E-05,-0.000693511,-0.000881538,-0.000968116,-0.001025748,-0.001071801,-0.001044169,-0.001034038,0.001976754,0.000861832,0.000549483,0.000613038,0.000671951,0.00075832,0.000921534,0.001021841,0.001049132,,,,
2.08,100,0.003120961,0.000563988,-0.000449827,-0.001041932,-0.001356011,-0.001476011,-0.001489695,-0.001528248,-0.001631669,0.003031092,0.00179055,0.001011894,0.000738429,0.000915204,0.001307122,0.001575674,0.001672284,0.001789805,,,,
2.09,100,0.003787448,0.001035869,-0.000209393,-0.000897156,-0.00139334,-0.001602156,-0.001867682,-0.002073209,-0.002125578,0.004300204,0.002736333,0.001562942,0.0008209,0.001099946,0.001545234,0.002089429,0.002607567,0.002893827,,,,
2.1,100,0.002382015,0.000163725,-0.000574827,-0.0009868,-0.001030748,-0.001114432,-0.001203642,-0.001224037,-0.001265748,0.002347002,0.001347868,0.000731867,0.000616565,0.000725405,0.000904824,0.001110823,0.001167618,0.001209601,,,,
2.11,100,0.002966686,0.000386422,-0.000637787,-0.001066471,-0.001347787,-0.001449103,-0.001505682,-0.00150134,-0.00155305,0.002887734,0.001482419,0.000802422,0.000714925,0.000938322,0.001072743,0.001310919,0.001492552,0.001589617,,,,
2.12,100,0.002614003,6.12E-05,-0.00072705,-0.001047708,-0.001288366,-0.001315997,-0.001357313,-0.001246261,-0.001253234,0.002128719,0.001121625,0.000847364,0.000742559,0.000880938,0.000966941,0.001062015,0.001186473,0.001115213,,,,
2.13,100,0.003331463,0.000287778,-0.00074038,-0.001252353,-0.001441037,-0.001564721,-0.001500774,-0.001562484,-0.001677352,0.002321469,0.001138907,0.000704048,0.000760091,0.000999912,0.000953757,0.000999789,0.001115094,0.001252675,,,,
2.14,100,0.004024463,0.000774725,-0.000583958,-0.001263432,-0.001711063,-0.001945274,-0.001995931,-0.001986721,-0.002008563,0.003315377,0.001751664,0.000981806,0.000792811,0.001216879,0.001430452,0.001629165,0.001818552,0.001948926,,,,
2.15,100,0.003079147,0.000348225,-0.000645985,-0.001114405,-0.001401773,-0.001495721,-0.001599537,-0.001597826,-0.001633221,0.002285148,0.001213777,0.000772052,0.000632945,0.000820759,0.001088488,0.001100387,0.001148235,0.001231784,,,,
2.16,100,0.00369591,0.000503936,-0.000773037,-0.001397642,-0.001608431,-0.001746721,-0.001836326,-0.001833563,-0.00178251,0.002571697,0.001338851,0.000850533,0.00080313,0.000913329,0.001165697,0.001206492,0.001250138,0.001364908,,,,
2.17,100,0.00412341,0.000713805,-0.000659748,-0.001198695,-0.001598826,-0.001813563,-0.002008826,-0.002080142,-0.002072773,0.002688163,0.001748971,0.001135924,0.000675879,0.000941635,0.001173825,0.001372217,0.00157145,0.001704842,,,,
2.18,100,0.004270225,0.000813515,-0.000683458,-0.001340169,-0.00175951,-0.001984116,-0.002158326,-0.002288721,-0.0022003,0.003173233,0.001829892,0.001191022,0.000900508,0.001005753,0.001390734,0.001728167,0.001809894,0.002010812,,,,
2.19,100,0.003582054,0.000467712,-0.00072584,-0.001277418,-0.001602813,-0.001672287,-0.001662419,-0.001701629,-0.001801366,0.00289644,0.00164215,0.000867644,0.000800411,0.00098498,0.001299452,0.001550384,0.001469188,0.001441313,,,,
2.2,100,0.004571187,0.000999607,-0.000466445,-0.001305919,-0.001871971,-0.002199866,-0.002395392,-0.002368551,-0.002424998,0.003920453,0.002452455,0.001385094,0.001057119,0.001272298,0.001707276,0.002204008,0.002365012,0.002728715,,,,
2.21,100,0.006537698,0.002133751,1.64E-05,-0.001350721,-0.002252695,-0.002759142,-0.003373879,-0.003656512,-0.003740197,0.005458175,0.003450427,0.001996971,0.001177672,0.001390037,0.002165228,0.002919037,0.003480706,0.003832268,,,,
