N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
1.35,10000,-1.972804002,0.016414823,-0.992733777,0.00468916,0.000147498,6.81E-06,1.61E-05,7.79E-07,,,,,,,,,,,,,,
1.36,10000,-1.971702668,0.016609914,-0.992445776,0.004634644,0.000148681,5.59E-06,1.58E-05,8.76E-07,,,,,,,,,,,,,,
1.37,10000,-1.970524,0.01627174,-0.992116665,0.004598524,0.000139505,6.42E-06,1.54E-05,8.08E-07,,,,,,,,,,,,,,
1.38,10000,-1.968419111,0.016943732,0.991454887,0.004817855,0.000150663,3.96E-06,1.67E-05,7.31E-07,,,,,,,,,,,,,,
1.39,10000,-1.966982222,0.018864228,-0.991044887,0.005523605,0.000183949,9.42E-06,2.20E-05,1.14E-06,,,,,,,,,,,,,,
1.4,10000,-1.761254218,0.021494008,-0.019750222,0.162969554,0.000234753,1.03E-05,0.01899952,0.000536592,,,,,,,,,,,,,,
1.41,10000,-1.965177777,0.017862011,0.99054422,0.005195834,0.000160069,8.55E-06,1.91E-05,9.92E-07,,,,,,,,,,,,,,
1.42,10000,-1.96319511,0.018267308,-0.990047331,0.005316154,0.000166133,1.02E-05,1.99E-05,8.36E-07,,,,,,,,,,,,,,
1.43,10000,-1.961294665,0.019553761,0.989458886,0.005952616,0.000186766,1.03E-05,2.44E-05,1.29E-06,,,,,,,,,,,,,,
1.44,10000,-1.958873777,0.019197731,0.988685108,0.005848581,0.000176856,7.03E-06,2.38E-05,1.47E-06,,,,,,,,,,,,,,
1.45,10000,-1.959597776,0.020169314,0.988977108,0.006137249,0.000193489,9.51E-06,2.60E-05,1.86E-06,,,,,,,,,,,,,,
1.46,10000,-1.956743999,0.019953377,-0.988134441,0.00592248,0.000185848,4.81E-06,2.42E-05,8.91E-07,,,,,,,,,,,,,,
1.47,10000,-1.957529332,0.020234808,0.988396218,0.005899384,0.000189631,1.26E-05,2.36E-05,1.10E-06,,,,,,,,,,,,,,
1.48,10000,-1.953963555,0.021384796,-0.987431552,0.006245404,0.000209249,8.53E-06,2.66E-05,9.57E-07,,,,,,,,,,,,,,
1.49,10000,-1.951985332,0.0223174,0.98671533,0.006807628,0.00022376,8.88E-06,3.11E-05,1.40E-06,,,,,,,,,,,,,,
1.5,10000,-1.950782665,0.022054853,0.986347552,0.006848115,0.000217336,7.20E-06,3.11E-05,1.16E-06,,,,,,,,,,,,,,
1.51,10000,-1.947094666,0.023497297,0.985281108,0.007164779,0.000243423,8.99E-06,3.37E-05,1.46E-06,,,,,,,,,,,,,,
1.52,10000,-1.946437777,0.024109237,-0.985199996,0.007168172,0.000252735,1.11E-05,3.37E-05,1.67E-06,,,,,,,,,,,,,,
1.53,10000,-1.94029511,0.025920368,-0.983335997,0.00808852,0.000285409,1.13E-05,4.24E-05,4.55E-06,,,,,,,,,,,,,,
1.54,10000,-1.93780311,0.024513626,0.982532664,0.007693184,0.000253676,1.34E-05,3.81E-05,1.68E-06,,,,,,,,,,,,,,
1.55,10000,-1.93689422,0.0251767,-0.982185553,0.007874767,0.000265302,6.86E-06,4.00E-05,1.81E-06,,,,,,,,,,,,,,
1.56,10000,-1.932801332,0.024943579,-0.981111553,0.007766975,0.000256177,9.59E-06,3.87E-05,2.52E-06,,,,,,,,,,,,,,
1.57,10000,-1.934840887,0.025788405,0.981863775,0.007920181,0.000271046,1.45E-05,4.01E-05,1.89E-06,,,,,,,,,,,,,,
1.58,10000,-1.931226666,0.026862364,-0.980603108,0.008419594,0.000291324,1.01E-05,4.47E-05,1.27E-06,,,,,,,,,,,,,,
1.59,10000,-1.927769333,0.027072265,0.979372664,0.008860064,0.000289548,1.98E-05,4.93E-05,2.87E-06,,,,,,,,,,,,,,
1.6,10000,-1.928953332,0.027226743,0.980046442,0.008451359,0.000288633,8.37E-06,4.44E-05,1.95E-06,,,,,,,,,,,,,,
1.61,10000,-1.919745776,0.028876963,-0.977209776,0.009515384,0.000321587,1.24E-05,5.63E-05,4.34E-06,,,,,,,,,,,,,,
1.62,10000,-1.918036889,0.029624747,0.976704665,0.009484829,0.000331361,1.42E-05,5.56E-05,2.38E-06,,,,,,,,,,,,,,
1.63,10000,-1.911739111,0.031130892,0.974493555,0.010844013,0.000363617,1.95E-05,7.22E-05,6.27E-06,,,,,,,,,,,,,,
1.64,10000,-1.912499556,0.029566883,-0.975057999,0.009464414,0.000323555,1.26E-05,5.46E-05,2.26E-06,,,,,,,,,,,,,,
1.65,10000,-1.910377777,0.029965962,0.974237332,0.009998842,0.000331479,1.94E-05,6.08E-05,2.27E-06,,,,,,,,,,,,,,
1.66,10000,-1.906031111,0.03020416,-0.972905555,0.009867027,0.000331512,1.42E-05,5.87E-05,2.40E-06,,,,,,,,,,,,,,
1.67,10000,-1.901067556,0.03361678,0.971359554,0.010980139,0.000403063,1.84E-05,7.18E-05,3.44E-06,,,,,,,,,,,,,,
1.68,10000,-1.893745779,0.033399396,-0.968898443,0.011417871,0.00039562,1.38E-05,7.76E-05,3.76E-06,,,,,,,,,,,,,,
1.69,10000,-1.897849334,0.032120217,0.970520888,0.010575736,0.000359358,1.42E-05,6.62E-05,2.05E-06,,,,,,,,,,,,,,
1.7,10000,-1.889336889,0.034548869,-0.967452444,0.011771858,0.000411952,2.41E-05,8.19E-05,5.69E-06,,,,,,,,,,,,,,
1.71,10000,-1.884317779,0.033325001,-0.965717999,0.011855687,0.000382154,1.13E-05,8.22E-05,3.90E-06,,,,,,,,,,,,,,
1.72,10000,-1.876013334,0.036628042,-0.962505555,0.013225086,0.000455955,2.01E-05,0.000102144,5.94E-06,,,,,,,,,,,,,,
1.73,10000,-1.878551113,0.036858011,-0.964031777,0.013079663,0.000451095,1.99E-05,9.87E-05,5.29E-06,,,,,,,,,,,,,,
1.74,10000,-1.87606978,0.035469649,0.963061999,0.012227855,0.000416914,2.05E-05,8.53E-05,5.03E-06,,,,,,,,,,,,,,
1.75,10000,-1.870571113,0.037825416,-0.961086221,0.014078768,0.000463679,1.78E-05,0.00011427,7.93E-06,,,,,,,,,,,,,,
1.76,10000,-1.864719113,0.038402412,-0.959585333,0.013384601,0.000471373,2.50E-05,0.000100861,4.11E-06,,,,,,,,,,,,,,
1.77,10000,-1.831707558,0.078034268,-0.901940444,0.143263864,0.001948194,0.000115353,0.011493209,0.001043421,,,,,,,,,,,,,,
1.78,10000,-1.854250224,0.042037758,-0.955371333,0.015555527,0.000556105,1.61E-05,0.000136242,7.96E-06,,,,,,,,,,,,,,
1.79,10000,-1.857490668,0.036276149,-0.957144444,0.012807323,0.000409214,1.39E-05,9.25E-05,3.69E-06,,,,,,,,,,,,,,
1.8,10000,-1.845013336,0.043115971,0.950758889,0.018091615,0.000578843,3.04E-05,0.000179327,8.23E-06,,,,,,,,,,,,,,
1.81,10000,-1.84516978,0.040561093,0.952421333,0.015190538,0.000499582,2.14E-05,0.000126915,7.09E-06,,,,,,,,,,,,,,
1.82,10000,-1.834879113,0.044894222,-0.947404889,0.019178439,0.000607213,2.72E-05,0.000201354,1.08E-05,,,,,,,,,,,,,,
1.83,10000,-1.833292002,0.042524838,0.947921111,0.016457628,0.000541027,2.35E-05,0.000149328,4.91E-06,,,,,,,,,,,,,,
1.84,10000,-1.829610225,0.04532145,0.944567556,0.023845855,0.000614002,3.14E-05,0.000304822,2.57E-05,,,,,,,,,,,,,,
1.85,10000,-1.825032001,0.044858676,-0.945316,0.017406622,0.000582455,2.62E-05,0.000164315,6.35E-06,,,,,,,,,,,,,,
1.86,10000,-1.813990224,0.044397078,-0.940677334,0.017441046,0.000566472,2.97E-05,0.000163662,6.03E-06,,,,,,,,,,,,,,
1.87,10000,-1.805625779,0.04596453,0.938187334,0.01768053,0.000603657,1.86E-05,0.000167015,5.90E-06,,,,,,,,,,,,,,
1.88,10000,-1.795851112,0.047021611,-0.93364089,0.019698548,0.000631863,2.08E-05,0.000205665,8.88E-06,,,,,,,,,,,,,,
1.89,10000,-1.795046668,0.050271402,-0.933330445,0.021215914,0.000711055,1.80E-05,0.000239359,6.19E-06,,,,,,,,,,,,,,
1.9,10000,-1.792621334,0.049794946,0.933458001,0.020369058,0.000685172,2.74E-05,0.000216821,9.03E-06,,,,,,,,,,,,,,
1.91,10000,-1.780178667,0.05260833,-0.928025556,0.022510855,0.000757909,3.57E-05,0.000264426,1.31E-05,,,,,,,,,,,,,,
1.92,10000,-1.768723556,0.051369515,-0.924252223,0.02104786,0.000709353,2.46E-05,0.000229893,9.67E-06,,,,,,,,,,,,,,
1.93,10000,-1.766336444,0.055354281,0.920884667,0.02526914,0.000817348,2.24E-05,0.00033306,1.79E-05,,,,,,,,,,,,,,
1.94,10000,-1.761664889,0.056331239,-0.919572223,0.028173119,0.000840144,1.97E-05,0.000406349,2.55E-05,,,,,,,,,,,,,,
1.95,10000,-1.748181778,0.056215755,0.913268001,0.026274161,0.000829234,3.15E-05,0.000354228,6.25E-06,,,,,,,,,,,,,,
1.96,10000,-1.737054667,0.057703855,-0.908934,0.027045302,0.000861898,4.12E-05,0.000370279,1.94E-05,,,,,,,,,,,,,,
1.97,10000,-1.741907555,0.056307373,0.911598446,0.026642156,0.00081938,2.51E-05,0.000360511,1.68E-05,,,,,,,,,,,,,,
1.98,10000,-1.735914221,0.058130664,0.909699334,0.02636643,0.000863074,3.64E-05,0.000351574,1.43E-05,,,,,,,,,,,,,,
1.99,10000,-1.727812,0.058731981,0.907269112,0.026501247,0.000870107,2.67E-05,0.000353593,1.21E-05,,,,,,,,,,,,,,
2,10000,-1.711343556,0.061543178,0.897933778,0.030198919,0.000949172,3.46E-05,0.000452016,1.64E-05,,,,,,,,,,,,,,
2.01,10000,-1.686848889,0.063289593,-0.882991111,0.035522477,0.000997302,3.73E-05,0.000625639,1.94E-05,,,,,,,,,,,,,,
2.02,10000,-1.696992001,0.061197681,0.892075556,0.030592991,0.00091584,4.63E-05,0.000462215,1.62E-05,,,,,,,,,,,,,,
2.03,10000,-1.680782222,0.070505534,-0.874285112,0.054947358,0.001209111,3.95E-05,0.001500542,5.45E-05,,,,,,,,,,,,,,
2.04,10000,-1.671303111,0.078459606,-0.870262445,0.054661719,0.001478119,7.45E-05,0.001461405,7.56E-05,,,,,,,,,,,,,,
2.05,10000,-1.683586668,0.06504923,-0.887155779,0.033231761,0.001002719,4.08E-05,0.000539699,2.39E-05,,,,,,,,,,,,,,
2.06,10000,-1.661929334,0.076314198,0.872412223,0.042283692,0.001366242,5.32E-05,0.000866859,5.31E-05,,,,,,,,,,,,,,
2.07,10000,-1.638266223,0.080796396,-0.850737778,0.06516834,0.001525781,7.91E-05,0.002034972,8.92E-05,,,,,,,,,,,,,,
2.08,10000,-1.652948445,0.073492984,0.870013111,0.044103389,0.001241495,2.82E-05,0.000936622,4.93E-05,,,,,,,,,,,,,,
2.09,10000,-1.605860002,0.080229825,-0.837164667,0.054738245,0.001476771,9.08E-05,0.001424581,7.42E-05,,,,,,,,,,,,,,
2.1,10000,-1.620311557,0.07348473,0.852166,0.043582382,0.001225469,2.38E-05,0.000906132,6.53E-05,,,,,,,,,,,,,,
2.11,10000,-1.615752445,0.075526012,0.849494667,0.054468452,0.001277238,5.06E-05,0.001391339,0.000114347,,,,,,,,,,,,,,
2.12,10000,-1.603519557,0.071128998,-0.844316889,0.04096432,0.001126315,3.27E-05,0.000783927,3.65E-05,,,,,,,,,,,,,,
2.13,10000,-1.583165334,0.075980501,-0.833659334,0.048658598,0.001277909,4.55E-05,0.001119859,3.31E-05,,,,,,,,,,,,,,
2.14,10000,-1.573536001,0.09130288,0.819776445,0.066832486,0.00181309,9.13E-05,0.002086246,7.12E-05,,,,,,,,,,,,,,
2.15,10000,-1.567120001,0.081416764,0.820572001,0.059472394,0.001437248,3.63E-05,0.001648548,8.98E-05,,,,,,,,,,,,,,
2.16,10000,-1.536341333,0.083425283,0.790836667,0.065946026,0.001488202,5.71E-05,0.002027131,9.16E-05,,,,,,,,,,,,,,
2.17,10000,-1.533450667,0.080403883,0.796137111,0.063096681,0.001366534,5.36E-05,0.001811557,0.000122446,,,,,,,,,,,,,,
2.18,10000,-1.512894667,0.090992819,0.779740222,0.083309758,0.001737975,6.92E-05,0.003190615,0.000124592,,,,,,,,,,,,,,
2.19,10000,-1.495020444,0.087056639,-0.765218445,0.073693238,0.001591778,5.49E-05,0.002483936,9.59E-05,,,,,,,,,,,,,,
2.2,10000,-1.479272444,0.095524347,0.754990667,0.084851841,0.001886764,7.52E-05,0.003277159,0.000170218,,,,,,,,,,,,,,
2.21,10000,-1.485435999,0.086031649,-0.760623111,0.071743831,0.001528383,4.40E-05,0.00233011,0.000130543,,,,,,,,,,,,,,
2.22,10000,-1.457574222,0.076270773,0.746712,0.059951486,0.001178345,6.02E-05,0.001616048,3.83E-05,,,,,,,,,,,,,,
2.23,10000,-1.475495555,0.087111783,0.761961778,0.06860015,0.001530554,6.07E-05,0.002107711,5.71E-05,,,,,,,,,,,,,,
2.24,10000,-1.341368444,0.106557684,0.460772222,0.275398491,0.002261083,0.000119466,0.0338743,0.000832169,,,,,,,,,,,,,,
2.25,10000,-1.329731555,0.107846113,0.483952445,0.237555907,0.002315711,8.62E-05,0.025110798,0.000608484,,,,,,,,,,,,,,
2.26,10000,-1.350460444,0.091858072,0.614166667,0.128951494,0.001636926,6.37E-05,0.007383868,0.000424492,,,,,,,,,,,,,,
2.27,10000,-1.275830221,0.088143764,0.353180444,0.23043316,0.001511387,7.25E-05,0.023536537,0.000535579,,,,,,,,,,,,,,
2.28,10000,-1.350264444,0.097734436,-0.642412,0.104486977,0.001838892,9.61E-05,0.004785708,0.000266149,,,,,,,,,,,,,,
2.29,10000,-1.330505332,0.102560332,-0.587784444,0.16020403,0.002006732,9.27E-05,0.011086246,0.000558819,,,,,,,,,,,,,,
2.3,10000,-1.340266666,0.083246069,-0.638850444,0.089728961,0.001313191,2.52E-05,0.003498601,0.000157182,,,,,,,,,,,,,,
2.31,10000,-1.239587999,0.087957735,-0.121157333,0.448862764,0.001452743,6.33E-05,0.087490918,0.002270691,,,,,,,,,,,,,,
2.32,10000,-1.198637777,0.07515517,-0.125551778,0.30377247,0.001038464,7.13E-05,0.039562775,0.001645468,,,,,,,,,,,,,,
2.33,10000,-1.285000444,0.091536982,0.591153556,0.09896124,0.001546091,8.13E-05,0.004209137,0.000179376,,,,,,,,,,,,,,
2.34,10000,-1.200867111,0.100085182,-0.137509555,0.402691099,0.001828499,9.27E-05,0.069248944,0.001606643,,,,,,,,,,,,,,
2.35,10000,-1.158624444,0.084523671,0.179975778,0.228677112,0.001292202,5.57E-05,0.022217189,0.000950678,,,,,,,,,,,,,,
2.36,10000,-1.187090666,0.091894958,0.389206667,0.180985633,0.001519774,0.000101856,0.013878379,0.000404539,,,,,,,,,,,,,,
2.37,10000,-1.196054222,0.088768097,0.422107111,0.142550928,0.001404146,5.10E-05,0.008536493,0.000307824,,,,,,,,,,,,,,
2.38,10000,-1.161494222,0.095303685,-0.036963111,0.369505692,0.001599621,5.30E-05,0.056976014,0.002192176,,,,,,,,,,,,,,
2.39,10000,-1.161163556,0.09052388,0.304742222,0.264303862,0.001437079,8.72E-05,0.02925309,0.000625782,,,,,,,,,,,,,,
2.4,10000,-1.119531112,0.082022214,0.090860222,0.290035979,0.001168478,3.55E-05,0.035172916,0.00085896,,,,,,,,,,,,,,
2.41,10000,-1.097182223,0.082889572,-0.115682,0.246265003,0.001172137,4.69E-05,0.0249962,0.001030228,,,,,,,,,,,,,,
2.42,10000,-1.087457334,0.075219926,-0.105653556,0.158697306,0.000956192,3.30E-05,0.01039749,0.000334669,,,,,,,,,,,,,,
2.43,10000,-1.094469778,0.077342005,0.088008,0.216653856,0.00101162,3.75E-05,0.019330272,0.000634318,,,,,,,,,,,,,,
2.44,10000,-1.090731112,0.085741647,0.193058889,0.141804182,0.001241249,5.31E-05,0.008271869,0.000476165,,,,,,,,,,,,,,
2.45,10000,-1.062685335,0.075518491,0.106964,0.221196876,0.000952885,5.61E-05,0.019841195,0.000654871,,,,,,,,,,,,,,
2.46,10000,-1.057844001,0.075276644,0.212802444,0.17393553,0.000939896,1.75E-05,0.012287024,0.00033442,,,,,,,,,,,,,,
2.47,10000,-1.053241335,0.080867574,-0.034011556,0.24599609,0.001066827,3.00E-05,0.024411277,0.00052312,,,,,,,,,,,,,,
2.48,10000,-1.042235557,0.072682116,-0.080388445,0.208988476,0.000858516,3.52E-05,0.017569617,0.000841555,,,,,,,,,,,,,,
2.49,10000,-1.03688978,0.074742722,0.09795,0.201456142,0.000906066,4.05E-05,0.016324527,0.000316756,,,,,,,,,,,,,,
2.5,10000,-1.020514669,0.076997122,-0.016678889,0.230674551,0.000943525,4.74E-05,0.021102269,0.000730639,,,,,,,,,,,,,,
2.51,10000,-1.003891558,0.075551022,-0.084981556,0.154807409,0.000901809,3.31E-05,0.009503521,0.000267745,,,,,,,,,,,,,,
2.52,10000,-1.013100891,0.076796908,0.133873334,0.184022167,0.000934032,2.48E-05,0.013441481,0.000829275,,,,,,,,,,,,,,
2.53,10000,-0.983467114,0.073665275,-0.041982222,0.179204216,0.000843719,3.11E-05,0.012682419,0.000314459,,,,,,,,,,,,,,
2.54,10000,-0.989528446,0.073558132,-0.029592,0.159334079,0.000829612,3.14E-05,0.009933049,0.000531643,,,,,,,,,,,,,,
2.55,10000,-0.991694669,0.076206174,-0.004441333,0.154073701,0.000893258,4.06E-05,0.00926741,0.000413017,,,,,,,,,,,,,,
2.56,10000,-0.972968892,0.071145115,-0.068015333,0.136475696,0.00077018,4.06E-05,0.007156996,0.000238832,,,,,,,,,,,,,,
2.57,10000,-0.965274669,0.073784325,0.080457111,0.182206154,0.000823188,4.41E-05,0.012952267,0.000450435,,,,,,,,,,,,,,
2.58,10000,-0.970927113,0.074396561,-0.022958444,0.183991076,0.000832137,3.31E-05,0.013169686,0.00026812,,,,,,,,,,,,,,
2.59,10000,-0.948970224,0.071304221,-0.082384222,0.151895828,0.000754012,2.13E-05,0.008858451,0.000329934,,,,,,,,,,,,,,
2.6,10000,-0.954238224,0.073425579,-0.004456889,0.171101301,0.000792107,1.96E-05,0.011235618,0.000260981,,,,,,,,,,,,,,
2.61,10000,-0.930381335,0.071612655,-0.033178889,0.1249945,0.000747477,3.44E-05,0.005999742,0.000309383,,,,,,,,,,,,,,
2.62,10000,-0.929229335,0.06943516,-0.005899778,0.132791581,0.000704759,2.58E-05,0.006759188,0.000355113,,,,,,,,,,,,,,
2.63,10000,-0.930570224,0.069644459,0.02583,0.1623115,0.000699749,2.69E-05,0.009951094,0.000399691,,,,,,,,,,,,,,
2.64,10000,-0.917436001,0.075279666,-0.013159556,0.153494439,0.000808205,3.49E-05,0.008988579,0.000316127,,,,,,,,,,,,,,
2.65,10000,-0.914021335,0.066850864,0.040449111,0.143862611,0.000633029,2.76E-05,0.007808346,0.000261118,,,,,,,,,,,,,,
2.66,10000,-0.918254668,0.072723348,0.059669333,0.168620908,0.000749843,2.43E-05,0.010704159,0.000412218,,,,,,,,,,,,,,
2.67,10000,-0.896227556,0.071073956,-0.014885333,0.136082492,0.000708317,2.30E-05,0.006900952,0.000222041,,,,,,,,,,,,,,
2.68,10000,-0.897718667,0.066754007,0.034660445,0.149019803,0.000623153,2.77E-05,0.008233458,0.000351502,,,,,,,,,,,,,,
2.69,10000,-0.888629779,0.066201385,0.030608889,0.125577625,0.000605373,2.81E-05,0.005873377,0.00018748,,,,,,,,,,,,,,
2.7,10000,-0.88664,0.070491884,-0.046374667,0.165391907,0.000675731,1.54E-05,0.010160973,0.000330657,,,,,,,,,,,,,,
2.71,10000,-0.88195289,0.073701237,-0.016783333,0.170153007,0.000741579,2.64E-05,0.010681036,0.000384151,,,,,,,,,,,,,,
2.72,10000,-0.879258223,0.068351113,-0.002235778,0.157274444,0.000633651,2.65E-05,0.009075578,0.000323653,,,,,,,,,,,,,,
2.73,10000,-0.868373334,0.071995796,-0.011355556,0.134879647,0.000693512,3.51E-05,0.006654186,0.000130055,,,,,,,,,,,,,,
2.74,10000,-0.862940889,0.074744795,-0.016664889,0.140803746,0.00075077,2.54E-05,0.007235481,0.000340894,,,,,,,,,,,,,,
2.75,10000,-0.862143111,0.069649292,0.064685556,0.155759291,0.000644244,1.72E-05,0.008845875,0.000263194,,,,,,,,,,,,,,
2.76,10000,-0.851118222,0.062127197,0.011281333,0.123664986,0.000503992,2.57E-05,0.005517478,0.000266085,,,,,,,,,,,,,,
2.77,10000,-0.854623111,0.071465145,-0.015482667,0.100898823,0.000658174,2.36E-05,0.003693344,0.000100077,,,,,,,,,,,,,,
2.78,10000,-0.832633334,0.067491314,-0.011023111,0.123764221,0.000588962,2.70E-05,0.005492354,0.000225247,,,,,,,,,,,,,,
2.79,10000,-0.834436889,0.066640313,0.013026,0.134900764,0.000570798,2.37E-05,0.006507778,0.000238996,,,,,,,,,,,,,,
2.8,10000,-0.827036444,0.064362719,0.031569556,0.111359841,0.000528771,2.29E-05,0.004388053,0.00011873,,,,,,,,,,,,,,
2.81,10000,-0.818553333,0.072041997,0.000964889,0.107766223,0.00065945,2.90E-05,0.004145749,0.000115164,,,,,,,,,,,,,,
2.82,10000,-0.822952,0.064626171,0.008698889,0.126182756,0.000526303,2.06E-05,0.00562881,0.000131695,,,,,,,,,,,,,,
2.83,10000,-0.809036444,0.06456759,-0.035775333,0.097744437,0.000518679,1.52E-05,0.003370182,0.000178191,,,,,,,,,,,,,,
2.84,10000,-0.813258667,0.066733139,-0.008940889,0.112931599,0.000551602,2.45E-05,0.004511361,0.000206438,,,,,,,,,,,,,,
2.85,10000,-0.807641333,0.064028436,-0.044396889,0.099365492,0.000504042,1.89E-05,0.00346346,0.000179108,,,,,,,,,,,,,,
2.86,10000,-0.799137778,0.067115756,0.011090445,0.120275191,0.00055014,2.13E-05,0.005051749,0.000161043,,,,,,,,,,,,,,
2.87,10000,-0.802352,0.064882031,-0.020397111,0.105639681,0.000510344,1.86E-05,0.003882263,0.000110231,,,,,,,,,,,,,,
2.88,10000,-0.800719555,0.064704195,0.010226667,0.132160841,0.000503425,1.77E-05,0.006090774,0.000163644,,,,,,,,,,,,,,
2.89,10000,-0.790371556,0.06362416,-0.005716667,0.127800136,0.000487387,1.83E-05,0.00561348,0.000229895,,,,,,,,,,,,,,
2.9,10000,-0.777514667,0.064068743,-0.020878444,0.110710274,0.000487796,1.18E-05,0.004257464,0.000185759,,,,,,,,,,,,,,
2.91,10000,-0.775828,0.067014034,-0.022841333,0.129431349,0.000529586,3.25E-05,0.005727211,0.00026327,,,,,,,,,,,,,,
2.92,10000,-0.775101778,0.062504214,-0.004949778,0.10773984,0.00045607,7.83E-06,0.003998372,0.000115375,,,,,,,,,,,,,,
2.93,10000,-0.765886667,0.064185411,0.013588222,0.099886784,0.000477027,1.68E-05,0.003408296,9.47E-05,,,,,,,,,,,,,,
2.94,10000,-0.758519111,0.067048916,-0.004774889,0.118441159,0.000520317,2.36E-05,0.004753392,0.000137139,,,,,,,,,,,,,,
2.95,10000,-0.759405778,0.065021178,0.005415333,0.121488725,0.000482892,1.74E-05,0.004979315,0.000140695,,,,,,,,,,,,,,
2.96,10000,-0.752172,0.06583813,0.016192222,0.108006123,0.000492726,1.86E-05,0.003940664,0.000131044,,,,,,,,,,,,,,
2.97,10000,-0.748987111,0.060066089,0.003630222,0.104101626,0.000408733,1.08E-05,0.00362021,0.000127614,,,,,,,,,,,,,,
2.98,10000,-0.748765333,0.062086969,-0.008077556,0.089190134,0.000435163,1.64E-05,0.002676045,0.000135477,,,,,,,,,,,,,,
2.99,10000,-0.744748444,0.063787258,-0.020640222,0.102018669,0.000459298,2.19E-05,0.003500986,0.000128273,,,,,,,,,,,,,,
3,10000,-0.748479555,0.063439042,-0.008802,0.109132652,0.000442121,1.69E-05,0.003965868,0.000213467,,,,,,,,,,,,,,
