-0.0016684,-1e-05,2.38e-07
-0.0016662,-9.9213e-06,2.368e-07
-0.0016648,-9.8425e-06,2.3682e-07
-0.0016628,-9.7638e-06,2.3627e-07
-0.0016568,-9.685e-06,2.3231e-07
-0.0016575,-9.6063e-06,2.3174e-07
-0.0016525,-9.5276e-06,2.3285e-07
-0.0016509,-9.4488e-06,2.2838e-07
-0.0016478,-9.3701e-06,2.2577e-07
-0.0016478,-9.2913e-06,2.2991e-07
-0.0016443,-9.2126e-06,2.2529e-07
-0.0016409,-9.1339e-06,2.2434e-07
-0.001634,-9.0551e-06,2.2387e-07
-0.0016322,-8.9764e-06,2.1832e-07
-0.001631,-8.8976e-06,2.1974e-07
-0.001627,-8.8189e-06,2.1638e-07
-0.0016237,-8.7402e-06,2.1878e-07
-0.001617,-8.6614e-06,2.1486e-07
-0.0016187,-8.5827e-06,2.1603e-07
-0.0016124,-8.5039e-06,2.1285e-07
-0.00161,-8.4252e-06,2.1441e-07
-0.0016088,-8.3465e-06,2.0955e-07
-0.0016037,-8.2677e-06,2.0913e-07
-0.0016007,-8.189e-06,2.0916e-07
-0.001598,-8.1102e-06,2.0892e-07
-0.0015953,-8.0315e-06,2.0647e-07
-0.00159,-7.9528e-06,2.039e-07
-0.0015886,-7.874e-06,2.0275e-07
-0.0015834,-7.7953e-06,2.0031e-07
-0.0015826,-7.7165e-06,2.0207e-07
-0.0015764,-7.6378e-06,1.9797e-07
-0.0015745,-7.5591e-06,2.0124e-07
-0.0015717,-7.4803e-06,1.9469e-07
-0.0015666,-7.4016e-06,2.0137e-07
-0.0015651,-7.3228e-06,1.9543e-07
-0.001563,-7.2441e-06,1.9459e-07
-0.001562,-7.1654e-06,1.9238e-07
-0.0015568,-7.0866e-06,1.899e-07
-0.0015543,-7.0079e-06,1.9295e-07
-0.0015491,-6.9291e-06,1.8806e-07
-0.0015472,-6.8504e-06,1.9131e-07
-0.0015464,-6.7717e-06,1.8629e-07
-0.0015407,-6.6929e-06,1.8692e-07
-0.0015374,-6.6142e-06,1.8212e-07
-0.0015324,-6.5354e-06,1.8442e-07
-0.0015319,-6.4567e-06,1.8456e-07
-0.0015243,-6.378e-06,1.7994e-07
-0.001525,-6.2992e-06,1.8652e-07
-0.0015201,-6.2205e-06,1.7707e-07
-0.0015211,-6.1417e-06,1.7651e-07
-0.001519,-6.063e-06,1.7418e-07
-0.0015178,-5.9843e-06,1.7536e-07
-0.0015183,-5.9055e-06,1.7526e-07
-0.0015161,-5.8268e-06,1.7243e-07
-0.0015165,-5.748e-06,1.7034e-07
-0.0015147,-5.6693e-06,1.7317e-07
-0.0015149,-5.5906e-06,1.7564e-07
-0.0015128,-5.5118e-06,1.7113e-07
-0.0015134,-5.4331e-06,1.7237e-07
-0.0015113,-5.3543e-06,1.6764e-07
-0.0015092,-5.2756e-06,1.6649e-07
-0.0015117,-5.1969e-06,1.6685e-07
-0.0015063,-5.1181e-06,1.6318e-07
-0.0015103,-5.0394e-06,1.6253e-07
-0.0015048,-4.9606e-06,1.6557e-07
-0.0015068,-4.8819e-06,1.6243e-07
-0.0015076,-4.8031e-06,1.6193e-07
-0.0015061,-4.7244e-06,1.5948e-07
-0.0015074,-4.6457e-06,1.6133e-07
-0.0015047,-4.5669e-06,1.5834e-07
-0.0015071,-4.4882e-06,1.5871e-07
-0.001502,-4.4094e-06,1.5511e-07
-0.0015045,-4.3307e-06,1.5839e-07
-0.0015036,-4.252e-06,1.5254e-07
-0.0015048,-4.1732e-06,1.616e-07
-0.0015034,-4.0945e-06,1.5287e-07
-0.0015036,-4.0157e-06,1.5308e-07
-0.0015061,-3.937e-06,1.5747e-07
-0.0015016,-3.8583e-06,1.4842e-07
-0.0015021,-3.7795e-06,1.5396e-07
-0.0015012,-3.7008e-06,1.473e-07
-0.0015037,-3.622e-06,1.4708e-07
-0.0015032,-3.5433e-06,1.4548e-07
-0.0015011,-3.4646e-06,1.5196e-07
-0.0014995,-3.3858e-06,1.468e-07
-0.0014983,-3.3071e-06,1.5068e-07
-0.0015023,-3.2283e-06,1.4363e-07
-0.0014986,-3.1496e-06,1.3951e-07
-0.0015001,-3.0709e-06,1.4623e-07
-0.0014964,-2.9921e-06,1.4173e-07
-0.0014988,-2.9134e-06,1.4398e-07
