-0.0046,-0.92,0.36
-0.00459,-0.96,0.36
-0.00458,-0.96,0.36
-0.00457,-0.96,0.36
-0.00456,-0.96,0.32
-0.00455,-0.96,0.36
-0.00454,-0.96,0.32
-0.00453,-0.92,0.32
-0.00452,-0.92,0.32
-0.00451,-0.92,0.32
-0.0045,-0.92,0.32
-0.00449,-0.92,0.32
-0.00448,-0.92,0.36
-0.00447,-0.96,0.36
-0.00446,-0.92,0.36
-0.00445,-0.96,0.36
-0.00444,-0.96,0.36
-0.00443,-0.92,0.36
-0.00442,-0.92,0.36
-0.00441,-0.92,0.32
-0.0044,-0.92,0.36
-0.00439,-0.92,0.36
-0.00438,-0.92,0.36
-0.00437,-0.92,0.36
-0.00436,-0.88,0.36
-0.00435,-0.88,0.4
-0.00434,-0.88,0.36
-0.00433,-0.88,0.36
-0.00432,-0.92,0.36
-0.00431,-0.92,0.36
-0.0043,-0.92,0.36
-0.00429,-0.92,0.32
-0.00428,-0.92,0.36
-0.00427,-0.92,0.36
-0.00426,-0.92,0.36
-0.00425,-0.92,0.32
-0.00424,-0.92,0.32
-0.00423,-0.92,0.36
-0.00422,-0.92,0.36
-0.00421,-0.96,0.4
-0.0042,-0.96,0.36
-0.00419,-0.96,0.4
-0.00418,-0.96,0.4
-0.00417,-0.92,0.4
-0.00416,-0.92,0.4
-0.00415,-0.92,0.4
-0.00414,-0.92,0.4
-0.00413,-0.92,0.4
-0.00412,-0.92,0.4
-0.00411,-0.92,0.36
-0.0041,-0.92,0.32
-0.00409,-0.92,0.32
-0.00408,-0.92,0.32
-0.00407,-0.92,0.32
-0.00406,-0.92,0.32
-0.00405,-0.96,0.32
-0.00404,-0.92,0.32
-0.00403,-0.92,0.32
-0.00402,-0.96,0.36
-0.00401,-0.92,0.4
-0.004,-0.92,0.4
-0.00399,-0.92,0.4
-0.00398,-0.92,0.32
-0.00397,-0.92,0.36
-0.00396,-0.92,0.36
-0.00395,-0.92,0.36
-0.00394,-0.92,0.36
-0.00393,-0.92,0.32
-0.00392,-0.92,0.32
-0.00391,-0.92,0.32
-0.0039,-0.92,0.32
-0.00389,-0.92,0.36
-0.00388,-0.92,0.36
-0.00387,-0.88,0.32
-0.00386,-0.92,0.32
-0.00385,-0.88,0.36
-0.00384,-0.88,0.36
-0.00383,-0.92,0.36
-0.00382,-0.92,0.36
-0.00381,-0.92,0.4
-0.0038,-0.96,0.4
-0.00379,-0.96,0.4
-0.00378,-0.96,0.36
-0.00377,-0.92,0.36
-0.00376,-0.92,0.36
-0.00375,-0.92,0.36
-0.00374,-0.92,0.36
-0.00373,-0.92,0.4
-0.00372,-0.92,0.36
-0.00371,-0.92,0.36
-0.0037,-0.92,0.36
-0.00369,-0.92,0.32
-0.00368,-0.92,0.32
-0.00367,-0.92,0.32
