-5e-05,0,-0.0043164,1.213e-05
-4.96e-05,0,-0.0042917,1.213e-05
-4.92e-05,0,-0.0042639,1.1731e-05
-4.88e-05,0,-0.0042338,1.213e-05
-4.84e-05,0,-0.0042062,1.1431e-05
-4.8e-05,0,-0.0041743,1.2229e-05
-4.76e-05,0,-0.0041467,1.183e-05
-4.72e-05,0,-0.0041148,1.3227e-05
-4.69e-05,0,-0.0040885,1.203e-05
-4.65e-05,0,-0.0040593,1.1731e-05
-4.61e-05,0,-0.0040317,1.2828e-05
-4.57e-05,0,-0.003999,1.1631e-05
-4.53e-05,0,-0.0039676,1.2728e-05
-4.49e-05,0,-0.0039432,1.1531e-05
-4.45e-05,0,-0.0039108,1.2229e-05
-4.41e-05,0,-0.0038838,1.183e-05
-4.37e-05,0,-0.0038518,1.203e-05
-4.33e-05,0,-0.0038271,1.213e-05
-4.29e-05,0,-0.0037963,1.1531e-05
-4.25e-05,0,-0.0037672,1.2329e-05
-4.21e-05,0,-0.0037374,1.1731e-05
-4.17e-05,0,-0.0037061,1.2429e-05
-4.13e-05,0,-0.0036809,1.183e-05
-4.09e-05,0,-0.0036484,1.2229e-05
-4.06e-05,0,-0.003617,1.2529e-05
-4.02e-05,0,-0.0035884,1.1731e-05
-3.98e-05,0,-0.0035588,1.203e-05
-3.94e-05,0,-0.00353,1.213e-05
-3.9e-05,0,-0.0035006,1.193e-05
-3.86e-05,0,-0.0034744,1.1731e-05
-3.82e-05,0,-0.0034424,1.2329e-05
-3.78e-05,0,-0.0034141,1.2429e-05
-3.74e-05,0,-0.0033849,1.2628e-05
-3.7e-05,0,-0.0033571,1.2728e-05
-3.66e-05,0,-0.0033298,1.183e-05
-3.62e-05,0,-0.0032985,1.2329e-05
-3.58e-05,0,-0.0032696,1.193e-05
-3.54e-05,0,-0.0032371,1.2429e-05
-3.5e-05,0,-0.0032127,1.193e-05
-3.46e-05,0,-0.0031806,1.1731e-05
-3.43e-05,0,-0.0031538,1.2529e-05
-3.39e-05,0,-0.0031236,1.1731e-05
-3.35e-05,0,-0.003095,1.3227e-05
-3.31e-05,0,-0.0030702,1.1631e-05
-3.27e-05,0,-0.0030392,1.2828e-05
-3.23e-05,0,-0.0030147,1.183e-05
-3.19e-05,0,-0.002984,1.213e-05
-3.15e-05,0,-0.0029597,1.2329e-05
-3.11e-05,0,-0.0029287,1.183e-05
-3.07e-05,0,-0.0029004,1.2628e-05
-3.03e-05,0,-0.0028746,1.1531e-05
-2.99e-05,0,-0.0028485,1.2329e-05
-2.95e-05,0,-0.0028215,1.1731e-05
-2.91e-05,0,-0.0027929,1.1731e-05
-2.87e-05,0,-0.002767,1.213e-05
-2.83e-05,0,-0.002737,1.1631e-05
-2.8e-05,0,-0.0027092,1.213e-05
-2.76e-05,0,-0.0026801,1.2628e-05
-2.72e-05,0,-0.0026552,1.2229e-05
-2.68e-05,0,-0.0026294,1.1631e-05
-2.64e-05,0,-0.0026004,1.2229e-05
-2.6e-05,0,-0.0025755,1.203e-05
-2.56e-05,0,-0.0025453,1.2429e-05
-2.52e-05,0,-0.0025232,1.193e-05
-2.48e-05,0,-0.0024932,1.193e-05
-2.44e-05,0,-0.0024696,1.2728e-05
-2.4e-05,0,-0.0024449,1.1731e-05
-2.36e-05,0,-0.002417,1.2229e-05
-2.32e-05,0,-0.0023903,1.1332e-05
-2.28e-05,0,-0.0023672,1.2329e-05
-2.24e-05,0,-0.0023466,1.1631e-05
-2.2e-05,0,-0.0023171,1.2229e-05
-2.17e-05,0,-0.0022921,1.213e-05
-2.13e-05,0,-0.0022652,1.213e-05
-2.09e-05,0,-0.0022433,1.193e-05
-2.05e-05,0,-0.0022198,1.1431e-05
-2.01e-05,0,-0.0021943,1.2529e-05
-1.97e-05,0,-0.0021696,1.183e-05
-1.93e-05,0,-0.0021429,1.2229e-05
-1.89e-05,0,-0.0021222,1.2429e-05
-1.85e-05,0,-0.0020973,1.183e-05
-1.81e-05,0,-0.0020782,1.1731e-05
-1.77e-05,0,-0.0020553,1.1631e-05
-1.73e-05,0,-0.0020319,1.2229e-05
-1.69e-05,0,-0.002012,1.2329e-05
-1.65e-05,0,-0.0019868,1.2229e-05
