-0.0043509,-5e-05,1.16e-07,-4.9851e-05,0.059,0.005
-0.0043219,-4.96e-05,1.15e-07,-4.9312e-05,1.7,0.2
-0.0043164,-5e-05,1.21e-07,-4.8667e-05,80.231,5
-0.0042917,-4.96e-05,1.21e-07,-4.894e-05,1.5,0.05
-0.004291,-4.92e-05,1.26e-07,-4.9039e-05,613.13,0
-0.0042639,-4.92e-05,1.17e-07,-4.8266e-05,0,0
-0.0042615,-4.88e-05,1.18e-07,-4.8568e-05,0,0
-0.0042338,-4.88e-05,1.21e-07,-4.7878e-05,0,0
-0.0042333,-4.84e-05,1.2e-07,-4.7937e-05,0,0
-0.0042062,-4.84e-05,1.14e-07,-4.7223e-05,0,0
-0.0042006,-4.8e-05,1.17e-07,-4.79e-05,0,0
-0.0041755,-4.76e-05,1.18e-07,-4.6893e-05,0,0
-0.0041743,-4.8e-05,1.21e-07,-4.7021e-05,0,0
-0.0041467,-4.76e-05,1.18e-07,-4.6373e-05,0,0
-0.0041431,-4.72e-05,1.19e-07,-4.676e-05,0,0
-0.0041148,-4.72e-05,1.31e-07,-4.6165e-05,0,0
-0.0041138,-4.69e-05,1.18e-07,-4.6276e-05,0,0
-0.0040885,-4.69e-05,1.2e-07,-4.5406e-05,0,0
-0.0040827,-4.65e-05,1.22e-07,-4.6006e-05,0,0
-0.0040593,-4.65e-05,1.17e-07,-4.4935e-05,0,0
-0.0040528,-4.61e-05,1.19e-07,-4.5592e-05,0,0
-0.0040317,-4.61e-05,1.27e-07,-4.5467e-05,0,0
-0.0040251,-4.57e-05,1.23e-07,-4.4927e-05,0,0
-0.003999,-4.57e-05,1.16e-07,-4.4155e-05,0,0
-0.0039919,-4.53e-05,1.15e-07,-4.4902e-05,0,0
-0.0039676,-4.53e-05,1.26e-07,-4.3875e-05,0,0
-0.0039662,-4.49e-05,1.21e-07,-4.4008e-05,0,0
-0.0039432,-4.49e-05,1.15e-07,-4.4064e-05,0,0
-0.0039354,-4.45e-05,1.2e-07,-4.3685e-05,0,0
-0.0039108,-4.45e-05,1.21e-07,-4.3981e-05,0,0
-0.0039086,-4.41e-05,1.22e-07,-4.2977e-05,0,0
-0.0038838,-4.41e-05,1.18e-07,-4.3184e-05,0,0
-0.0038779,-4.37e-05,1.24e-07,-4.2634e-05,0,0
-0.0038518,-4.37e-05,1.2e-07,-4.3028e-05,0,0
-0.0038508,-4.33e-05,1.18e-07,-4.317e-05,0,0
-0.0038271,-4.33e-05,1.21e-07,-4.2031e-05,0,0
-0.003819,-4.29e-05,1.21e-07,-4.1726e-05,0,0
-0.0037963,-4.29e-05,1.15e-07,-4.1701e-05,0,0
-0.0037892,-4.25e-05,1.18e-07,-4.1302e-05,0,0
-0.0037672,-4.25e-05,1.22e-07,-4.1208e-05,0,0
-0.0037626,-4.21e-05,1.17e-07,-4.1703e-05,0,0
-0.0037374,-4.21e-05,1.17e-07,-4.0782e-05,0,0
-0.0037306,-4.17e-05,1.28e-07,-4.1572e-05,0,0
-0.0037061,-4.17e-05,1.23e-07,-4.0497e-05,0,0
-0.0037039,-4.13e-05,1.16e-07,-4.0731e-05,0,0
-0.0036809,-4.13e-05,1.18e-07,-4.0846e-05,0,0
-0.0036752,-4.09e-05,1.24e-07,-4.018e-05,0,0
-0.0036484,-4.09e-05,1.21e-07,-3.9464e-05,0,0
-0.0036413,-4.06e-05,1.21e-07,-4.0241e-05,0,0
-0.003617,-4.06e-05,1.24e-07,-3.9181e-05,0,0
-0.0036136,-4.02e-05,1.22e-07,-3.9536e-05,0,0
-0.0035884,-4.02e-05,1.17e-07,-3.8643e-05,0,0
-0.0035835,-3.98e-05,1.22e-07,-3.9136e-05,0,0
-0.0035588,-3.98e-05,1.2e-07,-3.8196e-05,0,0
-0.0035585,-3.94e-05,1.22e-07,-3.8222e-05,0,0
-0.00353,-3.94e-05,1.21e-07,-3.893e-05,0,0
-0.003528,-3.9e-05,1.22e-07,-3.7853e-05,0,0
-0.0035019,-3.86e-05,1.2e-07,-3.8236e-05,0,0
-0.0035006,-3.9e-05,1.19e-07,-3.8422e-05,0,0
-0.0034744,-3.86e-05,1.17e-07,-3.7519e-05,0,0
-0.0034725,-3.82e-05,1.21e-07,-3.7744e-05,0,0
-0.0034436,-3.78e-05,1.16e-07,-3.7195e-05,0,0
-0.0034424,-3.82e-05,1.22e-07,-3.7341e-05,0,0
-0.0034141,-3.78e-05,1.23e-07,-3.6722e-05,0,0
-0.0034135,-3.74e-05,1.18e-07,-3.6791e-05,0,0
-0.0033873,-3.7e-05,1.17e-07,-3.598e-05,0,0
-0.0033849,-3.74e-05,1.25e-07,-3.6218e-05,0,0
-0.0033576,-3.66e-05,1.26e-07,-3.5535e-05,0,0
-0.0033571,-3.7e-05,1.26e-07,-3.5581e-05,0,0
-0.0033298,-3.66e-05,1.18e-07,-3.4927e-05,0,0
-0.0033258,-3.62e-05,1.19e-07,-3.5288e-05,0,0
-0.0033007,-3.58e-05,1.23e-07,-3.5628e-05,0,0
-0.0032985,-3.62e-05,1.22e-07,-3.4617e-05,0,0
-0.0032696,-3.58e-05,1.19e-07,-3.4103e-05,0,0
-0.0032691,-3.54e-05,1.21e-07,-3.4145e-05,0,0
-0.0032443,-3.5e-05,1.17e-07,-3.4325e-05,0,0
-0.0032371,-3.54e-05,1.23e-07,-3.3901e-05,0,0
-0.0032127,-3.5e-05,1.19e-07,-3.409e-05,0,0
-0.003212,-3.46e-05,1.24e-07,-3.418e-05,0,0
-0.0031848,-3.43e-05,1.2e-07,-3.3425e-05,0,0
-0.0031806,-3.46e-05,1.17e-07,-3.3955e-05,0,0
-0.0031538,-3.43e-05,1.24e-07,-3.311e-05,0,0
-0.0031526,-3.39e-05,1.19e-07,-3.3254e-05,0,0
-0.0031277,-3.35e-05,1.18e-07,-3.229e-05,0,0
-0.0031236,-3.39e-05,1.17e-07,-3.2707e-05,0,0
-0.003098,-3.31e-05,1.18e-07,-3.1836e-05,0,0
-0.003095,-3.35e-05,1.31e-07,-3.2125e-05,0,0
-0.0030702,-3.31e-05,1.16e-07,-3.2453e-05,0,0
-0.0030694,-3.27e-05,1.18e-07,-3.1287e-05,0,0
-0.0030429,-3.23e-05,1.21e-07,-3.1648e-05,0,0
-0.0030392,-3.27e-05,1.27e-07,-3.0874e-05,0,0
-0.0030147,-3.23e-05,1.18e-07,-3.1011e-05,0,0
-0.0030126,-3.19e-05,1.13e-07,-3.1254e-05,0,0
-0.0029855,-3.15e-05,1.26e-07,-3.0495e-05,0,0
-0.002984,-3.19e-05,1.21e-07,-3.0655e-05,0,0
-0.0029597,-3.15e-05,1.22e-07,-2.9679e-05,0,0
-0.0029572,-3.11e-05,1.18e-07,-2.9896e-05,0,0
-0.0029303,-3.07e-05,1.22e-07,-3.0418e-05,0,0
-0.0029287,-3.11e-05,1.18e-07,-2.9327e-05,0,0
-0.0029004,-3.07e-05,1.25e-07,-2.9965e-05,0,0
-0.0029004,-3.03e-05,1.2e-07,-2.9965e-05,0,0
-0.0028801,-2.99e-05,1.18e-07,-2.972e-05,0,0
-0.0028746,-3.03e-05,1.15e-07,-2.8989e-05,0,0
-0.0028485,-2.99e-05,1.22e-07,-2.8174e-05,0,0
-0.0028481,-2.95e-05,1.2e-07,-2.8209e-05,0,0
-0.0028217,-2.91e-05,1.2e-07,-2.8602e-05,0,0
-0.0028215,-2.95e-05,1.17e-07,-2.863e-05,0,0
-0.0027929,-2.91e-05,1.17e-07,-2.8004e-05,0,0
-0.0027919,-2.87e-05,1.31e-07,-2.8132e-05,0,0
