-0.0045674,-5e-05,1.1584e-07,-4.94e-05,1.18,0.04
-0.0045658,-5e-05,1.1772e-07,-4.9385e-05,4,0.34
-0.0045336,-4.9606e-05,1.1367e-07,-4.9072e-05,84.213,1
-0.0045298,-4.9606e-05,1.1865e-07,-4.9034e-05,2.7392,0
-0.0045007,-4.9213e-05,1.2445e-07,-4.8745e-05,0,0
-0.0045002,-4.9213e-05,1.2467e-07,-4.874e-05,0,0
-0.0044695,-4.8819e-05,1.1461e-07,-4.843e-05,0,0
-0.0044691,-4.8819e-05,1.1601e-07,-4.8426e-05,0,0
-0.0044366,-4.8425e-05,1.2397e-07,-4.8091e-05,0,0
-0.0044347,-4.8425e-05,1.2412e-07,-4.8072e-05,0,0
-0.0044048,-4.8031e-05,1.2134e-07,-4.7759e-05,0,0
-0.0044037,-4.8031e-05,1.1978e-07,-4.7748e-05,0,0
-0.0043726,-4.7638e-05,1.2073e-07,-4.7418e-05,0,0
-0.004372,-4.7638e-05,1.1801e-07,-4.7412e-05,0,0
-0.004344,-4.7244e-05,1.1398e-07,-4.7111e-05,0,0
-0.0043397,-4.7244e-05,1.1809e-07,-4.7065e-05,0,0
-0.0043065,-4.685e-05,1.2512e-07,-4.6703e-05,0,0
-0.0043062,-4.685e-05,1.208e-07,-4.67e-05,0,0
-0.0042758,-4.6457e-05,1.1767e-07,-4.6365e-05,0,0
-0.0042708,-4.6457e-05,1.1607e-07,-4.631e-05,0,0
-0.004242,-4.6063e-05,1.2018e-07,-4.5989e-05,0,0
-0.0042419,-4.6063e-05,1.1135e-07,-4.5988e-05,0,0
-0.0042132,-4.5669e-05,1.2712e-07,-4.5665e-05,0,0
-0.0042094,-4.5669e-05,1.2097e-07,-4.5622e-05,0,0
-0.0041805,-4.5276e-05,1.1327e-07,-4.5294e-05,0,0
-0.0041802,-4.5276e-05,1.1491e-07,-4.5291e-05,0,0
-0.0041504,-4.4882e-05,1.2503e-07,-4.495e-05,0,0
-0.0041456,-4.4882e-05,1.1718e-07,-4.4895e-05,0,0
-0.0041196,-4.4488e-05,1.1767e-07,-4.4595e-05,0,0
-0.0041179,-4.4488e-05,1.1521e-07,-4.4576e-05,0,0
-0.0040866,-4.4094e-05,1.2925e-07,-4.4212e-05,0,0
-0.004081,-4.4094e-05,1.2048e-07,-4.4147e-05,0,0
-0.0040559,-4.3701e-05,1.1647e-07,-4.3854e-05,0,0
-0.0040532,-4.3701e-05,1.1524e-07,-4.3822e-05,0,0
-0.0040214,-4.3307e-05,1.2221e-07,-4.3448e-05,0,0
-0.0040206,-4.3307e-05,1.2006e-07,-4.3438e-05,0,0
-0.0039933,-4.2913e-05,1.1876e-07,-4.3115e-05,0,0
-0.0039873,-4.2913e-05,1.2099e-07,-4.3044e-05,0,0
