-0.0042704,-5e-05,1.16e-07,-5.099e-05,0.0587,0.01
-0.0042414,-4.96e-05,1.15e-07,-5.0467e-05,1.46,0.1
-0.0042359,-5e-05,1.21e-07,-4.9898e-05,77.223,0.5
-0.0042112,-4.96e-05,1.21e-07,-5.0079e-05,1.3564,0.01
-0.0042105,-4.92e-05,1.26e-07,-5.0158e-05,38.439,0
-0.0041834,-4.92e-05,1.17e-07,-4.9441e-05,0,0
-0.004181,-4.88e-05,1.18e-07,-4.9691e-05,0,0
-0.0041533,-4.88e-05,1.21e-07,-4.904e-05,0,0
-0.0041528,-4.84e-05,1.2e-07,-4.9089e-05,0,0
-0.0041257,-4.84e-05,1.14e-07,-4.841e-05,0,0
-0.0041201,-4.8e-05,1.17e-07,-4.8974e-05,0,0
-0.004095,-4.76e-05,1.18e-07,-4.806e-05,0,0
-0.0040938,-4.8e-05,1.21e-07,-4.8169e-05,0,0
-0.0040662,-4.76e-05,1.18e-07,-4.7544e-05,0,0
-0.0040626,-4.72e-05,1.19e-07,-4.7875e-05,0,0
-0.0040343,-4.72e-05,1.31e-07,-4.7299e-05,0,0
-0.0040333,-4.69e-05,1.18e-07,-4.7393e-05,0,0
-0.004008,-4.69e-05,1.2e-07,-4.7741e-05,0,0
-0.0040022,-4.65e-05,1.22e-07,-4.7091e-05,0,0
-0.0039788,-4.65e-05,1.17e-07,-4.7216e-05,0,0
-0.0039723,-4.61e-05,1.19e-07,-4.6668e-05,0,0
-0.0039512,-4.61e-05,1.27e-07,-4.651e-05,0,0
-0.0039446,-4.57e-05,1.23e-07,-4.6033e-05,0,0
-0.0039185,-4.57e-05,1.16e-07,-4.643e-05,0,0
-0.0039114,-4.53e-05,1.15e-07,-4.5936e-05,0,0
-0.0038871,-4.53e-05,1.26e-07,-4.6226e-05,0,0
-0.0038857,-4.49e-05,1.21e-07,-4.5108e-05,0,0
-0.0038627,-4.49e-05,1.15e-07,-4.5109e-05,0,0
-0.0038549,-4.45e-05,1.2e-07,-4.4763e-05,0,0
-0.0038303,-4.45e-05,1.21e-07,-4.4956e-05,0,0
-0.0038281,-4.41e-05,1.22e-07,-4.5243e-05,0,0
-0.0038033,-4.41e-05,1.18e-07,-4.422e-05,0,0
-0.0037974,-4.37e-05,1.24e-07,-4.4933e-05,0,0
-0.0037713,-4.37e-05,1.2e-07,-4.401e-05,0,0
-0.0037703,-4.33e-05,1.18e-07,-4.4125e-05,0,0
-0.0037466,-4.33e-05,1.21e-07,-4.4371e-05,0,0
-0.0037385,-4.29e-05,1.21e-07,-4.3939e-05,0,0
-0.0037158,-4.29e-05,1.15e-07,-4.2744e-05,0,0
-0.0037087,-4.25e-05,1.18e-07,-4.3494e-05,0,0
-0.0036867,-4.25e-05,1.22e-07,-4.3519e-05,0,0
-0.0036821,-4.21e-05,1.17e-07,-4.2674e-05,0,0
-0.0036569,-4.21e-05,1.17e-07,-4.3068e-05,0,0
-0.0036501,-4.17e-05,1.28e-07,-4.248e-05,0,0
-0.0036256,-4.17e-05,1.23e-07,-4.1507e-05,0,0
-0.0036234,-4.13e-05,1.16e-07,-4.1707e-05,0,0
-0.0036004,-4.13e-05,1.18e-07,-4.1746e-05,0,0
-0.0035947,-4.09e-05,1.24e-07,-4.1167e-05,0,0
-0.0035679,-4.09e-05,1.21e-07,-4.1654e-05,0,0
-0.0035608,-4.06e-05,1.21e-07,-4.114e-05,0,0
-0.0035365,-4.06e-05,1.24e-07,-4.1459e-05,0,0
-0.0035331,-4.02e-05,1.22e-07,-4.0477e-05,0,0
-0.0035079,-4.02e-05,1.17e-07,-4.0813e-05,0,0
-0.003503,-3.98e-05,1.22e-07,-4.0066e-05,0,0
-0.0034783,-3.98e-05,1.2e-07,-4.0334e-05,0,0
-0.003478,-3.94e-05,1.22e-07,-4.0377e-05,0,0
-0.0034495,-3.94e-05,1.21e-07,-3.9752e-05,0,0
-0.0034475,-3.9e-05,1.22e-07,-4.003e-05,0,0
-0.0034214,-3.86e-05,1.2e-07,-3.9106e-05,0,0
-0.0034201,-3.9e-05,1.19e-07,-3.9255e-05,0,0
-0.0033939,-3.86e-05,1.17e-07,-3.8431e-05,0,0
-0.003392,-3.82e-05,1.21e-07,-3.8619e-05,0,0
-0.0033631,-3.78e-05,1.16e-07,-3.8083e-05,0,0
-0.0033619,-3.82e-05,1.22e-07,-3.8205e-05,0,0
-0.0033336,-3.78e-05,1.23e-07,-3.761e-05,0,0
-0.003333,-3.74e-05,1.18e-07,-3.7668e-05,0,0
