-0.026567,-0.0005,1.0014e-05,-0.00050285,52.832,0.58258
-0.026351,-0.00049606,9.9373e-06,-0.00049877,0.27658,0
-0.026153,-0.00049213,9.8585e-06,-0.00049502,0,0
-0.025959,-0.00048819,9.78e-06,-0.00049135,0,0
-0.025905,-0.0005,1.0013e-05,-0.00049032,0,0
-0.025781,-0.00049606,9.9374e-06,-0.00048798,0,0
-0.025748,-0.00048425,9.6994e-06,-0.00048735,0,0
-0.025576,-0.00049213,9.8582e-06,-0.0004841,0,0
-0.025544,-0.00048031,9.6208e-06,-0.00048349,0,0
-0.025394,-0.00048819,9.7801e-06,-0.00048065,0,0
-0.025335,-0.00047638,9.5442e-06,-0.00047954,0,0
-0.025188,-0.00048425,9.7012e-06,-0.00047675,0,0
-0.02512,-0.00047244,9.4647e-06,-0.00047547,0,0
-0.024976,-0.00048031,9.6202e-06,-0.00047274,0,0
-0.024884,-0.0004685,9.387e-06,-0.000471,0,0
-0.024783,-0.00047638,9.542e-06,-0.00046909,0,0
-0.024674,-0.00046457,9.3067e-06,-0.00046702,0,0
-0.024582,-0.00047244,9.464e-06,-0.00046528,0,0
-0.024474,-0.00046063,9.2269e-06,-0.00046324,0,0
-0.024347,-0.0004685,9.3854e-06,-0.00046083,0,0
-0.024268,-0.00045669,9.1503e-06,-0.00045934,0,0
-0.024151,-0.00046457,9.3067e-06,-0.00045712,0,0
-0.024059,-0.00045276,9.0727e-06,-0.00045538,0,0
-0.023948,-0.00046063,9.2274e-06,-0.00045328,0,0
-0.023845,-0.00044882,8.9922e-06,-0.00045133,0,0
-0.023749,-0.00045669,9.1496e-06,-0.00044952,0,0
-0.023644,-0.00044488,8.9129e-06,-0.00044753,0,0
-0.023548,-0.00045276,9.0717e-06,-0.00044571,0,0
-0.02344,-0.00044094,8.8356e-06,-0.00044367,0,0
-0.023341,-0.00044882,8.9941e-06,-0.00044179,0,0
-0.023221,-0.00043701,8.758e-06,-0.00043952,0,0
-0.023129,-0.00044488,8.9143e-06,-0.00043778,0,0
-0.023013,-0.00043307,8.6773e-06,-0.00043558,0,0
-0.022939,-0.00044094,8.8364e-06,-0.00043418,0,0
-0.022812,-0.00042913,8.5983e-06,-0.00043178,0,0
-0.022735,-0.00043701,8.7568e-06,-0.00043032,0,0
-0.022603,-0.0004252,8.5222e-06,-0.00042782,0,0
-0.022533,-0.00043307,8.6768e-06,-0.0004265,0,0
-0.022385,-0.00042126,8.4429e-06,-0.0004237,0,0
-0.02238,-0.00042913,8.5994e-06,-0.0004236,0,0
-0.022181,-0.00041732,8.3634e-06,-0.00041984,0,0
-0.022176,-0.0004252,8.5222e-06,-0.00041974,0,0
-0.021975,-0.00041339,8.2855e-06,-0.00041594,0,0
-0.021953,-0.00042126,8.442e-06,-0.00041552,0,0
-0.021771,-0.00040945,8.2081e-06,-0.00041208,0,0
-0.021752,-0.00041732,8.3623e-06,-0.00041172,0,0
-0.02155,-0.00041339,8.2851e-06,-0.00040789,0,0
-0.021536,-0.00040551,8.1283e-06,-0.00040763,0,0
-0.021348,-0.00040945,8.2078e-06,-0.00040407,0,0
-0.021321,-0.00040157,8.0512e-06,-0.00040356,0,0
-0.021116,-0.00040551,8.1269e-06,-0.00039968,0,0
-0.021105,-0.00039764,7.97e-06,-0.00039947,0,0
-0.020918,-0.00040157,8.0488e-06,-0.00039593,0,0
-0.020906,-0.0003937,7.8915e-06,-0.0003957,0,0
-0.020706,-0.00039764,7.9728e-06,-0.00039192,0,0
-0.020692,-0.00038976,7.8157e-06,-0.00039165,0,0
-0.020478,-0.00038583,7.7353e-06,-0.0003876,0,0
-0.020472,-0.0003937,7.8934e-06,-0.00038749,0,0
-0.020291,-0.00038976,7.8132e-06,-0.00038406,0,0
-0.020273,-0.00038189,7.6555e-06,-0.00038372,0,0
-0.020089,-0.00038583,7.7342e-06,-0.00038024,0,0
-0.020071,-0.00037795,7.5785e-06,-0.0003799,0,0
-0.019872,-0.00037402,7.5006e-06,-0.00037613,0,0
-0.019852,-0.00038189,7.6559e-06,-0.00037575,0,0
-0.019679,-0.00037795,7.5801e-06,-0.00037248,0,0
-0.019655,-0.00037008,7.4224e-06,-0.00037203,0,0
-0.019493,-0.00037402,7.5008e-06,-0.00036896,0,0
-0.019445,-0.00036614,7.3415e-06,-0.00036805,0,0
-0.01928,-0.00037008,7.4228e-06,-0.00036493,0,0
-0.019239,-0.0003622,7.2647e-06,-0.00036415,0,0
