-2.99E-05,6.01E-07,-0.0020009,1.23E-05,,,
-2.95E-05,5.93E-07,-0.0019739,1.17E-05,,,
-2.91E-05,5.85E-07,-0.0019453,1.17E-05,,,
-2.87E-05,5.77E-07,-0.0019194,1.21E-05,,,
-2.83E-05,5.69E-07,-0.0018894,1.16E-05,,,
-2.80E-05,5.61E-07,-0.0018616,1.21E-05,,,
-2.76E-05,5.53E-07,-0.0018325,1.26E-05,,,
-2.72E-05,5.46E-07,-0.0018076,1.22E-05,,,
-2.68E-05,5.38E-07,-0.0017818,1.16E-05,,,
-2.64E-05,5.30E-07,-0.0017528,1.22E-05,,,
-2.60E-05,5.22E-07,-0.0017279,1.20E-05,,,
-2.56E-05,5.14E-07,-0.0016977,1.24E-05,,,
-2.52E-05,5.06E-07,-0.0016756,1.19E-05,,,
-2.48E-05,4.99E-07,-0.0016456,1.19E-05,,,
-2.44E-05,4.91E-07,-0.001622,1.27E-05,,,
-2.40E-05,4.83E-07,-0.0015973,1.17E-05,,,
-2.36E-05,4.75E-07,-0.0015694,1.22E-05,,,
-2.32E-05,4.67E-07,-0.0015427,1.13E-05,,,
-2.28E-05,4.59E-07,-0.0015196,1.23E-05,,,
-2.24E-05,4.52E-07,-0.001499,1.16E-05,,,
-2.20E-05,4.44E-07,-0.0014695,1.22E-05,,,
-2.17E-05,4.36E-07,-0.0014445,1.21E-05,,,
-2.13E-05,4.28E-07,-0.0014176,1.21E-05,,,
-2.09E-05,4.20E-07,-0.0013957,1.19E-05,,,
-2.05E-05,4.12E-07,-0.0013722,1.14E-05,,,
-2.01E-05,4.05E-07,-0.0013467,1.25E-05,,,
-1.97E-05,3.97E-07,-0.001322,1.18E-05,,,
-1.93E-05,3.89E-07,-0.0012953,1.22E-05,,,
-1.89E-05,3.81E-07,-0.0012746,1.24E-05,,,
-1.85E-05,3.73E-07,-0.0012497,1.18E-05,,,
-1.81E-05,3.66E-07,-0.0012306,1.17E-05,,,
-1.77E-05,3.58E-07,-0.0012077,1.16E-05,,,
-1.73E-05,3.50E-07,-0.0011843,1.22E-05,,,
-1.69E-05,3.42E-07,-0.0011644,1.23E-05,,,
-1.65E-05,3.34E-07,-0.0011392,1.22E-05,,,
-1.61E-05,3.27E-07,-0.0011202,1.18E-05,,,
-1.57E-05,3.19E-07,-0.001098,1.17E-05,,,
-1.54E-05,3.11E-07,-0.0010764,1.25E-05,,,
-1.50E-05,3.03E-07,-0.0010541,1.16E-05,,,
-1.46E-05,2.96E-07,-0.0010354,1.17E-05,,,
-1.42E-05,2.88E-07,-0.0010165,1.17E-05,,,
-1.38E-05,2.80E-07,-0.00099562,1.24E-05,,,
-1.34E-05,2.72E-07,-0.00097863,1.17E-05,,,
-1.30E-05,2.65E-07,-0.00095852,1.23E-05,,,
-1.26E-05,2.57E-07,-0.00094143,1.20E-05,,,
-1.22E-05,2.49E-07,-0.00091809,1.14E-05,,,
-1.18E-05,2.41E-07,-0.0009051,1.22E-05,,,
-1.14E-05,2.34E-07,-0.00088303,1.18E-05,,,
-1.10E-05,2.26E-07,-0.00086232,1.25E-05,,,
-1.06E-05,2.18E-07,-0.0008508,1.12E-05,,,
-1.02E-05,2.11E-07,-0.0008341,1.19E-05,,,
-9.84E-06,2.03E-07,-0.00081682,1.22E-05,,,
-9.45E-06,1.95E-07,-0.00079787,1.15E-05,,,
-9.06E-06,1.88E-07,-0.00078234,1.15E-05,,,
-8.66E-06,1.80E-07,-0.00076584,1.15E-05,,,
-8.27E-06,1.73E-07,-0.00074846,1.22E-05,,,
-7.87E-06,1.65E-07,-0.00073508,1.19E-05,,,
-7.48E-06,1.58E-07,-0.0007175,1.21E-05,,,
-7.09E-06,1.50E-07,-0.00070354,1.20E-05,,,
-6.69E-06,1.43E-07,-0.00068488,1.21E-05,,,
-6.30E-06,1.36E-07,-0.00068371,1.17E-05,,,
-5.91E-06,1.28E-07,-0.00067766,1.14E-05,,,
-5.51E-06,1.21E-07,-0.00067687,1.25E-05,,,
-5.12E-06,1.14E-07,-0.00067502,1.19E-05,,,
-4.72E-06,1.07E-07,-0.00066916,1.18E-05,,,
-4.33E-06,1.00E-07,-0.00066721,1.19E-05,,,
-3.94E-06,9.33E-08,-0.00066545,1.26E-05,,,
-3.54E-06,8.67E-08,-0.00066574,1.17E-05,,,
-3.15E-06,8.04E-08,-0.00066066,1.19E-05,,,
-2.76E-06,7.44E-08,-0.00066242,1.22E-05,,,
-2.36E-06,6.88E-08,-0.00065666,1.16E-05,,,
-1.97E-06,6.36E-08,-0.00043312,1.24E-05,,,
-1.57E-06,5.91E-08,-0.00040051,1.19E-05,,,
-1.18E-06,5.53E-08,-0.00034963,1.29E-05,,,
-7.87E-07,5.24E-08,-0.0002799,1.17E-05,,,
-3.94E-07,5.06E-08,-9.36E-05,3.10E-05,,,
0,5.00E-08,0.00084764,8.32E-05,,,
3.94E-07,5.06E-08,0.0016815,2.34E-05,,,
7.87E-07,5.24E-08,0.0018435,1.39E-05,,,
1.18E-06,5.53E-08,0.0019171,1.20E-05,,,
1.57E-06,5.91E-08,0.0019638,1.25E-05,,,
1.97E-06,6.36E-08,0.0019963,1.21E-05,,,
2.36E-06,6.88E-08,0.0020228,1.23E-05,,,
2.76E-06,7.44E-08,0.0020331,1.13E-05,,,
3.15E-06,8.04E-08,0.0020468,1.15E-05,,,
3.54E-06,8.67E-08,0.0020521,1.20E-05,,,
3.94E-06,9.33E-08,0.0022248,1.21E-05,,,
4.33E-06,1.00E-07,0.0022271,1.23E-05,,,
4.72E-06,1.07E-07,0.0022299,1.19E-05,,,
5.12E-06,1.14E-07,0.0022308,1.23E-05,,,
5.51E-06,1.21E-07,0.0022316,1.19E-05,,,
5.91E-06,1.28E-07,0.0022346,1.22E-05,,,
6.30E-06,1.36E-07,0.0022356,1.22E-05,,,
6.69E-06,1.43E-07,0.0022458,1.19E-05,,,
7.09E-06,1.50E-07,0.0022572,1.28E-05,,,
7.48E-06,1.58E-07,0.0022754,1.16E-05,,,
7.87E-06,1.65E-07,0.002291,1.22E-05,,,
8.27E-06,1.73E-07,0.0023076,1.15E-05,,,
8.66E-06,1.80E-07,0.0023252,1.23E-05,,,
9.06E-06,1.88E-07,0.0023414,1.10E-05,,,
9.45E-06,1.95E-07,0.0023609,1.18E-05,,,
9.84E-06,2.03E-07,0.002374,1.23E-05,,,
1.02E-05,2.11E-07,0.0023922,1.20E-05,,,
1.06E-05,2.18E-07,0.002407,1.25E-05,,,
1.10E-05,2.26E-07,0.0024241,1.21E-05,,,
1.14E-05,2.34E-07,0.0024436,1.17E-05,,,
1.18E-05,2.41E-07,0.002459,1.20E-05,,,
1.22E-05,2.49E-07,0.002479,1.14E-05,,,
1.26E-05,2.57E-07,0.0024945,1.21E-05,,,
1.30E-05,2.65E-07,0.0025156,1.17E-05,,,
1.34E-05,2.72E-07,0.0025319,1.22E-05,,,
1.38E-05,2.80E-07,0.0025527,1.23E-05,,,
1.42E-05,2.88E-07,0.0025742,1.29E-05,,,
1.46E-05,2.96E-07,0.0025898,1.14E-05,,,
1.50E-05,3.03E-07,0.0026127,1.20E-05,,,
1.54E-05,3.11E-07,0.0026316,1.18E-05,,,
1.57E-05,3.19E-07,0.002658,1.16E-05,,,
1.61E-05,3.27E-07,0.0026749,1.23E-05,,,
1.65E-05,3.34E-07,0.0026991,1.18E-05,,,
1.69E-05,3.42E-07,0.0027188,1.35E-05,,,
1.73E-05,3.50E-07,0.0027398,1.24E-05,,,
1.77E-05,3.58E-07,0.0027643,1.17E-05,,,
1.81E-05,3.66E-07,0.0027851,1.17E-05,,,
1.85E-05,3.73E-07,0.0028108,1.28E-05,,,
1.89E-05,3.81E-07,0.0028318,1.21E-05,,,
1.93E-05,3.89E-07,0.0028587,1.19E-05,,,
1.97E-05,3.97E-07,0.0028796,1.22E-05,,,
2.01E-05,4.05E-07,0.0029022,1.16E-05,,,
2.05E-05,4.12E-07,0.0029287,1.21E-05,,,
2.09E-05,4.20E-07,0.002951,1.19E-05,,,
2.13E-05,4.28E-07,0.0029748,1.16E-05,,,
2.17E-05,4.36E-07,0.0029974,1.24E-05,,,
2.20E-05,4.44E-07,0.0030318,1.20E-05,,,
2.24E-05,4.52E-07,0.0030548,1.25E-05,,,
2.28E-05,4.59E-07,0.0030813,1.19E-05,,,
2.32E-05,4.67E-07,0.0031054,1.24E-05,,,
2.36E-05,4.75E-07,0.0031311,1.18E-05,,,
2.40E-05,4.83E-07,0.0031567,1.20E-05,,,
2.44E-05,4.91E-07,0.0031831,1.21E-05,,,
2.48E-05,4.99E-07,0.0032103,1.26E-05,,,
2.52E-05,5.06E-07,0.0032326,1.23E-05,,,
2.56E-05,5.14E-07,0.0032644,1.21E-05,,,
2.60E-05,5.22E-07,0.0032863,1.24E-05,,,
2.64E-05,5.30E-07,0.0033135,1.20E-05,,,
2.68E-05,5.38E-07,0.0033429,1.22E-05,,,
2.72E-05,5.46E-07,0.0033673,1.14E-05,,,
2.76E-05,5.53E-07,0.0033972,1.21E-05,,,
2.80E-05,5.61E-07,0.0034201,1.18E-05,,,
2.83E-05,5.69E-07,0.0034548,1.19E-05,,,
2.87E-05,5.77E-07,0.0034793,1.22E-05,,,
2.91E-05,5.85E-07,0.0035078,1.17E-05,,,
2.95E-05,5.93E-07,0.0035351,1.21E-05,,,
2.99E-05,6.01E-07,0.0035603,1.20E-05,,,
3.03E-05,6.08E-07,0.0035933,1.20E-05,,,
3.07E-05,6.16E-07,0.0036144,1.15E-05,,,
3.11E-05,6.24E-07,0.0036474,1.24E-05,,,
3.15E-05,6.32E-07,0.0036721,1.20E-05,,,
3.19E-05,6.40E-07,0.0037045,1.21E-05,,,
3.23E-05,6.48E-07,0.0037299,1.23E-05,,,
3.27E-05,6.55E-07,0.0037584,1.23E-05,,,
3.31E-05,6.63E-07,0.0037872,1.30E-05,,,
3.35E-05,6.71E-07,0.0038134,1.16E-05,,,
3.39E-05,6.79E-07,0.0038446,1.25E-05,,,
3.43E-05,6.87E-07,0.003869,1.16E-05,,,
3.46E-05,6.95E-07,0.0039058,1.19E-05,,,
3.50E-05,7.03E-07,0.0039304,1.22E-05,,,
3.54E-05,7.10E-07,0.0039601,1.21E-05,,,
3.58E-05,7.18E-07,0.0039874,1.28E-05,,,
3.62E-05,7.26E-07,0.0040136,1.18E-05,,,
3.66E-05,7.34E-07,0.0040456,1.19E-05,,,
3.70E-05,7.42E-07,0.0040726,1.16E-05,,,
3.74E-05,7.50E-07,0.0041021,1.24E-05,,,
3.78E-05,7.58E-07,0.0041281,1.15E-05,,,
3.82E-05,7.65E-07,0.0041606,1.17E-05,,,
3.86E-05,7.73E-07,0.0041859,1.23E-05,,,
3.90E-05,7.81E-07,0.0042172,1.15E-05,,,
3.94E-05,7.89E-07,0.0042419,1.21E-05,,,
3.98E-05,7.97E-07,0.0042708,1.14E-05,,,
4.02E-05,8.05E-07,0.0042987,1.31E-05,,,
4.06E-05,8.13E-07,0.004325,1.17E-05,,,
4.09E-05,8.20E-07,0.0043621,1.27E-05,,,
4.13E-05,8.28E-07,0.0043881,1.20E-05,,,
4.17E-05,8.36E-07,0.0044216,1.16E-05,,,
4.21E-05,8.44E-07,0.0044462,1.18E-05,,,
4.25E-05,8.52E-07,0.004478,1.20E-05,,,
4.29E-05,8.60E-07,0.0045059,1.23E-05,,,
4.33E-05,8.68E-07,0.004535,1.15E-05,,,
4.37E-05,8.75E-07,0.0045666,1.21E-05,,,
4.41E-05,8.83E-07,0.0045953,1.20E-05,,,
4.45E-05,8.91E-07,0.0046266,1.23E-05,,,
4.49E-05,8.99E-07,0.0046549,1.24E-05,,,
4.53E-05,9.07E-07,0.0046835,1.19E-05,,,
4.57E-05,9.15E-07,0.004713,1.27E-05,,,
4.61E-05,9.23E-07,0.0047399,1.16E-05,,,
4.65E-05,9.30E-07,0.0047714,1.30E-05,,,
4.69E-05,9.38E-07,0.0047999,1.20E-05,,,
4.72E-05,9.46E-07,0.0048348,1.21E-05,,,
4.76E-05,9.54E-07,0.0048621,1.22E-05,,,
4.80E-05,9.62E-07,0.0048959,1.19E-05,,,
4.84E-05,9.70E-07,0.004923,1.29E-05,,,
4.88E-05,9.78E-07,0.0049508,1.21E-05,,,
4.92E-05,9.86E-07,0.0049828,1.23E-05,,,
4.96E-05,9.93E-07,0.0050082,1.18E-05,,,
5.00E-05,1.00E-06,0.005042,1.27E-05,,,
5.00E-05,1.00E-06,0.0050409,1.20E-05,,,
4.96E-05,9.93E-07,0.0050074,1.20E-05,,,
4.92E-05,9.86E-07,0.0049837,1.16E-05,,,
4.88E-05,9.78E-07,0.0049525,1.24E-05,,,
4.84E-05,9.70E-07,0.0049214,1.19E-05,,,
4.80E-05,9.62E-07,0.0048959,1.21E-05,,,
4.76E-05,9.54E-07,0.0048626,1.17E-05,,,
4.72E-05,9.46E-07,0.0048396,1.23E-05,,,
4.69E-05,9.38E-07,0.0048085,1.22E-05,,,
4.65E-05,9.30E-07,0.0047764,1.21E-05,,,
4.61E-05,9.23E-07,0.0047454,1.27E-05,,,
4.57E-05,9.15E-07,0.0047183,1.19E-05,,,
4.53E-05,9.07E-07,0.0046877,1.24E-05,,,
4.49E-05,8.99E-07,0.0046589,1.18E-05,,,
4.45E-05,8.91E-07,0.0046266,1.25E-05,,,
4.41E-05,8.83E-07,0.0045965,1.19E-05,,,
4.37E-05,8.75E-07,0.0045694,1.21E-05,,,
4.33E-05,8.68E-07,0.0045369,1.15E-05,,,
4.29E-05,8.60E-07,0.0045125,1.20E-05,,,
4.25E-05,8.52E-07,0.0044809,1.17E-05,,,
4.21E-05,8.44E-07,0.0044548,1.17E-05,,,
4.17E-05,8.36E-07,0.0044232,1.26E-05,,,
4.13E-05,8.28E-07,0.0043929,1.16E-05,,,
4.09E-05,8.20E-07,0.0043644,1.28E-05,,,
4.06E-05,8.13E-07,0.0043318,1.15E-05,,,
4.02E-05,8.05E-07,0.0043024,1.16E-05,,,
3.98E-05,7.97E-07,0.0042726,1.15E-05,,,
3.94E-05,7.89E-07,0.0042458,1.24E-05,,,
3.90E-05,7.81E-07,0.0042154,1.14E-05,,,
3.86E-05,7.73E-07,0.0041888,1.24E-05,,,
3.82E-05,7.65E-07,0.004158,1.18E-05,,,
3.78E-05,7.58E-07,0.0041324,1.18E-05,,,
3.74E-05,7.50E-07,0.0041015,1.24E-05,,,
3.70E-05,7.42E-07,0.0040724,1.17E-05,,,
3.66E-05,7.34E-07,0.0040449,1.30E-05,,,
3.62E-05,7.26E-07,0.0040138,1.15E-05,,,
3.58E-05,7.18E-07,0.0039877,1.25E-05,,,
3.54E-05,7.10E-07,0.0039559,1.12E-05,,,
3.50E-05,7.03E-07,0.0039304,1.19E-05,,,
3.46E-05,6.95E-07,0.0039008,1.24E-05,,,
3.43E-05,6.87E-07,0.0038719,1.18E-05,,,
3.39E-05,6.79E-07,0.0038401,1.25E-05,,,
3.35E-05,6.71E-07,0.0038132,1.20E-05,,,
3.31E-05,6.63E-07,0.003785,1.22E-05,,,
3.27E-05,6.55E-07,0.0037561,1.15E-05,,,
3.23E-05,6.48E-07,0.0037305,1.26E-05,,,
3.19E-05,6.40E-07,0.003698,1.19E-05,,,
3.15E-05,6.32E-07,0.0036742,1.22E-05,,,
3.11E-05,6.24E-07,0.0036447,1.20E-05,,,
3.07E-05,6.16E-07,0.0036198,1.18E-05,,,
3.03E-05,6.08E-07,0.0035898,1.19E-05,,,
2.99E-05,6.01E-07,0.003566,1.17E-05,,,
2.95E-05,5.93E-07,0.0035345,1.24E-05,,,
2.91E-05,5.85E-07,0.00351,1.17E-05,,,
2.87E-05,5.77E-07,0.0034824,1.31E-05,,,
2.83E-05,5.69E-07,0.0034579,1.15E-05,,,
2.80E-05,5.61E-07,0.0034272,1.25E-05,,,
2.76E-05,5.53E-07,0.0033962,1.19E-05,,,
2.72E-05,5.46E-07,0.0033754,1.15E-05,,,
2.68E-05,5.38E-07,0.0033454,1.28E-05,,,
2.64E-05,5.30E-07,0.0033198,1.18E-05,,,
2.60E-05,5.22E-07,0.003294,1.20E-05,,,
2.56E-05,5.14E-07,0.0032638,1.21E-05,,,
2.52E-05,5.06E-07,0.0032396,1.27E-05,,,
2.48E-05,4.99E-07,0.0032069,1.20E-05,,,
2.44E-05,4.91E-07,0.003184,1.19E-05,,,
2.40E-05,4.83E-07,0.0031564,1.19E-05,,,
2.36E-05,4.75E-07,0.0031342,1.18E-05,,,
2.32E-05,4.67E-07,0.0031053,1.19E-05,,,
2.28E-05,4.59E-07,0.0030809,1.19E-05,,,
2.24E-05,4.52E-07,0.0030586,1.23E-05,,,
2.20E-05,4.44E-07,0.0030302,1.19E-05,,,
2.17E-05,4.36E-07,0.0030038,1.27E-05,,,
2.13E-05,4.28E-07,0.0029776,1.20E-05,,,
2.09E-05,4.20E-07,0.002955,1.22E-05,,,
2.05E-05,4.12E-07,0.0029297,1.21E-05,,,
2.01E-05,4.05E-07,0.0029096,1.22E-05,,,
1.97E-05,3.97E-07,0.0028832,1.22E-05,,,
1.93E-05,3.89E-07,0.0028599,1.14E-05,,,
1.89E-05,3.81E-07,0.0028351,1.20E-05,,,
1.85E-05,3.73E-07,0.0028118,1.18E-05,,,
1.81E-05,3.66E-07,0.0027906,1.18E-05,,,
1.77E-05,3.58E-07,0.002764,1.18E-05,,,
1.73E-05,3.50E-07,0.0027465,1.19E-05,,,
1.69E-05,3.42E-07,0.0027232,1.20E-05,,,
1.65E-05,3.34E-07,0.0027031,1.15E-05,,,
1.61E-05,3.27E-07,0.0026793,1.21E-05,,,
1.57E-05,3.19E-07,0.002658,1.19E-05,,,
1.54E-05,3.11E-07,0.0026352,1.25E-05,,,
1.50E-05,3.03E-07,0.0026134,1.18E-05,,,
1.46E-05,2.96E-07,0.0025953,1.20E-05,,,
1.42E-05,2.88E-07,0.0025751,1.21E-05,,,
1.38E-05,2.80E-07,0.0025574,1.23E-05,,,
1.34E-05,2.72E-07,0.002536,1.21E-05,,,
1.30E-05,2.65E-07,0.0025192,1.17E-05,,,
1.26E-05,2.57E-07,0.0025034,1.20E-05,,,
1.22E-05,2.49E-07,0.0024847,1.20E-05,,,
1.18E-05,2.41E-07,0.0024681,1.23E-05,,,
1.14E-05,2.34E-07,0.0024463,1.20E-05,,,
1.10E-05,2.26E-07,0.0024322,1.21E-05,,,
1.06E-05,2.18E-07,0.0024118,1.19E-05,,,
1.02E-05,2.11E-07,0.0023965,1.19E-05,,,
9.84E-06,2.03E-07,0.0023776,1.21E-05,,,
9.45E-06,1.95E-07,0.0023596,1.17E-05,,,
9.06E-06,1.88E-07,0.0023459,1.16E-05,,,
8.66E-06,1.80E-07,0.0023295,1.16E-05,,,
8.27E-06,1.73E-07,0.0023147,1.26E-05,,,
7.87E-06,1.65E-07,0.0022961,1.19E-05,,,
7.48E-06,1.58E-07,0.0022831,1.21E-05,,,
7.09E-06,1.50E-07,0.0022648,1.27E-05,,,
6.69E-06,1.43E-07,0.0022525,1.16E-05,,,
6.30E-06,1.36E-07,0.0022459,1.20E-05,,,
5.91E-06,1.28E-07,0.0022424,1.18E-05,,,
5.51E-06,1.21E-07,0.0022419,1.24E-05,,,
5.12E-06,1.14E-07,0.0022377,1.23E-05,,,
4.72E-06,1.07E-07,0.0022381,1.18E-05,,,
4.33E-06,1.00E-07,0.0022329,1.20E-05,,,
3.94E-06,9.33E-08,0.0022372,1.17E-05,,,
3.54E-06,8.67E-08,0.0022312,1.20E-05,,,
3.15E-06,8.04E-08,0.0022296,1.17E-05,,,
2.76E-06,7.44E-08,0.0022261,1.18E-05,,,
2.36E-06,6.88E-08,0.0022209,1.19E-05,,,
1.97E-06,6.36E-08,0.001998,1.22E-05,,,
1.57E-06,5.91E-08,0.0019653,1.17E-05,,,
1.18E-06,5.53E-08,0.0019218,1.25E-05,,,
7.87E-07,5.24E-08,0.0018466,1.43E-05,,,
3.94E-07,5.06E-08,0.0016777,1.94E-05,,,
0,5.00E-08,0.00088553,8.73E-05,,,
-3.94E-07,5.06E-08,-0.00010939,1.56E-05,,,
-7.87E-07,5.24E-08,-0.00027316,1.47E-05,,,
-1.18E-06,5.53E-08,-0.0003548,1.16E-05,,,
-1.57E-06,5.91E-08,-0.00039621,1.19E-05,,,
-1.97E-06,6.36E-08,-0.00043283,1.20E-05,,,
-2.36E-06,6.88E-08,-0.00045588,1.17E-05,,,
-2.76E-06,7.44E-08,-0.00047424,1.27E-05,,,
-3.15E-06,8.04E-08,-0.00048498,1.16E-05,,,
-3.54E-06,8.67E-08,-0.00049055,1.25E-05,,,
-3.94E-06,9.33E-08,-0.00066662,1.17E-05,,,
-4.33E-06,1.00E-07,-0.0006673,1.22E-05,,,
-4.72E-06,1.07E-07,-0.00067209,1.20E-05,,,
-5.12E-06,1.14E-07,-0.00066789,1.17E-05,,,
-5.51E-06,1.21E-07,-0.00067424,1.27E-05,,,
-5.91E-06,1.28E-07,-0.00067453,1.22E-05,,,
-6.30E-06,1.36E-07,-0.00067834,1.20E-05,,,
-6.69E-06,1.43E-07,-0.00068312,1.14E-05,,,
-7.09E-06,1.50E-07,-0.0006968,1.22E-05,,,
-7.48E-06,1.58E-07,-0.00071691,1.21E-05,,,
-7.87E-06,1.65E-07,-0.00072922,1.20E-05,,,
-8.27E-06,1.73E-07,-0.00074572,1.23E-05,,,
-8.66E-06,1.80E-07,-0.00076311,1.17E-05,,,
-9.06E-06,1.88E-07,-0.00077932,1.20E-05,,,
-9.45E-06,1.95E-07,-0.00079484,1.18E-05,,,
-9.84E-06,2.03E-07,-0.00080783,1.25E-05,,,
-1.02E-05,2.11E-07,-0.00082648,1.21E-05,,,
-1.06E-05,2.18E-07,-0.00084348,1.18E-05,,,
-1.10E-05,2.26E-07,-0.0008591,1.18E-05,,,
-1.14E-05,2.34E-07,-0.00087561,1.20E-05,,,
-1.18E-05,2.41E-07,-0.00089641,1.24E-05,,,
-1.22E-05,2.49E-07,-0.0009133,1.20E-05,,,
-1.26E-05,2.57E-07,-0.00093068,1.22E-05,,,
-1.30E-05,2.65E-07,-0.0009507,1.23E-05,,,
-1.34E-05,2.72E-07,-0.00096682,1.21E-05,,,
-1.38E-05,2.80E-07,-0.00098947,1.19E-05,,,
-1.42E-05,2.88E-07,-0.0010014,1.20E-05,,,
-1.46E-05,2.96E-07,-0.0010259,1.15E-05,,,
-1.50E-05,3.03E-07,-0.001044,1.19E-05,,,
-1.54E-05,3.11E-07,-0.0010671,1.23E-05,,,
-1.57E-05,3.19E-07,-0.0010897,1.17E-05,,,
-1.61E-05,3.27E-07,-0.001108,1.23E-05,,,
-1.65E-05,3.34E-07,-0.0011321,1.12E-05,,,
-1.69E-05,3.42E-07,-0.0011516,1.19E-05,,,
-1.73E-05,3.50E-07,-0.0011751,1.20E-05,,,
-1.77E-05,3.58E-07,-0.0011963,1.13E-05,,,
-1.81E-05,3.66E-07,-0.00122,1.29E-05,,,
-1.85E-05,3.73E-07,-0.0012404,1.19E-05,,,
-1.89E-05,3.81E-07,-0.0012665,1.19E-05,,,
-1.93E-05,3.89E-07,-0.0012911,1.16E-05,,,
-1.97E-05,3.97E-07,-0.0013103,1.19E-05,,,
-2.01E-05,4.05E-07,-0.0013345,1.15E-05,,,
-2.05E-05,4.12E-07,-0.0013559,1.20E-05,,,
-2.09E-05,4.20E-07,-0.0013835,1.21E-05,,,
-2.13E-05,4.28E-07,-0.0014043,1.11E-05,,,
-2.17E-05,4.36E-07,-0.0014297,1.23E-05,,,
-2.20E-05,4.44E-07,-0.0014577,1.19E-05,,,
-2.24E-05,4.52E-07,-0.0014824,1.21E-05,,,
-2.28E-05,4.59E-07,-0.0015097,1.21E-05,,,
-2.32E-05,4.67E-07,-0.0015315,1.22E-05,,,
-2.36E-05,4.75E-07,-0.0015609,1.22E-05,,,
-2.40E-05,4.83E-07,-0.001585,1.17E-05,,,
-2.44E-05,4.91E-07,-0.0016096,1.22E-05,,,
-2.48E-05,4.99E-07,-0.0016375,1.17E-05,,,
-2.52E-05,5.06E-07,-0.0016642,1.19E-05,,,
-2.56E-05,5.14E-07,-0.0016915,1.17E-05,,,
-2.60E-05,5.22E-07,-0.0017164,1.22E-05,,,
-2.64E-05,5.30E-07,-0.0017452,1.21E-05,,,
-2.68E-05,5.38E-07,-0.0017706,1.17E-05,,,
-2.72E-05,5.46E-07,-0.0017992,1.24E-05,,,
-2.76E-05,5.53E-07,-0.0018233,1.19E-05,,,
-2.80E-05,5.61E-07,-0.0018518,1.22E-05,,,
-2.83E-05,5.69E-07,-0.0018811,1.23E-05,,,
