N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
100,1.2,3,0.005,0.1,50000,100,0,1,0,4,FALSE,FALSE,data,FALSE,,1,TRUE,50,FALSE,FALSE,50000,50000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,c_v,std_c_v,chi,std_chi,,,,,,,,,,,,,,
2.29,50000.00,-1.26,0.03,-0.03,0.10,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.29,50000.00,-1.26,0.03,-0.07,0.20,0.00,0.00,0.02,0.00,,,,,,,,,,,,,,
2.30,50000.00,-1.25,0.03,-0.10,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.30,50000.00,-1.24,0.03,-0.03,0.19,0.00,0.00,0.02,0.00,,,,,,,,,,,,,,
2.31,50000.00,-1.23,0.03,0.09,0.17,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.31,50000.00,-1.23,0.03,0.07,0.16,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.32,50000.00,-1.22,0.03,-0.06,0.16,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.32,50000.00,-1.21,0.03,0.07,0.14,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.33,50000.00,-1.20,0.03,0.08,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.33,50000.00,-1.19,0.03,-0.06,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.34,50000.00,-1.19,0.03,0.01,0.16,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.34,50000.00,-1.18,0.03,0.03,0.13,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.35,50000.00,-1.18,0.03,-0.04,0.11,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.35,50000.00,-1.18,0.03,0.07,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.36,50000.00,-1.16,0.03,-0.05,0.13,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.36,50000.00,-1.16,0.03,0.05,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.37,50000.00,-1.15,0.03,0.02,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.37,50000.00,-1.14,0.03,-0.01,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.38,50000.00,-1.14,0.03,0.04,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.38,50000.00,-1.13,0.03,0.05,0.10,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.39,50000.00,-1.13,0.02,-0.01,0.11,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.39,50000.00,-1.12,0.03,-0.01,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.40,50000.00,-1.12,0.03,0.02,0.09,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.40,50000.00,-1.11,0.02,-0.02,0.09,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.41,50000.00,-1.11,0.03,0.01,0.09,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.41,50000.00,-1.10,0.03,0.02,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.42,50000.00,-1.10,0.02,-0.01,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.42,50000.00,-1.09,0.02,0.01,0.12,0.00,0.00,0.01,0.00,,,,,,,,,,,,,,
2.43,50000.00,-1.09,0.03,0.01,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.43,50000.00,-1.08,0.02,-0.02,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.44,50000.00,-1.08,0.02,-0.02,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.44,50000.00,-1.07,0.02,0.01,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.45,50000.00,-1.07,0.03,0.01,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.45,50000.00,-1.06,0.02,0.00,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.46,50000.00,-1.06,0.02,-0.01,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.46,50000.00,-1.06,0.02,0.03,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.47,50000.00,-1.05,0.02,-0.01,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.47,50000.00,-1.05,0.02,0.00,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.48,50000.00,-1.04,0.02,-0.01,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.48,50000.00,-1.03,0.02,-0.01,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.49,50000.00,-1.03,0.02,0.01,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.49,50000.00,-1.03,0.02,-0.03,0.08,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.50,50000.00,-1.02,0.02,0.00,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.50,50000.00,-1.02,0.02,0.01,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.51,50000.00,-1.02,0.02,0.02,0.07,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.51,50000.00,-1.01,0.02,-0.02,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.52,50000.00,-1.01,0.02,0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.52,50000.00,-1.00,0.02,-0.01,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.53,50000.00,-1.00,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.53,50000.00,-0.99,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.54,50000.00,-0.99,0.02,0.00,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.54,50000.00,-0.99,0.02,0.00,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.55,50000.00,-0.98,0.02,-0.01,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.55,50000.00,-0.98,0.02,0.01,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.56,50000.00,-0.98,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.56,50000.00,-0.97,0.02,-0.02,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.57,50000.00,-0.97,0.02,-0.02,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.57,50000.00,-0.96,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.58,50000.00,-0.96,0.02,0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.58,50000.00,-0.96,0.02,-0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.59,50000.00,-0.95,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.59,50000.00,-0.95,0.02,0.00,0.06,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.60,50000.00,-0.95,0.02,-0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.60,50000.00,-0.94,0.02,0.02,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.61,50000.00,-0.94,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.61,50000.00,-0.94,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.62,50000.00,-0.93,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.62,50000.00,-0.93,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.63,50000.00,-0.93,0.02,0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.63,50000.00,-0.92,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.64,50000.00,-0.92,0.02,-0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.64,50000.00,-0.92,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.65,50000.00,-0.91,0.02,-0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.65,50000.00,-0.91,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.66,50000.00,-0.91,0.02,0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.66,50000.00,-0.90,0.02,0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.67,50000.00,-0.90,0.02,-0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.67,50000.00,-0.90,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.68,50000.00,-0.90,0.02,-0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.68,50000.00,-0.89,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.69,50000.00,-0.89,0.02,0.01,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.69,50000.00,-0.89,0.02,0.00,0.05,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.70,50000.00,-0.88,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.70,50000.00,-0.88,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.71,50000.00,-0.88,0.02,-0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.71,50000.00,-0.87,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.72,50000.00,-0.87,0.02,-0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.72,50000.00,-0.87,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.73,50000.00,-0.87,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.73,50000.00,-0.86,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.74,50000.00,-0.86,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.74,50000.00,-0.86,0.02,0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.75,50000.00,-0.85,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.75,50000.00,-0.85,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.76,50000.00,-0.85,0.02,-0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.76,50000.00,-0.85,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.77,50000.00,-0.84,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.77,50000.00,-0.84,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.78,50000.00,-0.84,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.78,50000.00,-0.84,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.79,50000.00,-0.83,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.79,50000.00,-0.83,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.80,50000.00,-0.83,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.80,50000.00,-0.83,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.81,50000.00,-0.82,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.81,50000.00,-0.82,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.82,50000.00,-0.82,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.82,50000.00,-0.82,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.83,50000.00,-0.82,0.02,-0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.83,50000.00,-0.81,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.84,50000.00,-0.81,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.84,50000.00,-0.81,0.02,0.01,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.85,50000.00,-0.80,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.85,50000.00,-0.80,0.02,-0.01,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.86,50000.00,-0.80,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.86,50000.00,-0.80,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.87,50000.00,-0.80,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.87,50000.00,-0.79,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.88,50000.00,-0.79,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.88,50000.00,-0.79,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.89,50000.00,-0.79,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.89,50000.00,-0.78,0.02,0.00,0.04,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.90,50000.00,-0.78,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.90,50000.00,-0.78,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.91,50000.00,-0.78,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.91,50000.00,-0.78,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.92,50000.00,-0.77,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.92,50000.00,-0.77,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.93,50000.00,-0.77,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.93,50000.00,-0.77,0.02,-0.01,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.94,50000.00,-0.77,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.94,50000.00,-0.76,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.95,50000.00,-0.76,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.95,50000.00,-0.76,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.96,50000.00,-0.76,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.96,50000.00,-0.75,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.97,50000.00,-0.75,0.02,-0.01,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.97,50000.00,-0.75,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.98,50000.00,-0.75,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.98,50000.00,-0.75,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.99,50000.00,-0.75,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
2.99,50000.00,-0.74,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
3.00,50000.00,-0.74,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
3.00,50000.00,-0.74,0.02,0.00,0.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
