-1e-05,2.0616e-07,-0.0016684,1.1972e-05
-9.9213e-06,2.0463e-07,-0.0016662,1.1995e-05
-9.8425e-06,2.031e-07,-0.0016648,1.2261e-05
-9.7638e-06,2.0158e-07,-0.0016628,1.2406e-05
-9.685e-06,2.0005e-07,-0.0016568,1.1888e-05
-9.6063e-06,1.9853e-07,-0.0016575,1.2033e-05
-9.5276e-06,1.97e-07,-0.0016525,1.2497e-05
-9.4488e-06,1.9548e-07,-0.0016509,1.1888e-05
-9.3701e-06,1.9396e-07,-0.0016478,1.1632e-05
-9.2913e-06,1.9244e-07,-0.0016478,1.2663e-05
-9.2126e-06,1.9092e-07,-0.0016443,1.2039e-05
-9.1339e-06,1.894e-07,-0.0016409,1.2104e-05
-9.0551e-06,1.8788e-07,-0.001634,1.2255e-05
-8.9764e-06,1.8636e-07,-0.0016322,1.1449e-05
-8.8976e-06,1.8484e-07,-0.001631,1.1962e-05
-8.8189e-06,1.8333e-07,-0.001627,1.157e-05
-8.7402e-06,1.8181e-07,-0.0016237,1.225e-05
-8.6614e-06,1.803e-07,-0.001617,1.1764e-05
-8.5827e-06,1.7879e-07,-0.0016187,1.2207e-05
-8.5039e-06,1.7728e-07,-0.0016124,1.1858e-05
-8.4252e-06,1.7577e-07,-0.00161,1.236e-05
-8.3465e-06,1.7426e-07,-0.0016088,1.1715e-05
-8.2677e-06,1.7275e-07,-0.0016037,1.1865e-05
-8.189e-06,1.7124e-07,-0.0016007,1.209e-05
-8.1102e-06,1.6974e-07,-0.001598,1.2261e-05
-8.0315e-06,1.6823e-07,-0.0015953,1.2049e-05
-7.9528e-06,1.6673e-07,-0.00159,1.1816e-05
-7.874e-06,1.6523e-07,-0.0015886,1.1829e-05
-7.7953e-06,1.6373e-07,-0.0015834,1.1616e-05
-7.7165e-06,1.6223e-07,-0.0015826,1.2128e-05
-7.6378e-06,1.6073e-07,-0.0015764,1.1634e-05
-7.5591e-06,1.5923e-07,-0.0015745,1.2388e-05
-7.4803e-06,1.5774e-07,-0.0015717,1.1488e-05
-7.4016e-06,1.5625e-07,-0.0015666,1.2787e-05
-7.3228e-06,1.5476e-07,-0.0015651,1.2013e-05
-7.2441e-06,1.5327e-07,-0.001563,1.2069e-05
-7.1654e-06,1.5178e-07,-0.001562,1.19e-05
-7.0866e-06,1.5029e-07,-0.0015568,1.1685e-05
-7.0079e-06,1.4881e-07,-0.0015543,1.2364e-05
-6.9291e-06,1.4733e-07,-0.0015491,1.1766e-05
-6.8504e-06,1.4585e-07,-0.0015472,1.2463e-05
-6.7717e-06,1.4437e-07,-0.0015464,1.1851e-05
-6.6929e-06,1.4289e-07,-0.0015407,1.2131e-05
-6.6142e-06,1.4142e-07,-0.0015374,1.1551e-05
-6.5354e-06,1.3995e-07,-0.0015324,1.209e-05
-6.4567e-06,1.3848e-07,-0.0015319,1.2281e-05
-6.378e-06,1.3701e-07,-0.0015243,1.1742e-05
-6.2992e-06,1.3554e-07,-0.001525,1.2898e-05
-6.2205e-06,1.3408e-07,-0.0015201,1.1642e-05
-6.1417e-06,1.3262e-07,-0.0015211,1.1725e-05
-6.063e-06,1.3116e-07,-0.001519,1.1538e-05
-5.9843e-06,1.2971e-07,-0.0015178,1.188e-05
-5.9055e-06,1.2826e-07,-0.0015183,1.2023e-05
-5.8268e-06,1.2681e-07,-0.0015161,1.1761e-05
-5.748e-06,1.2536e-07,-0.0015165,1.1609e-05
-5.6693e-06,1.2392e-07,-0.0015147,1.2177e-05
-5.5906e-06,1.2248e-07,-0.0015149,1.2672e-05
-5.5118e-06,1.2105e-07,-0.0015128,1.2177e-05
-5.4331e-06,1.1961e-07,-0.0015134,1.2494e-05
-5.3543e-06,1.1818e-07,-0.0015113,1.1969e-05
-5.2756e-06,1.1676e-07,-0.0015092,1.1948e-05
-5.1969e-06,1.1534e-07,-0.0015117,1.2137e-05
-5.1181e-06,1.1392e-07,-0.0015063,1.1761e-05
-5.0394e-06,1.1251e-07,-0.0015103,1.1807e-05
-4.9606e-06,1.111e-07,-0.0015048,1.2358e-05
-4.8819e-06,1.097e-07,-0.0015068,1.2059e-05
-4.8031e-06,1.083e-07,-0.0015076,1.2118e-05
-4.7244e-06,1.069e-07,-0.0015061,1.1913e-05
-4.6457e-06,1.0551e-07,-0.0015074,1.2286e-05
-4.5669e-06,1.0413e-07,-0.0015047,1.2007e-05
-4.4882e-06,1.0275e-07,-0.0015071,1.2176e-05
-4.4094e-06,1.0138e-07,-0.001502,1.1817e-05
-4.3307e-06,1.0001e-07,-0.0015045,1.2364e-05
-4.252e-06,9.8649e-08,-0.0015036,1.1712e-05
-4.1732e-06,9.7295e-08,-0.0015048,1.2988e-05
-4.0945e-06,9.5948e-08,-0.0015034,1.198e-05
-4.0157e-06,9.4607e-08,-0.0015036,1.2115e-05
-3.937e-06,9.3274e-08,-0.0015061,1.2771e-05
-3.8583e-06,9.1948e-08,-0.0015016,1.1728e-05
-3.7795e-06,9.0631e-08,-0.0015021,1.2528e-05
-3.7008e-06,8.9322e-08,-0.0015012,1.1791e-05
-3.622e-06,8.8021e-08,-0.0015037,1.1862e-05
-3.5433e-06,8.673e-08,-0.0015032,1.1758e-05
-3.4646e-06,8.5448e-08,-0.0015011,1.265e-05
-3.3858e-06,8.4176e-08,-0.0014995,1.2107e-05
-3.3071e-06,8.2914e-08,-0.0014983,1.2665e-05
-3.2283e-06,8.1663e-08,-0.0015023,1.1894e-05
-3.1496e-06,8.0424e-08,-0.0014986,1.1475e-05
-3.0709e-06,7.9197e-08,-0.0015001,1.2374e-05
-2.9921e-06,7.7982e-08,-0.0014964,1.1913e-05
-2.9134e-06,7.678e-08,-0.0014988,1.2261e-05
-2.8346e-06,7.5592e-08,-0.0014965,1.1878e-05
-2.7559e-06,7.4418e-08,-0.0014951,1.2358e-05
-2.6772e-06,7.3259e-08,-0.0014963,1.1865e-05
-2.5984e-06,7.2116e-08,-0.0014917,1.2045e-05
-2.5197e-06,7.099e-08,-0.0014631,6.3204e-05
-2.4409e-06,6.9881e-08,-0.0013201,1.215e-05
-2.3622e-06,6.879e-08,-0.0013157,1.2581e-05
-2.2835e-06,6.7718e-08,-0.0013114,1.1774e-05
-2.2047e-06,6.6666e-08,-0.0013036,1.2207e-05
-2.126e-06,6.5635e-08,-0.0013032,1.1613e-05
-2.0472e-06,6.4626e-08,-0.0012945,1.2207e-05
-1.9685e-06,6.364e-08,-0.0012855,1.2088e-05
-1.8898e-06,6.2678e-08,-0.0012794,1.1979e-05
-1.811e-06,6.1741e-08,-0.0012746,1.2043e-05
-1.7323e-06,6.083e-08,-0.001265,1.2007e-05
-1.6535e-06,5.9947e-08,-0.0012603,1.2207e-05
-1.5748e-06,5.9093e-08,-0.0012512,1.1751e-05
-1.4961e-06,5.8269e-08,-0.0012448,1.2155e-05
-1.4173e-06,5.7476e-08,-0.001238,1.1972e-05
-1.3386e-06,5.6716e-08,-0.0012199,1.2248e-05
-1.2598e-06,5.599e-08,-0.001217,1.2696e-05
-1.1811e-06,5.5299e-08,-0.0012015,1.1783e-05
-1.1024e-06,5.4645e-08,-0.0011923,1.4328e-05
-1.0236e-06,5.4029e-08,-0.0011783,1.1642e-05
-9.4488e-07,5.3452e-08,-0.0011548,1.3443e-05
-8.6614e-07,5.2916e-08,-0.0011514,1.1619e-05
-7.874e-07,5.2421e-08,-0.0011236,1.4111e-05
-7.0866e-07,5.197e-08,-0.0011127,1.3067e-05
-6.2992e-07,5.1563e-08,-0.0010763,1.5235e-05
-5.5118e-07,5.1201e-08,-0.0010355,1.8871e-05
-4.7244e-07,5.0885e-08,-0.0010156,1.5927e-05
-3.937e-07,5.0616e-08,-0.00093359,2.9486e-05
-3.1496e-07,5.0395e-08,-0.00085078,2.3419e-05
-2.3622e-07,5.0223e-08,-0.00072295,6.4942e-05
-1.5748e-07,5.0099e-08,-0.000533,3.6271e-05
-7.874e-08,5.0025e-08,-0.00032207,0.00010042
0,5e-08,0,8.4575e-05
7.874e-08,5.0025e-08,0.00029991,7.7082e-05
1.5748e-07,5.0099e-08,0.00046162,6.4542e-05
2.3622e-07,5.0223e-08,0.00063677,3.321e-05
3.1496e-07,5.0395e-08,0.00073257,3.3076e-05
3.937e-07,5.0616e-08,0.00080777,1.4912e-05
4.7244e-07,5.0885e-08,0.00088307,1.9061e-05
5.5118e-07,5.1201e-08,0.00090107,1.4959e-05
6.2992e-07,5.1563e-08,0.00094357,1.5717e-05
7.0866e-07,5.197e-08,0.00097247,1.3871e-05
7.874e-07,5.2421e-08,0.00098487,1.2774e-05
8.6614e-07,5.2916e-08,0.0010104,1.3082e-05
9.4488e-07,5.3452e-08,0.001016,1.1794e-05
1.0236e-06,5.4029e-08,0.0010389,1.2922e-05
1.1024e-06,5.4645e-08,0.0010495,1.1659e-05
1.1811e-06,5.5299e-08,0.0010616,1.2681e-05
1.2598e-06,5.599e-08,0.0010721,1.2726e-05
1.3386e-06,5.6716e-08,0.0010822,1.1717e-05
1.4173e-06,5.7476e-08,0.0010926,1.262e-05
1.4961e-06,5.8269e-08,0.0011035,1.1669e-05
1.5748e-06,5.9093e-08,0.0011122,1.2256e-05
1.6535e-06,5.9947e-08,0.0011173,1.17e-05
1.7323e-06,6.083e-08,0.0011258,1.1946e-05
1.811e-06,6.1741e-08,0.0011318,1.1528e-05
1.8898e-06,6.2678e-08,0.0011426,1.1586e-05
1.9685e-06,6.364e-08,0.0011437,1.2581e-05
2.0472e-06,6.4626e-08,0.0011554,1.184e-05
2.126e-06,6.5635e-08,0.0011611,1.2719e-05
2.2047e-06,6.6666e-08,0.0011623,1.1279e-05
2.2835e-06,6.7718e-08,0.0011696,1.2197e-05
2.3622e-06,6.879e-08,0.0011714,1.1988e-05
2.4409e-06,6.9881e-08,0.0011821,1.2748e-05
2.5197e-06,7.099e-08,0.0011837,1.2527e-05
2.5984e-06,7.2116e-08,0.0011887,1.1813e-05
2.6772e-06,7.3259e-08,0.0011923,1.1858e-05
2.7559e-06,7.4418e-08,0.0011965,1.1616e-05
2.8346e-06,7.5592e-08,0.0011999,1.2286e-05
2.9134e-06,7.678e-08,0.0012019,1.1921e-05
2.9921e-06,7.7982e-08,0.0012044,1.1488e-05
3.0709e-06,7.9197e-08,0.0012059,1.1384e-05
3.1496e-06,8.0424e-08,0.0012122,1.1964e-05
3.2283e-06,8.1663e-08,0.0012124,1.2367e-05
3.3071e-06,8.2914e-08,0.0012159,1.1914e-05
3.3858e-06,8.4176e-08,0.0012142,1.2375e-05
3.4646e-06,8.5448e-08,0.0012159,1.1669e-05
3.5433e-06,8.673e-08,0.0012169,1.2231e-05
3.622e-06,8.8021e-08,0.0012167,1.1817e-05
3.7008e-06,8.9322e-08,0.001218,1.1649e-05
3.7795e-06,9.0631e-08,0.0012184,1.2118e-05
3.8583e-06,9.1948e-08,0.0013655,1.1911e-05
3.937e-06,9.3274e-08,0.001361,1.2182e-05
4.0157e-06,9.4607e-08,0.0013638,1.1604e-05
4.0945e-06,9.5948e-08,0.0013622,1.1939e-05
4.1732e-06,9.7295e-08,0.0013639,1.1482e-05
4.252e-06,9.8649e-08,0.0013628,1.194e-05
4.3307e-06,1.0001e-07,0.0013612,1.2153e-05
4.4094e-06,1.0138e-07,0.0013624,1.2049e-05
4.4882e-06,1.0275e-07,0.0013613,1.1735e-05
4.5669e-06,1.0413e-07,0.0013654,1.1799e-05
4.6457e-06,1.0551e-07,0.001363,1.2199e-05
4.7244e-06,1.069e-07,0.0013654,1.1467e-05
4.8031e-06,1.083e-07,0.0013664,1.2166e-05
4.8819e-06,1.097e-07,0.0013655,1.1665e-05
4.9606e-06,1.111e-07,0.0013654,1.1961e-05
5.0394e-06,1.1251e-07,0.0013654,1.2041e-05
5.1181e-06,1.1392e-07,0.0013701,1.1444e-05
5.1969e-06,1.1534e-07,0.001366,1.1725e-05
5.2756e-06,1.1676e-07,0.0013674,1.1943e-05
5.3543e-06,1.1818e-07,0.0013673,1.1929e-05
5.4331e-06,1.1961e-07,0.0013691,1.157e-05
5.5118e-06,1.2105e-07,0.0013702,1.1921e-05
5.5906e-06,1.2248e-07,0.0013667,1.1908e-05
5.6693e-06,1.2392e-07,0.0013735,1.1888e-05
5.748e-06,1.2536e-07,0.0013712,1.2025e-05
5.8268e-06,1.2681e-07,0.0013727,1.1665e-05
5.9055e-06,1.2826e-07,0.0013743,1.2213e-05
5.9843e-06,1.2971e-07,0.0013749,1.1653e-05
6.063e-06,1.3116e-07,0.0013744,1.1559e-05
6.1417e-06,1.3262e-07,0.0013778,1.1767e-05
6.2205e-06,1.3408e-07,0.0013742,1.2096e-05
6.2992e-06,1.3554e-07,0.0013836,1.1652e-05
6.378e-06,1.3701e-07,0.0013841,1.1932e-05
6.4567e-06,1.3848e-07,0.0013835,1.1774e-05
6.5354e-06,1.3995e-07,0.0013908,1.2419e-05
6.6142e-06,1.4142e-07,0.001393,1.2286e-05
6.6929e-06,1.4289e-07,0.0013959,1.1725e-05
6.7717e-06,1.4437e-07,0.0014006,1.2245e-05
6.8504e-06,1.4585e-07,0.0014027,1.1843e-05
6.9291e-06,1.4733e-07,0.001409,1.2027e-05
7.0079e-06,1.4881e-07,0.0014119,1.212e-05
7.0866e-06,1.5029e-07,0.0014139,1.1784e-05
7.1654e-06,1.5178e-07,0.0014187,1.2808e-05
7.2441e-06,1.5327e-07,0.0014202,1.1827e-05
7.3228e-06,1.5476e-07,0.001427,1.1878e-05
7.4016e-06,1.5625e-07,0.0014313,1.2617e-05
7.4803e-06,1.5774e-07,0.0014332,1.1465e-05
7.5591e-06,1.5923e-07,0.0014365,1.1776e-05
7.6378e-06,1.6073e-07,0.0014385,1.2169e-05
7.7165e-06,1.6223e-07,0.0014421,1.1692e-05
7.7953e-06,1.6373e-07,0.0014451,1.2725e-05
7.874e-06,1.6523e-07,0.0014473,1.1978e-05
7.9528e-06,1.6673e-07,0.0014497,1.1867e-05
8.0315e-06,1.6823e-07,0.0014518,1.1894e-05
8.1102e-06,1.6974e-07,0.0014574,1.1892e-05
8.189e-06,1.7124e-07,0.0014595,1.1704e-05
8.2677e-06,1.7275e-07,0.0014651,1.1862e-05
8.3465e-06,1.7426e-07,0.0014677,1.2256e-05
8.4252e-06,1.7577e-07,0.0014724,1.175e-05
8.5039e-06,1.7728e-07,0.0014704,1.2041e-05
8.5827e-06,1.7879e-07,0.0014753,1.1593e-05
8.6614e-06,1.803e-07,0.0014789,1.1807e-05
8.7402e-06,1.8181e-07,0.0014827,1.1859e-05
8.8189e-06,1.8333e-07,0.0014885,1.2401e-05
8.8976e-06,1.8484e-07,0.0014858,1.1642e-05
8.9764e-06,1.8636e-07,0.0014914,1.2292e-05
9.0551e-06,1.8788e-07,0.0014912,1.2137e-05
9.1339e-06,1.894e-07,0.0014997,1.188e-05
9.2126e-06,1.9092e-07,0.0015018,1.1865e-05
9.2913e-06,1.9244e-07,0.0015032,1.1516e-05
9.3701e-06,1.9396e-07,0.0015063,1.2748e-05
9.4488e-06,1.9548e-07,0.0015098,1.2105e-05
9.5276e-06,1.97e-07,0.001513,1.2266e-05
9.6063e-06,1.9853e-07,0.001518,1.1559e-05
9.685e-06,2.0005e-07,0.0015208,1.1932e-05
9.7638e-06,2.0158e-07,0.0015238,1.1956e-05
9.8425e-06,2.031e-07,0.0015287,1.1306e-05
9.9213e-06,2.0463e-07,0.0015279,1.2187e-05
1e-05,2.0616e-07,0.0015369,1.1848e-05
