-0.0048873,-5e-05,1.2035e-07
-0.0048848,-5e-05,1.2033e-07
-0.0048545,-4.9606e-05,1.1847e-07
-0.0048536,-4.9606e-05,1.1857e-07
-0.00482,-4.9213e-05,1.2388e-07
-0.0048186,-4.9213e-05,1.2305e-07
-0.0047902,-4.8819e-05,1.1577e-07
-0.0047883,-4.8819e-05,1.1503e-07
-0.0047538,-4.8425e-05,1.2254e-07
-0.0047518,-4.8425e-05,1.2892e-07
-0.0047258,-4.8031e-05,1.2033e-07
-0.0047255,-4.8031e-05,1.1589e-07
-0.0046915,-4.7638e-05,1.2171e-07
-0.0046914,-4.7638e-05,1.2127e-07
-0.0046635,-4.7244e-05,1.2147e-07
-0.0046616,-4.7244e-05,1.2135e-07
-0.0046271,-4.685e-05,1.2187e-07
-0.0046242,-4.685e-05,1.1821e-07
-0.0045951,-4.6457e-05,1.1412e-07
-0.004593,-4.6457e-05,1.1679e-07
-0.0045666,-4.6063e-05,1.1634e-07
-0.0045617,-4.6063e-05,1.1329e-07
-0.0045343,-4.5669e-05,1.2147e-07
-0.0045302,-4.5669e-05,1.2423e-07
-0.0045029,-4.5276e-05,1.1522e-07
-0.0045002,-4.5276e-05,1.204e-07
-0.0044704,-4.4882e-05,1.2265e-07
-0.0044683,-4.4882e-05,1.1669e-07
-0.0044427,-4.4488e-05,1.1383e-07
-0.0044398,-4.4488e-05,1.1731e-07
-0.0044104,-4.4094e-05,1.2115e-07
-0.0044041,-4.4094e-05,1.2395e-07
-0.0043774,-4.3701e-05,1.2139e-07
-0.0043761,-4.3701e-05,1.2217e-07
-0.0043468,-4.3307e-05,1.1701e-07
-0.0043415,-4.3307e-05,1.1991e-07
-0.0043141,-4.2913e-05,1.1991e-07
-0.0043138,-4.2913e-05,1.2482e-07
-0.0042844,-4.252e-05,1.1568e-07
-0.0042816,-4.252e-05,1.1518e-07
-0.0042516,-4.2126e-05,1.244e-07
-0.0042479,-4.2126e-05,1.1846e-07
-0.0042205,-4.1732e-05,1.1863e-07
-0.0042181,-4.1732e-05,1.1844e-07
